model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.1631,SRV+Double,1
alternative,reference,2H,0.0568,SRV+Double,1
alternative,test,2H,0.087,SRV+Double,1
null,reference,2H,0.0445,SRV+Double,1
null,reference,2H,0.049,SRV+Double,1
null,test,2H,0.1402,SRV+Double,1
null,test,2H,0.0968,SRV+Double,1
alternative,reference,2H,0.1679,SRV+Double,2
alternative,reference,2H,0.051,SRV+Double,2
alternative,test,2H,0.0856,SRV+Double,2
null,reference,2H,0.0407,SRV+Double,2
null,reference,2H,0.039,SRV+Double,2
null,test,2H,0.1363,SRV+Double,2
null,test,2H,0.0894,SRV+Double,2
alternative,reference,2H,0.1564,SRV+Double,3
alternative,reference,2H,0.0542,SRV+Double,3
alternative,test,2H,0.0906,SRV+Double,3
null,reference,2H,0.0471,SRV+Double,3
null,reference,2H,0.0478,SRV+Double,3
null,test,2H,0.1424,SRV+Double,3
null,test,2H,0.0902,SRV+Double,3
alternative,reference,2H,0.1635,SRV+Double,4
alternative,reference,2H,0.0435,SRV+Double,4
alternative,test,2H,0.0839,SRV+Double,4
null,reference,2H,0.0377,SRV+Double,4
null,reference,2H,0.0446,SRV+Double,4
null,test,2H,0.132,SRV+Double,4
null,test,2H,0.0899,SRV+Double,4
alternative,reference,2H,0.1644,SRV+Double,5
alternative,reference,2H,0.0432,SRV+Double,5
alternative,test,2H,0.0822,SRV+Double,5
null,reference,2H,0.0387,SRV+Double,5
null,reference,2H,0.0394,SRV+Double,5
null,test,2H,0.1345,SRV+Double,5
null,test,2H,0.0894,SRV+Double,5
alternative,reference,2H,0.1635,SRV+Double,6
alternative,reference,2H,0.0427,SRV+Double,6
alternative,test,2H,0.0831,SRV+Double,6
null,reference,2H,0.0383,SRV+Double,6
null,reference,2H,0.0444,SRV+Double,6
null,test,2H,0.1333,SRV+Double,6
null,test,2H,0.0962,SRV+Double,6
alternative,reference,2H,0.1565,SRV+Double,7
alternative,reference,2H,0.047,SRV+Double,7
alternative,test,2H,0.0865,SRV+Double,7
null,reference,2H,0.042,SRV+Double,7
null,reference,2H,0.0478,SRV+Double,7
null,test,2H,0.1362,SRV+Double,7
null,test,2H,0.0974,SRV+Double,7
alternative,reference,2H,0.1744,SRV+Double,8
alternative,reference,2H,0.0441,SRV+Double,8
alternative,test,2H,0.0839,SRV+Double,8
null,reference,2H,0.0395,SRV+Double,8
null,reference,2H,0.0438,SRV+Double,8
null,test,2H,0.1345,SRV+Double,8
null,test,2H,0.0899,SRV+Double,8
alternative,reference,2H,0.1554,SRV+Double,9
alternative,reference,2H,0.0434,SRV+Double,9
alternative,test,2H,0.0793,SRV+Double,9
null,reference,2H,0.0378,SRV+Double,9
null,reference,2H,0.0416,SRV+Double,9
null,test,2H,0.1286,SRV+Double,9
null,test,2H,0.0874,SRV+Double,9
alternative,reference,2H,0.175,SRV+Double,10
alternative,reference,2H,0.0545,SRV+Double,10
alternative,test,2H,0.0914,SRV+Double,10
null,reference,2H,0.0451,SRV+Double,10
null,reference,2H,0.0419,SRV+Double,10
null,test,2H,0.1382,SRV+Double,10
null,test,2H,0.0897,SRV+Double,10
alternative,reference,2H,0.1319,SRV+Double+Triple,1
alternative,reference,2H,0.0437,SRV+Double+Triple,1
alternative,reference,3H,0.0,SRV+Double+Triple,1
alternative,test,2H,0.0738,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0372,SRV+Double+Triple,1
null,reference,2H,0.0422,SRV+Double+Triple,1
null,reference,3H,0.0,SRV+Double+Triple,1
null,test,2H,0.1293,SRV+Double+Triple,1
null,test,2H,0.0894,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.1298,SRV+Double+Triple,2
alternative,reference,2H,0.047,SRV+Double+Triple,2
alternative,reference,3H,0.0,SRV+Double+Triple,2
alternative,test,2H,0.0759,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.0389,SRV+Double+Triple,2
null,reference,2H,0.0441,SRV+Double+Triple,2
null,reference,3H,0.0,SRV+Double+Triple,2
null,test,2H,0.1302,SRV+Double+Triple,2
null,test,2H,0.0896,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.1317,SRV+Double+Triple,3
alternative,reference,2H,0.0498,SRV+Double+Triple,3
alternative,reference,3H,0.0,SRV+Double+Triple,3
alternative,test,2H,0.0836,SRV+Double+Triple,3
alternative,test,3H,0.0,SRV+Double+Triple,3
null,reference,2H,0.0405,SRV+Double+Triple,3
null,reference,2H,0.0451,SRV+Double+Triple,3
null,reference,3H,0.0,SRV+Double+Triple,3
null,test,2H,0.1365,SRV+Double+Triple,3
null,test,2H,0.0982,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.1306,SRV+Double+Triple,4
alternative,reference,2H,0.049,SRV+Double+Triple,4
alternative,reference,3H,0.0,SRV+Double+Triple,4
alternative,test,2H,0.0879,SRV+Double+Triple,4
alternative,test,3H,0.0,SRV+Double+Triple,4
null,reference,2H,0.044,SRV+Double+Triple,4
null,reference,2H,0.0495,SRV+Double+Triple,4
null,reference,3H,0.0,SRV+Double+Triple,4
null,test,2H,0.136,SRV+Double+Triple,4
null,test,2H,0.0905,SRV+Double+Triple,4
null,test,3H,0.0,SRV+Double+Triple,4
alternative,reference,2H,0.1688,SRV+Double+Triple,5
alternative,reference,2H,0.0548,SRV+Double+Triple,5
alternative,reference,3H,0.0,SRV+Double+Triple,5
alternative,test,2H,0.0912,SRV+Double+Triple,5
alternative,test,3H,0.0,SRV+Double+Triple,5
null,reference,2H,0.0471,SRV+Double+Triple,5
null,reference,2H,0.052,SRV+Double+Triple,5
null,reference,3H,0.0,SRV+Double+Triple,5
null,test,2H,0.1414,SRV+Double+Triple,5
null,test,2H,0.0982,SRV+Double+Triple,5
null,test,3H,0.0,SRV+Double+Triple,5
alternative,reference,2H,0.1334,SRV+Double+Triple,6
alternative,reference,2H,0.0472,SRV+Double+Triple,6
alternative,reference,3H,0.0,SRV+Double+Triple,6
alternative,test,2H,0.0858,SRV+Double+Triple,6
alternative,test,3H,0.0,SRV+Double+Triple,6
null,reference,2H,0.0388,SRV+Double+Triple,6
null,reference,2H,0.0475,SRV+Double+Triple,6
null,reference,3H,0.0,SRV+Double+Triple,6
null,test,2H,0.1324,SRV+Double+Triple,6
null,test,2H,0.0897,SRV+Double+Triple,6
null,test,3H,0.0,SRV+Double+Triple,6
alternative,reference,2H,0.1295,SRV+Double+Triple,7
alternative,reference,2H,0.0546,SRV+Double+Triple,7
alternative,reference,3H,0.0,SRV+Double+Triple,7
alternative,test,2H,0.0877,SRV+Double+Triple,7
alternative,test,3H,0.0,SRV+Double+Triple,7
null,reference,2H,0.0414,SRV+Double+Triple,7
null,reference,2H,0.0458,SRV+Double+Triple,7
null,reference,3H,0.0,SRV+Double+Triple,7
null,test,2H,0.1372,SRV+Double+Triple,7
null,test,2H,0.0983,SRV+Double+Triple,7
null,test,3H,0.0,SRV+Double+Triple,7
alternative,reference,2H,0.1306,SRV+Double+Triple,8
alternative,reference,2H,0.0443,SRV+Double+Triple,8
alternative,reference,3H,0.0,SRV+Double+Triple,8
alternative,test,2H,0.0747,SRV+Double+Triple,8
alternative,test,3H,0.0,SRV+Double+Triple,8
null,reference,2H,0.0355,SRV+Double+Triple,8
null,reference,2H,0.0405,SRV+Double+Triple,8
null,reference,3H,0.0,SRV+Double+Triple,8
null,test,2H,0.1272,SRV+Double+Triple,8
null,test,2H,0.0886,SRV+Double+Triple,8
null,test,3H,0.0,SRV+Double+Triple,8
alternative,reference,2H,0.1208,SRV+Double+Triple,9
alternative,reference,2H,0.0475,SRV+Double+Triple,9
alternative,reference,3H,0.0,SRV+Double+Triple,9
alternative,test,2H,0.0869,SRV+Double+Triple,9
alternative,test,3H,0.0,SRV+Double+Triple,9
null,reference,2H,0.0423,SRV+Double+Triple,9
null,reference,2H,0.0467,SRV+Double+Triple,9
null,reference,3H,0.0,SRV+Double+Triple,9
null,test,2H,0.1368,SRV+Double+Triple,9
null,test,2H,0.0974,SRV+Double+Triple,9
null,test,3H,0.0,SRV+Double+Triple,9
