model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.1825,SRV+Double,1
alternative,reference,2H,0.075,SRV+Double,1
alternative,test,2H,0.0,SRV+Double,1
null,reference,2H,0.07,SRV+Double,1
null,reference,2H,0.065,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.1696,SRV+Double,2
alternative,reference,2H,0.0878,SRV+Double,2
alternative,test,2H,0.0,SRV+Double,2
null,reference,2H,0.0794,SRV+Double,2
null,reference,2H,0.0591,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.1596,SRV+Double,3
alternative,reference,2H,0.0766,SRV+Double,3
alternative,test,2H,0.0,SRV+Double,3
null,reference,2H,0.0716,SRV+Double,3
null,reference,2H,0.0659,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.1644,SRV+Double,4
alternative,reference,2H,0.0746,SRV+Double,4
alternative,test,2H,0.0,SRV+Double,4
null,reference,2H,0.0661,SRV+Double,4
null,reference,2H,0.0579,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.1685,SRV+Double,5
alternative,reference,2H,0.0831,SRV+Double,5
alternative,test,2H,0.0,SRV+Double,5
null,reference,2H,0.0834,SRV+Double,5
null,reference,2H,0.061,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.1622,SRV+Double,6
alternative,reference,2H,0.0759,SRV+Double,6
alternative,test,2H,0.0,SRV+Double,6
null,reference,2H,0.0706,SRV+Double,6
null,reference,2H,0.0652,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.1696,SRV+Double,7
alternative,reference,2H,0.0858,SRV+Double,7
alternative,test,2H,0.0,SRV+Double,7
null,reference,2H,0.0777,SRV+Double,7
null,reference,2H,0.0604,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.1657,SRV+Double,8
alternative,reference,2H,0.0828,SRV+Double,8
alternative,test,2H,0.0,SRV+Double,8
null,reference,2H,0.0829,SRV+Double,8
null,reference,2H,0.0619,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.166,SRV+Double,9
alternative,reference,2H,0.0813,SRV+Double,9
