run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Negative selection,0.109,,61.533
SRV,1,alternative,reference,omega,Negative selection,0.346,,33.874
SRV,1,alternative,reference,omega,Neutral evolution,1.0,,4.593
SRV,1,alternative,test,omega,Negative selection,0.121,,61.533
SRV,1,alternative,test,omega,Negative selection,0.363,,33.874
SRV,1,alternative,test,omega,Negative selection,0.109,,61.533
SRV,1,alternative,test,omega,Negative selection,0.346,,33.874
SRV,1,alternative,test,omega,Neutral evolution,1.0,,4.593
SRV,1,alternative,test,omega,Neutral evolution,1.0,,4.593
SRV,1,null,reference,omega,Negative selection,0.106,,61.467
SRV,1,null,reference,omega,Negative selection,0.358,,34.254
SRV,1,null,reference,omega,Neutral evolution,1.0,,4.28
SRV,1,null,test,omega,Negative selection,0.106,,61.467
SRV,1,null,test,omega,Negative selection,0.358,,34.254
SRV,1,null,test,omega,Neutral evolution,1.0,,4.28
SRV,2,alternative,reference,omega,Negative selection,0.15,,85.2
SRV,2,alternative,reference,omega,Negative selection,0.619,,11.81
SRV,2,alternative,reference,omega,Neutral evolution,1.0,,2.99
SRV,2,alternative,test,omega,Negative selection,0.164,,85.2
SRV,2,alternative,test,omega,Negative selection,0.632,,11.81
SRV,2,alternative,test,omega,Negative selection,0.15,,85.2
SRV,2,alternative,test,omega,Negative selection,0.619,,11.81
SRV,2,alternative,test,omega,Neutral evolution,1.0,,2.99
SRV,2,alternative,test,omega,Neutral evolution,1.0,,2.99
SRV,2,null,reference,omega,Negative selection,0.15,,85.118
SRV,2,null,reference,omega,Negative selection,0.626,,12.187
SRV,2,null,reference,omega,Neutral evolution,1.0,,2.695
SRV,2,null,test,omega,Negative selection,0.15,,85.118
SRV,2,null,test,omega,Negative selection,0.626,,12.187
SRV,2,null,test,omega,Neutral evolution,1.0,,2.695
SRV,3,alternative,reference,omega,Diversifying selection,1.101,,0.0
SRV,3,alternative,reference,omega,Negative selection,0.135,,80.192
SRV,3,alternative,reference,omega,Negative selection,0.618,,19.808
SRV,3,alternative,test,omega,Diversifying selection,1.096,,0.0
