model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0258,SRV+Double,1
alternative,reference,2H,0.0153,SRV+Double,1
alternative,test,2H,0.0,SRV+Double,1
null,reference,2H,0.0149,SRV+Double,1
null,reference,2H,0.0221,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0338,SRV+Double,2
alternative,reference,2H,0.0231,SRV+Double,2
alternative,test,2H,0.0,SRV+Double,2
null,reference,2H,0.0136,SRV+Double,2
null,reference,2H,0.0222,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0148,SRV+Double,3
alternative,reference,2H,0.0156,SRV+Double,3
alternative,test,2H,0.0,SRV+Double,3
null,reference,2H,0.0133,SRV+Double,3
null,reference,2H,0.0214,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0189,SRV+Double,4
alternative,reference,2H,0.0228,SRV+Double,4
alternative,test,2H,0.0,SRV+Double,4
null,reference,2H,0.013,SRV+Double,4
null,reference,2H,0.0212,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0026,SRV+Double,5
alternative,reference,2H,0.0221,SRV+Double,5
alternative,test,2H,0.0,SRV+Double,5
null,reference,2H,0.0164,SRV+Double,5
null,reference,2H,0.0211,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0506,SRV+Double,6
alternative,reference,2H,0.0186,SRV+Double,6
alternative,test,2H,0.0,SRV+Double,6
null,reference,2H,0.0104,SRV+Double,6
null,reference,2H,0.0183,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0234,SRV+Double,7
alternative,test,2H,0.0,SRV+Double,7
null,reference,2H,0.0117,SRV+Double,7
null,reference,2H,0.0203,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0322,SRV+Double,8
alternative,reference,2H,0.0232,SRV+Double,8
alternative,test,2H,0.0,SRV+Double,8
null,reference,2H,0.0125,SRV+Double,8
null,reference,2H,0.0223,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0398,SRV+Double,9
alternative,reference,2H,0.0167,SRV+Double,9
alternative,test,2H,0.0,SRV+Double,9
null,reference,2H,0.011,SRV+Double,9
null,reference,2H,0.0206,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.0316,SRV+Double,10
alternative,reference,2H,0.0225,SRV+Double,10
alternative,test,2H,0.0,SRV+Double,10
null,reference,2H,0.012,SRV+Double,10
null,reference,2H,0.0206,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
alternative,reference,2H,0.0372,SRV+Double+Triple,1
alternative,reference,2H,0.0183,SRV+Double+Triple,1
alternative,reference,3H,0.4278,SRV+Double+Triple,1
alternative,reference,3H,0.286,SRV+Double+Triple,1
alternative,test,2H,0.0,SRV+Double+Triple,1
alternative,test,3H,0.4981,SRV+Double+Triple,1
null,reference,2H,0.0132,SRV+Double+Triple,1
null,reference,2H,0.0067,SRV+Double+Triple,1
null,reference,3H,0.2743,SRV+Double+Triple,1
null,reference,3H,0.276,SRV+Double+Triple,1
null,test,2H,0.0,SRV+Double+Triple,1
null,test,3H,0.4741,SRV+Double+Triple,1
null,test,3H,0.5196,SRV+Double+Triple,1
alternative,reference,2H,0.0838,SRV+Double+Triple,2
alternative,reference,2H,0.0112,SRV+Double+Triple,2
alternative,reference,3H,0.4784,SRV+Double+Triple,2
alternative,reference,3H,0.272,SRV+Double+Triple,2
alternative,test,2H,0.0,SRV+Double+Triple,2
alternative,test,3H,0.5432,SRV+Double+Triple,2
