Query Sequence,Database,Score,Normalized Score,Median Abundance,# k-mers,Sample ID,Organism,Location,BioSample,BioProject,Project Title,Assay Type,Enrichment Data,K-mer Coordinates,K-mer Abundances,Presence Mask
exon_4,sra-logan-chunks-pex2,183,1,14,183,SRR23641780,"Homo sapiens",[GEO],SAMN33483257,PRJNA939636,TWCM-363-NR-post,RNA-Seq,"{""acc"":""SRR23641780"",""taxid"":""9606.0"",""title"":""TWCM-363-NR-post"",""access"":""public"",""mbases"":""70908.0"",""mbytes"":""22705.0"",""pubmed"":null,""status"":""live"",""consent"":""public"",""kingdom"":""Metazoa"",""latitude"":44.4745645,""organism"":""Homo sapiens"",""platform"":""ILLUMINA"",""biosample"":""SAMN33483257"",""longitude"":8.8861313,""sra_study"":""SRP424973"",""assay_type"":""RNA-Seq"",""avgspotlen"":""302.0"",""bioproject"":""PRJNA939636"",""experiment"":""SRX19524213"",""insertsize"":""NA"",""instrument"":""Illumina NovaSeq 6000"",""sample_acc"":""SRS16910871"",""center_name"":""GEO"",""releasedate"":""2023-08-15 00:00:00 UTC"",""geo_loc_name"":""[GEO]"",""superkingdom"":""Eukaryota"",""geocoded_from"":""[GEO]"",""librarylayout"":""PAIRED"",""librarysource"":""TRANSCRIPTOMIC SINGLE CELL"",""libraryselection"":""cDNA"",""geocoding_provider"":""nominatim"",""metagraph_category"":""homo_sapiens"",""geo_loc_name_country_calc"":""NA"",""_location_string_for_geocoding"":""[GEO]"",""geo_loc_name_country_continent_calc"":""NA""}",,0-182=14,
exon_4,sra-logan-chunks-pex2,183,1,14,183,SRR22556751,"Homo sapiens","[WASHINGTON UNIVERSITY IN ST. LOUIS]",SAMN32081179,PRJNA909297,"nephrectomy 3 RNA",RNA-Seq,"{""acc"":""SRR22556751"",""taxid"":""9606.0"",""title"":""nephrectomy 3 RNA"",""access"":""public"",""mbases"":""92243.0"",""mbytes"":""28383.0"",""pubmed"":null,""status"":""live"",""consent"":""public"",""kingdom"":""Metazoa"",""latitude"":38.6472402,""organism"":""Homo sapiens"",""platform"":""ILLUMINA"",""biosample"":""SAMN32081179"",""longitude"":-90.3084017,""sra_study"":""SRP411716"",""assay_type"":""RNA-Seq"",""avgspotlen"":""178.0"",""bioproject"":""PRJNA909297"",""experiment"":""SRX18520246"",""insertsize"":""NA"",""instrument"":""Illumina NovaSeq 6000"",""sample_acc"":""SRS15988928"",""center_name"":""WASHINGTON UNIVERSITY IN ST. LOUIS"",""releasedate"":""2022-12-31 00:00:00 UTC"",""superkingdom"":""Eukaryota"",""geocoded_from"":""WASHINGTON UNIVERSITY IN ST. LOUIS"",""librarylayout"":""PAIRED"",""librarysource"":""TRANSCRIPTOMIC SINGLE CELL"",""libraryselection"":""cDNA"",""geocoding_provider"":""nominatim"",""metagraph_category"":""homo_sapiens"",""geo_loc_name_country_calc"":""NA"",""geo_loc_name_country_continent_calc"":""NA"",""geo_loc_name"":null}",,0-182=14,
exon_4,sra-logan-chunks-pex2,183,1,13,183,SRR23641782,"Homo sapiens",[GEO],SAMN33483257,PRJNA939636,TWCM-363-NR-post,RNA-Seq,"{""acc"":""SRR23641782"",""taxid"":""9606.0"",""title"":""TWCM-363-NR-post"",""access"":""public"",""mbases"":""69874.0"",""mbytes"":""22318.0"",""pubmed"":null,""status"":""live"",""consent"":""public"",""kingdom"":""Metazoa"",""latitude"":44.4745645,""organism"":""Homo sapiens"",""platform"":""ILLUMINA"",""biosample"":""SAMN33483257"",""longitude"":8.8861313,""sra_study"":""SRP424973"",""assay_type"":""RNA-Seq"",""avgspotlen"":""302.0"",""bioproject"":""PRJNA939636"",""experiment"":""SRX19524213"",""insertsize"":""NA"",""instrument"":""Illumina NovaSeq 6000"",""sample_acc"":""SRS16910871"",""center_name"":""GEO"",""releasedate"":""2023-08-15 00:00:00 UTC"",""geo_loc_name"":""[GEO]"",""superkingdom"":""Eukaryota"",""geocoded_from"":""[GEO]"",""librarylayout"":""PAIRED"",""librarysource"":""TRANSCRIPTOMIC SINGLE CELL"",""libraryselection"":""cDNA"",""geocoding_provider"":""nominatim"",""metagraph_category"":""homo_sapiens"",""geo_loc_name_country_calc"":""NA"",""_location_string_for_geocoding"":""[GEO]"",""geo_loc_name_country_continent_calc"":""NA""}",,0-182=13,
exon_4,sra-logan-chunks-pex2,183,1,13,183,SRR25337711,"Homo sapiens","[MEDICINE, OUHSC]",SAMN36531396,PRJNA996157,UMCV27-T,RNA-Seq,"{""acc"":""SRR25337711"",""taxid"":""9606.0"",""title"":""UMCV27-T"",""access"":""public"",""mbases"":""1417.0"",""mbytes"":""464.0"",""pubmed"":null,""status"":""live"",""consent"":""public"",""kingdom"":""Metazoa"",""latitude"":63.2115475,""organism"":""Homo sapiens"",""platform"":""ILLUMINA"",""biosample"":""SAMN36531396"",""longitude"":-154.689602,""sra_study"":""SRP450263"",""assay_type"":""RNA-Seq"",""avgspotlen"":""302.0"",""bioproject"":""PRJNA996157"",""experiment"":""SRX21077244"",""insertsize"":""NA"",""instrument"":""NextSeq 2000"",""sample_acc"":""SRS18346929"",""center_name"":""MEDICINE, OUHSC"",""releasedate"":""2023-08-23 00:00:00 UTC"",""geo_loc_name"":""[MEDICINE, OUHSC]"",""superkingdom"":""Eukaryota"",""geocoded_from"":""MEDICINE, OUHSC"",""librarylayout"":""PAIRED"",""librarysource"":""TRANSCRIPTOMIC"",""libraryselection"":""cDNA"",""geocoding_provider"":""nominatim"",""metagraph_category"":""homo_sapiens"",""geo_loc_name_country_calc"":""uncalculated"",""_location_string_for_geocoding"":""[MEDICINE, OUHSC]"",""geo_loc_name_country_continent_calc"":""uncalculated""}",,0-182=13,
exon_4,sra-logan-chunks-pex2,183,1,10,183,SRR23641781,"Homo sapiens",[GEO],SAMN33483257,PRJNA939636,TWCM-363-NR-post,RNA-Seq,"{""acc"":""SRR23641781"",""taxid"":""9606.0"",""title"":""TWCM-363-NR-post"",""access"":""public"",""mbases"":""63741.0"",""mbytes"":""20100.0"",""pubmed"":null,""status"":""live"",""consent"":""public"",""kingdom"":""Metazoa"",""latitude"":44.4745645,""organism"":""Homo sapiens"",""platform"":""ILLUMINA"",""biosample"":""SAMN33483257"",""longitude"":8.8861313,""sra_study"":""SRP424973"",""assay_type"":""RNA-Seq"",""avgspotlen"":""302.0"",""bioproject"":""PRJNA939636"",""experiment"":""SRX19524213"",""insertsize"":""NA"",""instrument"":""Illumina NovaSeq 6000"",""sample_acc"":""SRS16910871"",""center_name"":""GEO"",""releasedate"":""2023-08-15 00:00:00 UTC"",""geo_loc_name"":""[GEO]"",""superkingdom"":""Eukaryota"",""geocoded_from"":""[GEO]"",""librarylayout"":""PAIRED"",""librarysource"":""TRANSCRIPTOMIC SINGLE CELL"",""libraryselection"":""cDNA"",""geocoding_provider"":""nominatim"",""metagraph_category"":""homo_sapiens"",""geo_loc_name_country_calc"":""NA"",""_location_string_for_geocoding"":""[GEO]"",""geo_loc_name_country_continent_calc"":""NA""}",,0-182=10,
exon_4,sra-logan-chunks-pex2,183,1,10,183,SRR23641779,"Homo sapiens",[GEO],SAMN33483257,PRJNA939636,TWCM-363-NR-post,RNA-Seq,"{""acc"":""SRR23641779"",""taxid"":""9606.0"",""title"":""TWCM-363-NR-post"",""access"":""public"",""mbases"":""69620.0"",""mbytes"":""22431.0"",""pubmed"":null,""status"":""live"",""consent"":""public"",""kingdom"":""Metazoa"",""latitude"":44.4745645,""organism"":""Homo sapiens"",""platform"":""ILLUMINA"",""biosample"":""SAMN33483257"",""longitude"":8.8861313,""sra_study"":""SRP424973"",""assay_type"":""RNA-Seq"",""avgspotlen"":""302.0"",""bioproject"":""PRJNA939636"",""experiment"":""SRX19524213"",""insertsize"":""NA"",""instrument"":""Illumina NovaSeq 6000"",""sample_acc"":""SRS16910871"",""center_name"":""GEO"",""releasedate"":""2023-08-15 00:00:00 UTC"",""geo_loc_name"":""[GEO]"",""superkingdom"":""Eukaryota"",""geocoded_from"":""[GEO]"",""librarylayout"":""PAIRED"",""librarysource"":""TRANSCRIPTOMIC SINGLE CELL"",""libraryselection"":""cDNA"",""geocoding_provider"":""nominatim"",""metagraph_category"":""homo_sapiens"",""geo_loc_name_country_calc"":""NA"",""_location_string_for_geocoding"":""[GEO]"",""geo_loc_name_country_continent_calc"":""NA""}",,0-182=10,
exon_4,sra-logan-chunks-pex2,183,1,6,183,SRR25337761,"Homo sapiens","[MEDICINE, OUHSC]",SAMN36531446,PRJNA996157,UMCV2-N,RNA-Seq,"{""acc"":""SRR25337761"",""taxid"":""9606.0"",""title"":""UMCV2-N"",""access"":""public"",""mbases"":""1204.0"",""mbytes"":""393.0"",""pubmed"":null,""status"":""live"",""consent"":""public"",""kingdom"":""Metazoa"",""latitude"":63.2115475,""organism"":""Homo sapiens"",""platform"":""ILLUMINA"",""biosample"":""SAMN36531446"",""longitude"":-154.689602,""sra_study"":""SRP450263"",""assay_type"":""RNA-Seq"",""avgspotlen"":""302.0"",""bioproject"":""PRJNA996157"",""experiment"":""SRX21077194"",""insertsize"":""NA"",""instrument"":""NextSeq 2000"",""sample_acc"":""SRS18346879"",""center_name"":""MEDICINE, OUHSC"",""releasedate"":""2023-08-23 00:00:00 UTC"",""geo_loc_name"":""[MEDICINE, OUHSC]"",""superkingdom"":""Eukaryota"",""geocoded_from"":""MEDICINE, OUHSC"",""librarylayout"":""PAIRED"",""librarysource"":""TRANSCRIPTOMIC"",""libraryselection"":""cDNA"",""geocoding_provider"":""nominatim"",""metagraph_category"":""homo_sapiens"",""geo_loc_name_country_calc"":""uncalculated"",""_location_string_for_geocoding"":""[MEDICINE, OUHSC]"",""geo_loc_name_country_continent_calc"":""uncalculated""}",,0-182=6,
exon_4,sra-logan-chunks-pex2,183,1,5,183,SRR24827021,"Homo sapiens","[QUANTITATIVE HEALTH SCIENCES, MAYO CLINIC]",SAMN35621179,PRJNA980093,MSB64,RNA-Seq,"{""acc"":""SRR24827021"",""taxid"":""9606.0"",""title"":""MSB64"",""access"":""public"",""mbases"":""8331.0"",""mbytes"":""3355.0"",""pubmed"":null,""status"":""live"",""consent"":""public"",""kingdom"":""Metazoa"",""organism"":""Homo sapiens"",""platform"":""ILLUMINA"",""biosample"":""SAMN35621179"",""sra_study"":""SRP441106"",""assay_type"":""RNA-Seq"",""avgspotlen"":""150.0"",""bioproject"":""PRJNA980093"",""experiment"":""SRX20591941"",""insertsize"":""NA"",""instrument"":""Illumina NovaSeq 6000"",""sample_acc"":""SRS17892450"",""center_name"":""QUANTITATIVE HEALTH SCIENCES, MAYO CLINIC"",""releasedate"":""2023-06-06 00:00:00 UTC"",""geo_loc_name"":""[QUANTITATIVE HEALTH SCIENCES, MAYO CLINIC]"",""superkingdom"":""Eukaryota"",""geocoded_from"":""QUANTITATIVE HEALTH SCIENCES, MAYO CLINIC"",""librarylayout"":""PAIRED"",""librarysource"":""TRANSCRIPTOMIC"",""geocoding_status"":""queued"",""libraryselection"":""cDNA"",""metagraph_category"":""homo_sapiens"",""geo_loc_name_country_calc"":""uncalculated"",""_location_string_for_geocoding"":""[QUANTITATIVE HEALTH SCIENCES, MAYO CLINIC]"",""geo_loc_name_country_continent_calc"":""uncalculated"",""latitude"":-26.1505617,""longitude"":27.9197318,""geocoding_provider"":""nominatim""}",,0-182=5,
exon_4,sra-logan-chunks-pex2,183,1,4,183,SRR14872216,"Homo sapiens","[THE FIRST AFFILIATED HOSPITAL OF NANJING MEDICAL UNIVERSITY]",SAMN19768570,PRJNA738970,"Human sample from Homo sapiens",RNA-Seq,"{""acc"":""SRR14872216"",""taxid"":""9606.0"",""title"":""Human sample from Homo sapiens"",""access"":""public"",""mbases"":""513.0"",""mbytes"":""124.0"",""pubmed"":null,""status"":""live"",""consent"":""public"",""kingdom"":""Metazoa"",""organism"":""Homo sapiens"",""platform"":""BGISEQ"",""biosample"":""SAMN19768570"",""sra_study"":""SRP324892"",""assay_type"":""RNA-Seq"",""avgspotlen"":""3770.0"",""bioproject"":""PRJNA738970"",""experiment"":""SRX11189666"",""insertsize"":""NA"",""instrument"":""BGISEQ-500"",""sample_acc"":""SRS9245692"",""center_name"":""THE FIRST AFFILIATED HOSPITAL OF NANJING MEDICAL UNIVERSITY"",""releasedate"":""2022-06-01 00:00:00 UTC"",""geo_loc_name"":""[THE FIRST AFFILIATED HOSPITAL OF NANJING MEDICAL UNIVERSITY]"",""superkingdom"":""Eukaryota"",""geocoded_from"":""THE FIRST AFFILIATED HOSPITAL OF NANJING MEDICAL UNIVERSITY"",""librarylayout"":""SINGLE"",""librarysource"":""TRANSCRIPTOMIC"",""geocoding_status"":""queued"",""libraryselection"":""size fractionation"",""metagraph_category"":""homo_sapiens"",""geo_loc_name_country_calc"":""NA"",""_location_string_for_geocoding"":""[THE FIRST AFFILIATED HOSPITAL OF NANJING MEDICAL UNIVERSITY]"",""geo_loc_name_country_continent_calc"":""NA"",""latitude"":22.4135688,""longitude"":114.2101033,""geocoding_provider"":""nominatim""}",,0-182=4,
exon_4,sra-logan-chunks-pex2,183,1,3,183,SRR12506607,"Homo sapiens","[NANJING MATERNITY AND CHILD HEALTH CARE HOSPITAL]",SAMN15541079,PRJNA646352,"Human sample from Homo sapiens",RNA-Seq,"{""acc"":""SRR12506607"",""taxid"":""9606.0"",""title"":""Human sample from Homo sapiens"",""access"":""public"",""mbases"":""533.0"",""mbytes"":""133.0"",""pubmed"":null,""status"":""live"",""consent"":""public"",""kingdom"":""Metazoa"",""organism"":""Homo sapiens"",""platform"":""ILLUMINA"",""biosample"":""SAMN15541079"",""sra_study"":""SRP271969"",""assay_type"":""RNA-Seq"",""avgspotlen"":""1714.0"",""bioproject"":""PRJNA646352"",""experiment"":""SRX8997764"",""insertsize"":""NA"",""instrument"":""Illumina HiSeq 2500"",""sample_acc"":""SRS7007831"",""center_name"":""NANJING MATERNITY AND CHILD HEALTH CARE HOSPITAL"",""releasedate"":""2020-09-25 00:00:00 UTC"",""geo_loc_name"":""[NANJING MATERNITY AND CHILD HEALTH CARE HOSPITAL]"",""superkingdom"":""Eukaryota"",""geocoded_from"":""NANJING MATERNITY AND CHILD HEALTH CARE HOSPITAL"",""librarylayout"":""SINGLE"",""librarysource"":""TRANSCRIPTOMIC"",""geocoding_status"":""queued"",""libraryselection"":""RANDOM"",""metagraph_category"":""homo_sapiens"",""geo_loc_name_country_calc"":""NA"",""_location_string_for_geocoding"":""[NANJING MATERNITY AND CHILD HEALTH CARE HOSPITAL]"",""geo_loc_name_country_continent_calc"":""NA"",""latitude"":42.7052097,""longitude"":-7.0995514,""geocoding_provider"":""nominatim""}",,0-182=3,
