IQ-TREE multicore version 2.3.3 COVID-edition for Linux x86 64-bit built Apr 25 2024
Developed by Bui Quang Minh, James Barbetti, Nguyen Lam Tung, Olga Chernomor,
Heiko Schmidt, Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    morpheus-OptiPlex-5050 (AVX2, FMA3, 503 GB RAM)
Command: iqtree2 -s per_gene_alignments_codon/LOC101392280_.aln.fna -m MFP -T 1 -B 1000 --prefix per_gene_alignments_codon/LOC101392280_.aln
Seed:    375143 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Oct 30 21:28:31 2025
Kernel:  AVX+FMA - 1 threads (72 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 72 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file per_gene_alignments_codon/LOC101392280_.aln.fna ... Fasta format detected
Reading fasta file: done in 0.000356913 secs using 49.59% CPU
Alignment most likely contains DNA/RNA sequences
Alignment has 7 sequences with 1110 columns, 88 distinct patterns
77 parsimony-informative, 168 singleton sites, 865 constant sites
                     Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 1.50204e-05 secs using 39.95% CPU
   1  Ceratotherium_simum    0.00%    passed     62.81%
   2  Diceros_bicornis       0.00%    passed     59.34%
   3  Equus_asinus           2.70%    failed      0.23%
   4  Equus_quagga           0.00%    passed     88.50%
   5  Equus_caballus         0.00%    passed     86.12%
   6  Canis_lupus            0.00%    passed     69.99%
   7  Bos_taurus             0.00%    passed     52.52%
****  TOTAL                  0.39%  1 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)
Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -2899.623
Optimal log-likelihood: -2899.613
Rate parameters:  A-C: 1.61712  A-G: 3.24179  A-T: 0.48703  C-G: 1.16201  C-T: 2.96915  G-T: 1.00000
Base frequencies:  A: 0.217  C: 0.249  G: 0.245  T: 0.289
Proportion of invariable sites: 0.386
Gamma shape alpha: 998.407
Parameters optimization took 1 rounds (0.002 sec)
Time for fast ML tree search: 0.087 seconds

NOTE: ModelFinder requires 0 MB RAM!
ModelFinder will test up to 484 DNA models (sample size: 1110) ...
 No. Model         -LnL         df  AIC          AICc         BIC
  1  GTR+F         2902.801     19  5843.602     5844.299     5938.832
  2  GTR+F+I       2899.456     20  5838.912     5839.684     5939.155
  3  GTR+F+G4      2899.518     20  5839.037     5839.808     5939.279
  4  GTR+F+I+G4    2899.594     21  5841.188     5842.037     5946.443
  5  GTR+F+R2      2899.519     21  5841.038     5841.887     5946.292
  6  GTR+F+R3      2899.514     23  5845.027     5846.044     5960.306
 14  GTR+F+I+R2    2899.717     22  5843.434     5844.365     5953.701
 15  GTR+F+I+R3    2899.628     24  5847.256     5848.362     5967.546
 23  SYM           2908.779     16  5849.558     5850.056     5929.752
 24  SYM+I         2905.345     17  5844.689     5845.250     5929.895
 25  SYM+G4        2905.448     17  5844.896     5845.456     5930.102
 26  SYM+I+G4      2905.459     18  5846.919     5847.546     5937.137
 27  SYM+R2        2905.438     18  5846.875     5847.502     5937.093
 45  TVM+F         2902.948     18  5841.896     5842.523     5932.114
 46  TVM+F+I       2899.587     19  5837.173     5837.871     5932.404
 47  TVM+F+G4      2899.662     19  5837.323     5838.020     5932.553
 48  TVM+F+I+G4    2899.722     20  5839.443     5840.214     5939.685
 49  TVM+F+R2      2899.656     20  5839.312     5840.083     5939.554
 67  TVMe          2908.858     15  5847.717     5848.156     5922.899
 68  TVMe+I        2905.432     16  5842.864     5843.361     5923.058
 69  TVMe+G4       2905.527     16  5843.054     5843.552     5923.248
 70  TVMe+I+G4     2905.548     17  5845.097     5845.657     5930.303
 71  TVMe+R2       2905.520     17  5845.040     5845.600     5930.246
 89  TIM3+F        2905.154     17  5844.307     5844.868     5929.513
 90  TIM3+F+I      2901.890     18  5839.779     5840.406     5929.997
