IQ-TREE multicore version 2.3.3 COVID-edition for Linux x86 64-bit built Apr 25 2024
Developed by Bui Quang Minh, James Barbetti, Nguyen Lam Tung, Olga Chernomor,
Heiko Schmidt, Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    morpheus-OptiPlex-5050 (AVX2, FMA3, 503 GB RAM)
Command: iqtree2 -s per_gene_alignments_codon/LOC101395843_.aln.fna -m MFP -T 1 -B 1000 --prefix per_gene_alignments_codon/LOC101395843_.aln
Seed:    474565 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Oct 30 21:30:58 2025
Kernel:  AVX+FMA - 1 threads (72 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 72 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file per_gene_alignments_codon/LOC101395843_.aln.fna ... Fasta format detected
Reading fasta file: done in 0.000510216 secs
Alignment most likely contains DNA/RNA sequences
Alignment has 7 sequences with 1701 columns, 210 distinct patterns
119 parsimony-informative, 350 singleton sites, 1232 constant sites
                     Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 2.19345e-05 secs using 91.18% CPU
   1  Ceratotherium_simum    1.41%    passed     87.92%
   2  Diceros_bicornis       0.00%    passed     88.38%
   3  Equus_asinus           1.06%    passed     98.26%
   4  Equus_quagga          45.86%    passed     46.89%
   5  Equus_caballus         0.00%    passed     94.43%
   6  Canis_lupus            0.00%    passed     56.71%
   7  Bos_taurus             0.35%    passed     80.33%
****  TOTAL                  6.95%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)
Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -4992.132
Optimal log-likelihood: -4991.872
Rate parameters:  A-C: 0.98531  A-G: 2.55003  A-T: 0.52962  C-G: 1.08883  C-T: 2.67983  G-T: 1.00000
Base frequencies:  A: 0.223  C: 0.299  G: 0.282  T: 0.196
Proportion of invariable sites: 0.358
Gamma shape alpha: 998.347
Parameters optimization took 1 rounds (0.005 sec)
Time for fast ML tree search: 0.042 seconds

NOTE: ModelFinder requires 1 MB RAM!
ModelFinder will test up to 484 DNA models (sample size: 1701) ...
 No. Model         -LnL         df  AIC          AICc         BIC
  1  GTR+F         4999.047     19  10036.093    10036.545    10139.434
  2  GTR+F+I       4991.413     20  10022.826    10023.326    10131.606
  3  GTR+F+G4      4991.021     20  10022.042    10022.542    10130.821
  4  GTR+F+I+G4    4991.583     21  10025.166    10025.716    10139.385
  5  GTR+F+R2      4991.144     21  10024.288    10024.839    10138.507
  6  GTR+F+R3      4991.074     23  10028.148    10028.806    10153.244
 14  GTR+F+I+R2    4991.424     22  10026.847    10027.450    10146.504
 15  GTR+F+I+R3    4991.330     24  10030.660    10031.376    10161.196
 23  SYM           5032.705     16  10097.410    10097.733    10184.434
 24  SYM+I         5025.215     17  10084.431    10084.794    10176.893
 25  SYM+G4        5024.728     17  10083.456    10083.819    10175.918
 26  SYM+I+G4      5025.409     18  10086.818    10087.225    10184.720
 27  SYM+R2        5024.884     18  10085.768    10086.174    10183.669
 45  TVM+F         4999.005     18  10034.010    10034.417    10131.911
 46  TVM+F+I       4991.469     19  10020.938    10021.390    10124.279
 47  TVM+F+G4      4991.075     19  10020.150    10020.602    10123.490
 48  TVM+F+I+G4    4991.656     20  10023.311    10023.811    10132.091
 49  TVM+F+R2      4991.206     20  10022.412    10022.912    10131.191
 67  TVMe          5032.703     15  10095.406    10095.691    10176.991
 68  TVMe+I        5025.213     16  10082.427    10082.750    10169.450
 69  TVMe+G4       5024.729     16  10081.457    10081.780    10168.481
 70  TVMe+I+G4     5025.407     17  10084.814    10085.178    10177.277
 71  TVMe+R2       5024.884     17  10083.768    10084.132    10176.231
 89  TIM3+F        5001.850     17  10037.699    10038.063    10130.162
 90  TIM3+F+I      4994.298     18  10024.596    10025.003    10122.498
 91  TIM3+F+G4     4993.925     18  10023.849    10024.256    10121.751
 92  TIM3+F+I+G4   4994.490     19  10026.981    10027.433    10130.321
 93  TIM3+F+R2     4994.056     19  10026.112    10026.564    10129.452
111  TIM3e         5037.495     14  10102.990    10103.239    10179.135
112  TIM3e+I       5030.212     15  10090.425    10090.710    10172.010
113  TIM3e+G4      5029.734     15  10089.469    10089.753    10171.053
114  TIM3e+I+G4    5030.438     16  10092.877    10093.200    10179.900
115  TIM3e+R2      5029.888     16  10091.776    10092.099    10178.800
133  TIM2+F        5002.042     17  10038.085    10038.448    10130.547
134  TIM2+F+I      4994.343     18  10024.687    10025.094    10122.588
135  TIM2+F+G4     4994.041     18  10024.083    10024.489    10121.984
136  TIM2+F+I+G4   4994.502     19  10027.005    10027.457    10130.345
137  TIM2+F+R2     4994.134     19  10026.268    10026.720    10129.608
155  TIM2e         5040.167     14  10108.334    10108.583    10184.480
156  TIM2e+I       5032.874     15  10095.747    10096.032    10177.332
157  TIM2e+G4      5032.506     15  10095.013    10095.298    10176.597
158  TIM2e+I+G4    5033.094     16  10098.188    10098.511    10185.212
159  TIM2e+R2      5032.606     16  10097.212    10097.535    10184.236
177  TIM+F         5003.515     17  10041.029    10041.393    10133.492
178  TIM+F+I       4995.816     18  10027.632    10028.039    10125.533
179  TIM+F+G4      4995.483     18  10026.967    10027.373    10124.868
180  TIM+F+I+G4    4995.978     19  10029.956    10030.408    10133.296
181  TIM+F+R2      4995.593     19  10029.186    10029.638    10132.526
199  TIMe          5043.773     14  10115.545    10115.794    10191.691
200  TIMe+I        5036.691     15  10103.381    10103.666    10184.966
201  TIMe+G4       5036.304     15  10102.608    10102.893    10184.192
202  TIMe+I+G4     5036.942     16  10105.885    10106.208    10192.908
203  TIMe+R2       5036.414     16  10104.827    10105.150    10191.851
221  TPM3u+F       5001.921     16  10035.842    10036.165    10122.865
222  TPM3u+F+I     4994.370     17  10022.740    10023.104    10115.203
223  TPM3u+F+G4    4993.982     17  10021.964    10022.328    10114.427
224  TPM3u+F+I+G4  4994.563     18  10025.125    10025.532    10123.027
225  TPM3u+F+R2    4994.118     18  10024.237    10024.644    10122.138
243  TPM3          5037.498     13  10100.995    10101.211    10171.702
244  TPM3+I        5030.215     14  10088.430    10088.679    10164.575
245  TPM3+G4       5029.739     14  10087.479    10087.728    10163.624
246  TPM3+I+G4     5030.441     15  10090.881    10091.166    10172.466
247  TPM3+R2       5029.892     15  10089.785    10090.070    10171.369
265  TPM2u+F       5002.113     16  10036.227    10036.550    10123.250
266  TPM2u+F+I     4994.423     17  10022.847    10023.211    10115.309
