model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0548,SRV+Double,1
alternative,reference,2H,0.0,SRV+Double,1
alternative,test,2H,0.0543,SRV+Double,1
null,reference,2H,0.0,SRV+Double,1
null,test,2H,0.0601,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0556,SRV+Double,2
alternative,reference,2H,0.0,SRV+Double,2
alternative,test,2H,0.0541,SRV+Double,2
null,reference,2H,0.0,SRV+Double,2
null,test,2H,0.0608,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0574,SRV+Double,3
alternative,reference,2H,0.0,SRV+Double,3
alternative,test,2H,0.0569,SRV+Double,3
null,reference,2H,0.0,SRV+Double,3
null,test,2H,0.0605,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0574,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,4
alternative,test,2H,0.0532,SRV+Double,4
null,reference,2H,0.0,SRV+Double,4
null,test,2H,0.0612,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0551,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,5
alternative,test,2H,0.0546,SRV+Double,5
null,reference,2H,0.0,SRV+Double,5
null,test,2H,0.0608,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0547,SRV+Double,6
alternative,reference,2H,0.0,SRV+Double,6
alternative,test,2H,0.0514,SRV+Double,6
null,reference,2H,0.0,SRV+Double,6
null,test,2H,0.0602,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0579,SRV+Double,7
alternative,reference,2H,0.0,SRV+Double,7
alternative,test,2H,0.0544,SRV+Double,7
null,reference,2H,0.0,SRV+Double,7
null,test,2H,0.0609,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0579,SRV+Double,8
alternative,reference,2H,0.0,SRV+Double,8
alternative,test,2H,0.0522,SRV+Double,8
null,reference,2H,0.0,SRV+Double,8
null,test,2H,0.0602,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0577,SRV+Double,9
alternative,reference,2H,0.0,SRV+Double,9
alternative,test,2H,0.0551,SRV+Double,9
null,reference,2H,0.0,SRV+Double,9
null,test,2H,0.0614,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.0544,SRV+Double,10
alternative,reference,2H,0.0,SRV+Double,10
alternative,test,2H,0.0562,SRV+Double,10
null,reference,2H,0.0,SRV+Double,10
null,test,2H,0.0609,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
alternative,reference,2H,0.0683,SRV+Double+Triple,1
alternative,reference,2H,0.0,SRV+Double+Triple,1
alternative,reference,3H,0.0894,SRV+Double+Triple,1
alternative,reference,3H,0.0,SRV+Double+Triple,1
alternative,test,2H,0.0402,SRV+Double+Triple,1
alternative,test,3H,0.4138,SRV+Double+Triple,1
null,reference,2H,0.0,SRV+Double+Triple,1
null,reference,3H,0.0,SRV+Double+Triple,1
null,test,2H,0.0332,SRV+Double+Triple,1
null,test,2H,0.0,SRV+Double+Triple,1
null,test,3H,0.4112,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.0691,SRV+Double+Triple,2
alternative,reference,2H,0.0,SRV+Double+Triple,2
alternative,reference,3H,0.0909,SRV+Double+Triple,2
alternative,reference,3H,0.0,SRV+Double+Triple,2
alternative,test,2H,0.0355,SRV+Double+Triple,2
alternative,test,3H,0.4125,SRV+Double+Triple,2
null,reference,2H,0.0,SRV+Double+Triple,2
null,reference,3H,0.0,SRV+Double+Triple,2
null,test,2H,0.0313,SRV+Double+Triple,2
null,test,2H,0.0,SRV+Double+Triple,2
null,test,3H,0.4075,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.0693,SRV+Double+Triple,3
alternative,reference,2H,0.0,SRV+Double+Triple,3
alternative,reference,3H,0.0912,SRV+Double+Triple,3
alternative,reference,3H,0.0,SRV+Double+Triple,3
alternative,test,2H,0.0399,SRV+Double+Triple,3
alternative,test,3H,0.4151,SRV+Double+Triple,3
null,reference,2H,0.0,SRV+Double+Triple,3
null,reference,3H,0.0,SRV+Double+Triple,3
null,test,2H,0.0323,SRV+Double+Triple,3
null,test,2H,0.0,SRV+Double+Triple,3
null,test,3H,0.4103,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.0685,SRV+Double+Triple,4
alternative,reference,2H,0.0,SRV+Double+Triple,4
alternative,reference,3H,0.0887,SRV+Double+Triple,4
alternative,reference,3H,0.0,SRV+Double+Triple,4
alternative,test,2H,0.0415,SRV+Double+Triple,4
alternative,test,3H,0.4161,SRV+Double+Triple,4
null,reference,2H,0.0,SRV+Double+Triple,4
null,reference,3H,0.0,SRV+Double+Triple,4
null,test,2H,0.034,SRV+Double+Triple,4
null,test,2H,0.0,SRV+Double+Triple,4
null,test,3H,0.4125,SRV+Double+Triple,4
null,test,3H,0.0,SRV+Double+Triple,4
alternative,reference,2H,0.0435,SRV+Double+Triple,5
alternative,reference,2H,0.0,SRV+Double+Triple,5
alternative,reference,3H,0.0,SRV+Double+Triple,5
alternative,test,2H,0.0371,SRV+Double+Triple,5
alternative,test,3H,0.4086,SRV+Double+Triple,5
null,reference,2H,0.0,SRV+Double+Triple,5
null,reference,3H,0.0,SRV+Double+Triple,5
null,test,2H,0.031,SRV+Double+Triple,5
null,test,2H,0.0,SRV+Double+Triple,5
null,test,3H,0.4062,SRV+Double+Triple,5
null,test,3H,0.0,SRV+Double+Triple,5
alternative,reference,2H,0.048,SRV+Double+Triple,6
alternative,reference,2H,0.0,SRV+Double+Triple,6
alternative,reference,3H,0.0,SRV+Double+Triple,6
alternative,test,2H,0.0384,SRV+Double+Triple,6
alternative,test,3H,0.4118,SRV+Double+Triple,6
null,reference,2H,0.0,SRV+Double+Triple,6
null,reference,3H,0.0,SRV+Double+Triple,6
null,test,2H,0.0316,SRV+Double+Triple,6
null,test,2H,0.0,SRV+Double+Triple,6
null,test,3H,0.4075,SRV+Double+Triple,6
null,test,3H,0.0,SRV+Double+Triple,6
alternative,reference,2H,0.057,SRV+Double+Triple,7
alternative,reference,2H,0.0,SRV+Double+Triple,7
alternative,reference,3H,0.0,SRV+Double+Triple,7
alternative,test,2H,0.0374,SRV+Double+Triple,7
alternative,test,3H,0.4116,SRV+Double+Triple,7
null,reference,2H,0.0,SRV+Double+Triple,7
null,reference,3H,0.0,SRV+Double+Triple,7
null,test,2H,0.0311,SRV+Double+Triple,7
null,test,2H,0.0,SRV+Double+Triple,7
null,test,3H,0.4071,SRV+Double+Triple,7
null,test,3H,0.0,SRV+Double+Triple,7
alternative,reference,2H,0.0375,SRV+Double+Triple,8
alternative,reference,2H,0.0,SRV+Double+Triple,8
alternative,reference,3H,0.0,SRV+Double+Triple,8
alternative,test,2H,0.0361,SRV+Double+Triple,8
alternative,test,3H,0.4103,SRV+Double+Triple,8
null,reference,2H,0.0,SRV+Double+Triple,8
null,reference,3H,0.0,SRV+Double+Triple,8
null,test,2H,0.0304,SRV+Double+Triple,8
null,test,2H,0.0,SRV+Double+Triple,8
null,test,3H,0.407,SRV+Double+Triple,8
null,test,3H,0.0,SRV+Double+Triple,8
alternative,reference,2H,0.0563,SRV+Double+Triple,9
alternative,reference,2H,0.0,SRV+Double+Triple,9
alternative,reference,3H,0.0,SRV+Double+Triple,9
alternative,test,2H,0.0372,SRV+Double+Triple,9
alternative,test,3H,0.4105,SRV+Double+Triple,9
null,reference,2H,0.0,SRV+Double+Triple,9
null,reference,3H,0.0,SRV+Double+Triple,9
null,test,2H,0.031,SRV+Double+Triple,9
null,test,2H,0.0,SRV+Double+Triple,9
null,test,3H,0.4054,SRV+Double+Triple,9
null,test,3H,0.0,SRV+Double+Triple,9
alternative,reference,2H,0.0473,SRV+Double+Triple,10
alternative,reference,2H,0.0,SRV+Double+Triple,10
alternative,reference,3H,0.0,SRV+Double+Triple,10
alternative,test,2H,0.0369,SRV+Double+Triple,10
alternative,test,3H,0.4076,SRV+Double+Triple,10
null,reference,2H,0.0,SRV+Double+Triple,10
null,reference,3H,0.0,SRV+Double+Triple,10
null,test,2H,0.0324,SRV+Double+Triple,10
null,test,2H,0.0,SRV+Double+Triple,10
null,test,3H,0.4066,SRV+Double+Triple,10
null,test,3H,0.0,SRV+Double+Triple,10
