model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0568,SRV+Double,1
alternative,reference,2H,0.0,SRV+Double,1
alternative,test,2H,0.0983,SRV+Double,1
null,reference,2H,0.0,SRV+Double,1
null,test,2H,0.0961,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0566,SRV+Double,2
alternative,reference,2H,0.0,SRV+Double,2
alternative,test,2H,0.0982,SRV+Double,2
null,reference,2H,0.0,SRV+Double,2
null,test,2H,0.0961,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0326,SRV+Double,3
alternative,reference,2H,0.0,SRV+Double,3
alternative,test,2H,0.0983,SRV+Double,3
null,reference,2H,0.0,SRV+Double,3
null,test,2H,0.0955,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0573,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,4
alternative,test,2H,0.0986,SRV+Double,4
null,reference,2H,0.0,SRV+Double,4
null,test,2H,0.0959,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0571,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,5
alternative,test,2H,0.0983,SRV+Double,5
null,reference,2H,0.0,SRV+Double,5
null,test,2H,0.096,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0543,SRV+Double,6
alternative,reference,2H,0.0,SRV+Double,6
alternative,test,2H,0.0985,SRV+Double,6
null,reference,2H,0.0,SRV+Double,6
null,test,2H,0.0959,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0534,SRV+Double,7
alternative,reference,2H,0.0,SRV+Double,7
alternative,test,2H,0.0982,SRV+Double,7
null,reference,2H,0.0,SRV+Double,7
null,test,2H,0.0957,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0576,SRV+Double,8
alternative,reference,2H,0.0,SRV+Double,8
alternative,test,2H,0.0984,SRV+Double,8
null,reference,2H,0.0,SRV+Double,8
null,test,2H,0.0959,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0565,SRV+Double,9
alternative,reference,2H,0.0,SRV+Double,9
alternative,test,2H,0.0982,SRV+Double,9
null,reference,2H,0.0,SRV+Double,9
null,test,2H,0.0956,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.056,SRV+Double,10
alternative,reference,2H,0.0,SRV+Double,10
alternative,test,2H,0.0983,SRV+Double,10
null,reference,2H,0.0,SRV+Double,10
null,test,2H,0.0961,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
alternative,reference,2H,0.0693,SRV+Double+Triple,1
alternative,reference,2H,0.0,SRV+Double+Triple,1
alternative,reference,3H,0.0917,SRV+Double+Triple,1
alternative,reference,3H,0.0,SRV+Double+Triple,1
alternative,test,2H,0.0983,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0,SRV+Double+Triple,1
null,reference,3H,0.0,SRV+Double+Triple,1
null,test,2H,0.0956,SRV+Double+Triple,1
null,test,2H,0.0,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.0663,SRV+Double+Triple,2
alternative,reference,2H,0.0,SRV+Double+Triple,2
alternative,reference,3H,0.0552,SRV+Double+Triple,2
alternative,reference,3H,0.0,SRV+Double+Triple,2
alternative,test,2H,0.0983,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.0,SRV+Double+Triple,2
null,reference,3H,0.0,SRV+Double+Triple,2
null,test,2H,0.0959,SRV+Double+Triple,2
null,test,2H,0.0,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.0633,SRV+Double+Triple,3
alternative,reference,2H,0.0,SRV+Double+Triple,3
alternative,reference,3H,0.0139,SRV+Double+Triple,3
alternative,reference,3H,0.0,SRV+Double+Triple,3
alternative,test,2H,0.0984,SRV+Double+Triple,3
alternative,test,3H,0.0,SRV+Double+Triple,3
null,reference,2H,0.0,SRV+Double+Triple,3
null,reference,3H,0.0,SRV+Double+Triple,3
null,test,2H,0.0964,SRV+Double+Triple,3
null,test,2H,0.0,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.0634,SRV+Double+Triple,4
alternative,reference,2H,0.0,SRV+Double+Triple,4
alternative,reference,3H,0.0126,SRV+Double+Triple,4
alternative,reference,3H,0.0,SRV+Double+Triple,4
alternative,test,2H,0.0988,SRV+Double+Triple,4
alternative,test,3H,0.0,SRV+Double+Triple,4
null,reference,2H,0.0,SRV+Double+Triple,4
null,reference,3H,0.0,SRV+Double+Triple,4
null,test,2H,0.0955,SRV+Double+Triple,4
null,test,2H,0.0,SRV+Double+Triple,4
null,test,3H,0.0,SRV+Double+Triple,4
alternative,reference,2H,0.0681,SRV+Double+Triple,5
alternative,reference,2H,0.0,SRV+Double+Triple,5
alternative,reference,3H,0.0858,SRV+Double+Triple,5
alternative,reference,3H,0.0,SRV+Double+Triple,5
alternative,test,2H,0.0975,SRV+Double+Triple,5
alternative,test,3H,0.0,SRV+Double+Triple,5
null,reference,2H,0.0,SRV+Double+Triple,5
null,reference,3H,0.0,SRV+Double+Triple,5
null,test,2H,0.0958,SRV+Double+Triple,5
null,test,2H,0.0984,SRV+Double+Triple,5
null,test,2H,0.0956,SRV+Double+Triple,5
