run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Negative selection,0.001,,0.0
SRV,1,alternative,reference,omega,Negative selection,0.04,,74.284
SRV,1,alternative,reference,omega,Neutral evolution,1.0,,25.716
SRV,1,alternative,test,omega,Negative selection,0.107,,0.0
SRV,1,alternative,test,omega,Negative selection,0.335,,74.284
SRV,1,alternative,test,omega,Negative selection,0.001,,0.0
SRV,1,alternative,test,omega,Negative selection,0.04,,74.284
SRV,1,alternative,test,omega,Neutral evolution,1.0,,25.716
SRV,1,alternative,test,omega,Neutral evolution,1.0,,25.716
SRV,1,null,reference,omega,Negative selection,0.0,,66.052
SRV,1,null,reference,omega,Negative selection,0.653,,14.973
SRV,1,null,reference,omega,Neutral evolution,1.0,,18.975
SRV,1,null,test,omega,Negative selection,0.0,,66.052
SRV,1,null,test,omega,Negative selection,0.653,,14.973
SRV,1,null,test,omega,Neutral evolution,1.0,,18.975
SRV,2,alternative,reference,omega,Negative selection,0.0,,56.356
SRV,2,alternative,reference,omega,Negative selection,0.31,,22.171
SRV,2,alternative,reference,omega,Neutral evolution,1.0,,21.473
SRV,2,alternative,test,omega,Negative selection,0.2,,56.356
SRV,2,alternative,test,omega,Negative selection,0.828,,22.171
SRV,2,alternative,test,omega,Negative selection,0.0,,56.356
SRV,2,alternative,test,omega,Negative selection,0.31,,22.171
SRV,2,alternative,test,omega,Neutral evolution,1.0,,21.473
SRV,2,alternative,test,omega,Neutral evolution,1.0,,21.473
SRV,2,null,reference,omega,Negative selection,0.0,,61.138
SRV,2,null,reference,omega,Negative selection,0.484,,20.2
SRV,2,null,reference,omega,Neutral evolution,1.0,,18.662
SRV,2,null,test,omega,Negative selection,0.0,,61.138
SRV,2,null,test,omega,Negative selection,0.484,,20.2
SRV,2,null,test,omega,Neutral evolution,1.0,,18.662
SRV,3,alternative,reference,omega,Negative selection,0.0,,0.07
SRV,3,alternative,reference,omega,Negative selection,0.046,,74.718
SRV,3,alternative,reference,omega,Neutral evolution,1.0,,25.211
SRV,3,alternative,test,omega,Negative selection,0.058,,0.07
SRV,3,alternative,test,omega,Negative selection,0.345,,74.718
SRV,3,alternative,test,omega,Negative selection,0.0,,0.07
SRV,3,alternative,test,omega,Negative selection,0.046,,74.718
SRV,3,alternative,test,omega,Neutral evolution,1.0,,25.211
SRV,3,alternative,test,omega,Neutral evolution,1.0,,25.211
SRV,3,null,reference,omega,Negative selection,0.0,,63.199
SRV,3,null,reference,omega,Negative selection,0.562,,18.742
SRV,3,null,reference,omega,Neutral evolution,1.0,,18.059
SRV,3,null,test,omega,Negative selection,0.0,,63.199
SRV,3,null,test,omega,Negative selection,0.562,,18.742
