model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0403,SRV+Double,1
alternative,reference,2H,0.0,SRV+Double,1
alternative,test,2H,0.0,SRV+Double,1
null,reference,2H,0.0,SRV+Double,1
null,test,2H,0.2926,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0478,SRV+Double,2
alternative,reference,2H,0.0,SRV+Double,2
alternative,test,2H,0.275,SRV+Double,2
null,reference,2H,0.0,SRV+Double,2
null,test,2H,0.2897,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0513,SRV+Double,3
alternative,reference,2H,0.0,SRV+Double,3
alternative,test,2H,0.279,SRV+Double,3
null,reference,2H,0.0,SRV+Double,3
null,test,2H,0.2797,SRV+Double,3
null,test,2H,0.2794,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0399,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,4
alternative,test,2H,0.2784,SRV+Double,4
null,reference,2H,0.0,SRV+Double,4
null,test,2H,0.2794,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0812,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,5
alternative,test,2H,0.0,SRV+Double,5
null,reference,2H,0.0,SRV+Double,5
null,test,2H,0.2939,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0451,SRV+Double,6
alternative,reference,2H,0.0,SRV+Double,6
alternative,test,2H,0.0,SRV+Double,6
null,reference,2H,0.0,SRV+Double,6
null,test,2H,0.2944,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0513,SRV+Double,7
alternative,reference,2H,0.0,SRV+Double,7
alternative,test,2H,0.2774,SRV+Double,7
null,reference,2H,0.0,SRV+Double,7
null,test,2H,0.2993,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0415,SRV+Double,8
alternative,reference,2H,0.0,SRV+Double,8
alternative,test,2H,0.0,SRV+Double,8
null,reference,2H,0.0,SRV+Double,8
null,test,2H,0.2934,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
