replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.522,11.83,-7406.35,14889.09,38.0,-7406.55,14887.48,37.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.5082,15.56,-7406.33,14889.06,38.0,-7406.55,14887.47,37.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.5201,12.25,-7406.34,14889.09,38.0,-7406.55,14887.48,37.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.4172,3.5,-7406.09,14888.58,38.0,-7406.42,14887.22,37.0,0.2655,0.1587,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.4193,38.22,-7406.12,14888.65,38.0,-7406.45,14887.28,37.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
6,SRV,1.0,0.56,-7406.08,14890.58,39.0,-7406.08,14888.56,38.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.5191,16.68,-7406.34,14889.09,38.0,-7406.55,14887.48,37.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.5217,12.66,-7406.34,14889.09,38.0,-7406.55,14887.48,37.0,0.2655,0.1587,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.5083,15.33,-7406.32,14889.04,38.0,-7406.54,14887.46,37.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.4141,3.09,-7406.06,14888.53,38.0,-7406.4,14887.18,37.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.4176,3.05,-7406.06,14892.56,40.0,-7406.39,14891.2,39.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.421,4.97,-7406.11,14892.66,40.0,-7406.43,14891.28,39.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.4214,42.26,-7406.12,14892.68,40.0,-7406.44,14891.3,39.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.5442,49.46,-7406.2,14892.85,40.0,-7406.39,14891.2,39.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.513,15.49,-7406.33,14893.11,40.0,-7406.55,14891.52,39.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.5004,19.51,-7406.33,14893.1,40.0,-7406.55,14891.53,39.0,0.2655,0.1589,Convergence/flat likelihood
7,SRV+Double,0.497,24.27,-7406.32,14893.08,40.0,-7406.55,14891.52,39.0,0.2655,0.1589,Convergence/flat likelihood
8,SRV+Double,0.5145,18.16,-7406.34,14893.12,40.0,-7406.55,14891.52,39.0,0.2655,0.1589,Convergence/flat likelihood
9,SRV+Double,0.4613,34.25,-7406.25,14892.94,40.0,-7406.52,14891.46,39.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.42,5.0,-7406.11,14892.66,40.0,-7406.43,14891.29,39.0,0.2655,0.1589,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,,,,,,,,,,,
2,SRV+Double+Triple,,,,,,,,,,,
3,SRV+Double+Triple,,,,,,,,,,,
4,SRV+Double+Triple,,,,,,,,,,,
5,SRV+Double+Triple,,,,,,,,,,,
6,SRV+Double+Triple,,,,,,,,,,,
7,SRV+Double+Triple,,,,,,,,,,,
8,SRV+Double+Triple,,,,,,,,,,,
9,SRV+Double+Triple,,,,,,,,,,,
10,SRV+Double+Triple,,,,,,,,,,,
