replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,1.0,0.4,-4573.45,9211.36,32.0,-4573.45,9209.33,31.0,0.3151,0.0,Convergence/flat likelihood; Collapsed rate class
2,SRV,1.0,0.32,-4575.58,9215.61,32.0,-4575.57,9213.56,31.0,0.3151,0.0,Convergence/flat likelihood
3,SRV,1.0,0.39,-4575.61,9215.67,32.0,-4575.6,9213.64,31.0,0.3151,0.0,Convergence/flat likelihood; Collapsed rate class
4,SRV,1.0,0.88,-4573.45,9211.35,32.0,-4573.45,9209.32,31.0,0.3151,0.0,Convergence/flat likelihood
5,SRV,1.0,0.36,-4575.59,9215.63,32.0,-4575.59,9213.61,31.0,0.3151,0.0,Convergence/flat likelihood
6,SRV,1.0,0.33,-4573.45,9211.36,32.0,-4573.45,9209.33,31.0,0.3151,0.0,Convergence/flat likelihood
7,SRV,1.0,0.91,-4573.45,9211.35,32.0,-4573.45,9209.32,31.0,0.3151,0.0,Convergence/flat likelihood
8,SRV,1.0,0.33,-4573.44,9211.33,32.0,-4573.44,9209.3,31.0,0.3151,0.0,Convergence/flat likelihood
9,SRV,1.0,0.25,-4573.44,9211.34,32.0,-4573.44,9209.31,31.0,0.3151,0.0,Convergence/flat likelihood
10,SRV,1.0,0.31,-4573.45,9211.36,32.0,-4573.45,9209.33,31.0,0.3151,0.0,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,1.0,0.95,-4573.14,9214.79,34.0,-4573.14,9212.76,33.0,0.3151,0.0,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,1.0,0.31,-4573.14,9214.8,34.0,-4573.14,9212.77,33.0,0.3151,0.0,Convergence/flat likelihood
3,SRV+Double,1.0,0.29,-4573.15,9214.82,34.0,-4573.15,9212.79,33.0,0.3151,0.0,Convergence/flat likelihood
4,SRV+Double,1.0,0.3,-4573.16,9214.83,34.0,-4573.15,9212.79,33.0,0.3151,0.0,Convergence/flat likelihood
5,SRV+Double,,,,,,,,,0.3151,0.0,
6,SRV+Double,1.0,0.29,-4573.16,9214.84,34.0,-4573.16,9212.81,33.0,0.3151,0.0,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,1.0,0.31,-4573.13,9214.78,34.0,-4573.13,9212.75,33.0,0.3151,0.0,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,1.0,0.27,-4573.16,9214.83,34.0,-4573.16,9212.8,33.0,0.3151,0.0,Convergence/flat likelihood
9,SRV+Double,1.0,0.49,-4573.17,9214.86,34.0,-4573.17,9212.83,33.0,0.3151,0.0,Convergence/flat likelihood
10,SRV+Double,1.0,0.89,-4573.16,9214.84,34.0,-4573.16,9212.8,33.0,0.3151,0.0,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,,,,,,,,,,,
2,SRV+Double+Triple,,,,,,,,,,,
3,SRV+Double+Triple,,,,,,,,,,,
4,SRV+Double+Triple,,,,,,,,,,,
5,SRV+Double+Triple,,,,,,,,,,,
6,SRV+Double+Triple,,,,,,,,,,,
7,SRV+Double+Triple,,,,,,,,,,,
8,SRV+Double+Triple,,,,,,,,,,,
9,SRV+Double+Triple,,,,,,,,,,,
10,SRV+Double+Triple,,,,,,,,,,,
