model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,6.711,0.0,SRV,1
alternative,reference,Negative selection,0.022,0.0,SRV,1
alternative,reference,Negative selection,0.245,100.0,SRV,1
alternative,test,Diversifying selection,6.711,0.0,SRV,1
alternative,test,Negative selection,0.022,0.0,SRV,1
alternative,test,Negative selection,0.245,100.0,SRV,1
alternative,test,Neutral evolution,1.0,100.0,SRV,1
alternative,test,Neutral evolution,1.0,0.0,SRV,1
alternative,test,Neutral evolution,1.0,0.0,SRV,1
null,reference,Diversifying selection,1.429,0.0,SRV,1
null,reference,Negative selection,0.017,0.0,SRV,1
null,reference,Negative selection,0.291,100.0,SRV,1
null,test,Diversifying selection,1.429,0.0,SRV,1
null,test,Negative selection,0.017,0.0,SRV,1
null,test,Negative selection,0.291,100.0,SRV,1
alternative,reference,Diversifying selection,7.129,0.0,SRV,2
alternative,reference,Negative selection,0.003,0.0,SRV,2
alternative,reference,Negative selection,0.245,100.0,SRV,2
alternative,test,Diversifying selection,7.129,0.0,SRV,2
alternative,test,Negative selection,0.003,0.0,SRV,2
alternative,test,Negative selection,0.245,100.0,SRV,2
alternative,test,Neutral evolution,1.0,100.0,SRV,2
alternative,test,Neutral evolution,1.0,0.0,SRV,2
alternative,test,Neutral evolution,1.0,0.0,SRV,2
null,reference,Diversifying selection,1.551,0.0,SRV,2
null,reference,Negative selection,0.001,0.0,SRV,2
null,reference,Negative selection,0.291,100.0,SRV,2
null,test,Diversifying selection,1.551,0.0,SRV,2
null,test,Negative selection,0.001,0.0,SRV,2
null,test,Negative selection,0.291,100.0,SRV,2
alternative,reference,Diversifying selection,6.818,0.0,SRV,3
alternative,reference,Negative selection,0.029,0.0,SRV,3
alternative,reference,Negative selection,0.245,100.0,SRV,3
alternative,test,Diversifying selection,6.818,0.0,SRV,3
alternative,test,Negative selection,0.029,0.0,SRV,3
alternative,test,Negative selection,0.245,100.0,SRV,3
alternative,test,Neutral evolution,1.0,100.0,SRV,3
alternative,test,Neutral evolution,1.0,0.0,SRV,3
alternative,test,Neutral evolution,1.0,0.0,SRV,3
null,reference,Diversifying selection,1.347,0.0,SRV,3
null,reference,Negative selection,0.024,0.0,SRV,3
null,reference,Negative selection,0.291,100.0,SRV,3
null,test,Diversifying selection,1.347,0.0,SRV,3
null,test,Negative selection,0.024,0.0,SRV,3
null,test,Negative selection,0.291,100.0,SRV,3
alternative,reference,Diversifying selection,5.798,0.0,SRV,4
alternative,reference,Negative selection,0.24,90.465,SRV,4
alternative,reference,Negative selection,0.288,9.535,SRV,4
alternative,test,Diversifying selection,5.798,0.0,SRV,4
alternative,test,Negative selection,0.24,90.465,SRV,4
alternative,test,Negative selection,0.288,9.535,SRV,4
alternative,test,Neutral evolution,1.0,90.465,SRV,4
alternative,test,Neutral evolution,1.0,9.535,SRV,4
alternative,test,Neutral evolution,1.0,0.0,SRV,4
null,reference,Diversifying selection,1.238,0.0,SRV,4
null,reference,Negative selection,0.27,19.253,SRV,4
null,reference,Negative selection,0.297,80.747,SRV,4
null,test,Diversifying selection,1.238,0.0,SRV,4
null,test,Negative selection,0.27,19.253,SRV,4
null,test,Negative selection,0.297,80.747,SRV,4
alternative,reference,Diversifying selection,1.176,0.0,SRV,5
alternative,reference,Negative selection,0.078,0.0,SRV,5
alternative,reference,Negative selection,0.246,100.0,SRV,5
alternative,test,Diversifying selection,1.176,0.0,SRV,5
alternative,test,Negative selection,0.078,0.0,SRV,5
alternative,test,Negative selection,0.246,100.0,SRV,5
alternative,test,Neutral evolution,1.0,100.0,SRV,5
alternative,test,Neutral evolution,1.0,0.0,SRV,5
alternative,test,Neutral evolution,1.0,0.0,SRV,5
null,reference,Diversifying selection,2.039,0.0,SRV,5
null,reference,Negative selection,0.057,0.0,SRV,5
null,reference,Negative selection,0.291,100.0,SRV,5
null,test,Diversifying selection,2.039,0.0,SRV,5
null,test,Negative selection,0.057,0.0,SRV,5
null,test,Negative selection,0.291,100.0,SRV,5
alternative,reference,Diversifying selection,2.555,0.0,SRV,6
alternative,reference,Negative selection,0.009,0.0,SRV,6
alternative,reference,Negative selection,0.247,100.0,SRV,6
alternative,test,Diversifying selection,2.555,0.0,SRV,6
alternative,test,Negative selection,0.009,0.0,SRV,6
alternative,test,Negative selection,0.247,100.0,SRV,6
alternative,test,Neutral evolution,1.0,100.0,SRV,6
alternative,test,Neutral evolution,1.0,0.0,SRV,6
alternative,test,Neutral evolution,1.0,0.0,SRV,6
null,reference,Diversifying selection,1.049,0.0,SRV,6
null,reference,Negative selection,0.137,0.0,SRV,6
null,reference,Negative selection,0.291,100.0,SRV,6
null,test,Diversifying selection,1.049,0.0,SRV,6
null,test,Negative selection,0.137,0.0,SRV,6
null,test,Negative selection,0.291,100.0,SRV,6
alternative,reference,Diversifying selection,6.211,0.0,SRV,7
alternative,reference,Negative selection,0.204,1.492,SRV,7
alternative,reference,Negative selection,0.247,98.508,SRV,7
alternative,test,Diversifying selection,6.211,0.0,SRV,7
alternative,test,Negative selection,0.204,1.492,SRV,7
alternative,test,Negative selection,0.247,98.508,SRV,7
alternative,test,Neutral evolution,1.0,98.508,SRV,7
alternative,test,Neutral evolution,1.0,1.492,SRV,7
alternative,test,Neutral evolution,1.0,0.0,SRV,7
null,reference,Diversifying selection,1.188,0.0,SRV,7
null,reference,Negative selection,0.149,0.0,SRV,7
null,reference,Negative selection,0.291,100.0,SRV,7
null,test,Diversifying selection,1.188,0.0,SRV,7
null,test,Negative selection,0.149,0.0,SRV,7
null,test,Negative selection,0.291,100.0,SRV,7
alternative,reference,Diversifying selection,7.677,0.0,SRV,8
alternative,reference,Negative selection,0.003,0.0,SRV,8
alternative,reference,Negative selection,0.246,100.0,SRV,8
alternative,test,Diversifying selection,7.677,0.0,SRV,8
alternative,test,Negative selection,0.003,0.0,SRV,8
alternative,test,Negative selection,0.246,100.0,SRV,8
alternative,test,Neutral evolution,1.0,100.0,SRV,8
alternative,test,Neutral evolution,1.0,0.0,SRV,8
alternative,test,Neutral evolution,1.0,0.0,SRV,8
null,reference,Diversifying selection,1.616,0.0,SRV,8
null,reference,Negative selection,0.004,0.0,SRV,8
null,reference,Negative selection,0.292,100.0,SRV,8
null,test,Diversifying selection,1.616,0.0,SRV,8
null,test,Negative selection,0.004,0.0,SRV,8
null,test,Negative selection,0.292,100.0,SRV,8
alternative,reference,Diversifying selection,6.279,0.0,SRV,9
alternative,reference,Negative selection,0.189,7.369,SRV,9
alternative,reference,Negative selection,0.251,92.631,SRV,9
alternative,test,Diversifying selection,6.279,0.0,SRV,9
alternative,test,Negative selection,0.189,7.369,SRV,9
alternative,test,Negative selection,0.251,92.631,SRV,9
alternative,test,Neutral evolution,1.0,92.631,SRV,9
alternative,test,Neutral evolution,1.0,7.369,SRV,9
alternative,test,Neutral evolution,1.0,0.0,SRV,9
null,reference,Diversifying selection,1.536,0.0,SRV,9
null,reference,Negative selection,0.147,0.0,SRV,9
null,reference,Negative selection,0.291,100.0,SRV,9
null,test,Diversifying selection,1.536,0.0,SRV,9
null,test,Negative selection,0.147,0.0,SRV,9
null,test,Negative selection,0.291,100.0,SRV,9
alternative,reference,Diversifying selection,1.865,0.0,SRV,10
alternative,reference,Negative selection,0.189,1.915,SRV,10
alternative,reference,Negative selection,0.249,98.085,SRV,10
alternative,test,Diversifying selection,1.865,0.0,SRV,10
alternative,test,Negative selection,0.189,1.915,SRV,10
alternative,test,Negative selection,0.249,98.085,SRV,10
alternative,test,Neutral evolution,1.0,98.085,SRV,10
alternative,test,Neutral evolution,1.0,1.915,SRV,10
alternative,test,Neutral evolution,1.0,0.0,SRV,10
null,reference,Diversifying selection,1.024,0.0,SRV,10
null,reference,Negative selection,0.291,100.0,SRV,10
null,reference,Negative selection,0.462,0.0,SRV,10
null,test,Diversifying selection,1.024,0.0,SRV,10
null,test,Negative selection,0.291,100.0,SRV,10
null,test,Negative selection,0.462,0.0,SRV,10
alternative,reference,Diversifying selection,6.704,0.0,SRV+Double,1
alternative,reference,Negative selection,0.02,0.0,SRV+Double,1
alternative,reference,Negative selection,0.246,100.0,SRV+Double,1
alternative,test,Diversifying selection,6.704,0.0,SRV+Double,1
alternative,test,Negative selection,0.02,0.0,SRV+Double,1
alternative,test,Negative selection,0.246,100.0,SRV+Double,1
alternative,test,Neutral evolution,1.0,100.0,SRV+Double,1
alternative,test,Neutral evolution,1.0,0.0,SRV+Double,1
alternative,test,Neutral evolution,1.0,0.0,SRV+Double,1
null,reference,Diversifying selection,1.47,0.0,SRV+Double,1
null,reference,Negative selection,0.015,0.0,SRV+Double,1
