model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.4285,SRV+Double,1
alternative,reference,2H,0.0,SRV+Double,1
alternative,test,2H,1.7278,SRV+Double,1
null,reference,2H,0.0,SRV+Double,1
null,test,2H,2.6185,SRV+Double,1
null,test,2H,1.7299,SRV+Double,1
alternative,reference,2H,0.4412,SRV+Double,2
alternative,reference,2H,0.0,SRV+Double,2
alternative,test,2H,1.7271,SRV+Double,2
null,reference,2H,0.0,SRV+Double,2
null,test,2H,2.624,SRV+Double,2
null,test,2H,1.7389,SRV+Double,2
alternative,reference,2H,0.4289,SRV+Double,3
alternative,reference,2H,0.0,SRV+Double,3
alternative,test,2H,1.7052,SRV+Double,3
null,reference,2H,0.0,SRV+Double,3
null,test,2H,2.6044,SRV+Double,3
null,test,2H,1.7481,SRV+Double,3
alternative,reference,2H,0.4791,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,4
alternative,test,2H,1.7087,SRV+Double,4
null,reference,2H,0.0,SRV+Double,4
null,test,2H,2.6228,SRV+Double,4
null,test,2H,1.7832,SRV+Double,4
alternative,reference,2H,0.4271,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,5
alternative,test,2H,1.7011,SRV+Double,5
null,reference,2H,0.0,SRV+Double,5
null,test,2H,2.6186,SRV+Double,5
null,test,2H,1.7897,SRV+Double,5
alternative,reference,2H,0.4278,SRV+Double,6
alternative,reference,2H,0.0,SRV+Double,6
alternative,test,2H,1.7231,SRV+Double,6
null,reference,2H,0.0,SRV+Double,6
null,test,2H,2.6103,SRV+Double,6
null,test,2H,1.731,SRV+Double,6
alternative,reference,2H,0.45,SRV+Double,7
alternative,reference,2H,0.0,SRV+Double,7
alternative,test,2H,1.7065,SRV+Double,7
null,reference,2H,0.0,SRV+Double,7
null,test,2H,2.6481,SRV+Double,7
null,test,2H,1.7358,SRV+Double,7
alternative,reference,2H,0.4245,SRV+Double,8
alternative,reference,2H,0.0,SRV+Double,8
alternative,test,2H,1.7341,SRV+Double,8
null,reference,2H,0.0,SRV+Double,8
null,test,2H,2.619,SRV+Double,8
null,test,2H,1.7448,SRV+Double,8
alternative,reference,2H,0.4815,SRV+Double,9
alternative,reference,2H,0.0,SRV+Double,9
alternative,test,2H,1.7185,SRV+Double,9
null,reference,2H,0.0,SRV+Double,9
null,test,2H,2.6103,SRV+Double,9
null,test,2H,1.7224,SRV+Double,9
alternative,reference,2H,0.4294,SRV+Double,10
alternative,reference,2H,0.0,SRV+Double,10
alternative,test,2H,1.7158,SRV+Double,10
null,reference,2H,0.0,SRV+Double,10
null,test,2H,2.624,SRV+Double,10
null,test,2H,1.7887,SRV+Double,10
