model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,2.484,0.0,SRV,1
alternative,reference,Negative selection,0.224,1.794,SRV,1
alternative,reference,Negative selection,0.307,98.206,SRV,1
alternative,test,Diversifying selection,2.484,0.0,SRV,1
alternative,test,Negative selection,0.0,1.794,SRV,1
alternative,test,Negative selection,0.0,98.206,SRV,1
alternative,test,Negative selection,0.224,1.794,SRV,1
alternative,test,Negative selection,0.307,98.206,SRV,1
null,reference,Diversifying selection,5.683,0.0,SRV,1
null,reference,Negative selection,0.225,3.539,SRV,1
null,reference,Negative selection,0.296,96.461,SRV,1
null,test,Diversifying selection,5.683,0.0,SRV,1
null,test,Negative selection,0.225,3.539,SRV,1
null,test,Negative selection,0.296,96.461,SRV,1
alternative,reference,Diversifying selection,3.88,0.0,SRV,2
alternative,reference,Negative selection,0.028,0.0,SRV,2
alternative,reference,Negative selection,0.304,100.0,SRV,2
alternative,test,Diversifying selection,3.88,0.0,SRV,2
alternative,test,Negative selection,0.0,0.0,SRV,2
alternative,test,Negative selection,0.0,100.0,SRV,2
alternative,test,Negative selection,0.028,0.0,SRV,2
alternative,test,Negative selection,0.304,100.0,SRV,2
null,reference,Diversifying selection,1.262,0.0,SRV,2
null,reference,Negative selection,0.023,0.0,SRV,2
null,reference,Negative selection,0.293,100.0,SRV,2
null,test,Diversifying selection,1.262,0.0,SRV,2
null,test,Negative selection,0.023,0.0,SRV,2
null,test,Negative selection,0.293,100.0,SRV,2
alternative,reference,Diversifying selection,6.598,0.0,SRV,3
alternative,reference,Negative selection,0.002,0.0,SRV,3
alternative,reference,Negative selection,0.304,100.0,SRV,3
alternative,test,Diversifying selection,6.598,0.0,SRV,3
alternative,test,Negative selection,0.0,0.0,SRV,3
alternative,test,Negative selection,0.0,100.0,SRV,3
alternative,test,Negative selection,0.002,0.0,SRV,3
alternative,test,Negative selection,0.304,100.0,SRV,3
null,reference,Diversifying selection,1.595,0.0,SRV,3
null,reference,Negative selection,0.0,0.0,SRV,3
null,reference,Negative selection,0.292,100.0,SRV,3
null,test,Diversifying selection,1.595,0.0,SRV,3
null,test,Negative selection,0.0,0.0,SRV,3
null,test,Negative selection,0.292,100.0,SRV,3
alternative,reference,Diversifying selection,7.227,0.0,SRV,4
alternative,reference,Negative selection,0.003,0.0,SRV,4
alternative,reference,Negative selection,0.304,100.0,SRV,4
alternative,test,Diversifying selection,7.227,0.0,SRV,4
alternative,test,Negative selection,0.0,0.0,SRV,4
alternative,test,Negative selection,0.0,100.0,SRV,4
alternative,test,Negative selection,0.003,0.0,SRV,4
alternative,test,Negative selection,0.304,100.0,SRV,4
null,reference,Diversifying selection,1.761,0.0,SRV,4
null,reference,Negative selection,0.005,0.0,SRV,4
null,reference,Negative selection,0.292,100.0,SRV,4
null,test,Diversifying selection,1.761,0.0,SRV,4
null,test,Negative selection,0.005,0.0,SRV,4
null,test,Negative selection,0.292,100.0,SRV,4
alternative,reference,Diversifying selection,1.583,0.0,SRV,5
alternative,reference,Negative selection,0.297,92.779,SRV,5
alternative,reference,Negative selection,0.365,7.221,SRV,5
alternative,test,Diversifying selection,2281374.041,0.0,SRV,5
alternative,test,Diversifying selection,1.583,0.0,SRV,5
alternative,test,Negative selection,0.0,92.779,SRV,5
alternative,test,Negative selection,0.0,7.221,SRV,5
alternative,test,Negative selection,0.297,92.779,SRV,5
alternative,test,Negative selection,0.365,7.221,SRV,5
null,reference,Diversifying selection,3.163,0.0,SRV,5
null,reference,Negative selection,0.276,4.667,SRV,5
null,reference,Negative selection,0.293,95.333,SRV,5
null,test,Diversifying selection,3.163,0.0,SRV,5
null,test,Negative selection,0.276,4.667,SRV,5
null,test,Negative selection,0.293,95.333,SRV,5
alternative,reference,Diversifying selection,3.566,0.0,SRV,6
alternative,reference,Negative selection,0.007,0.0,SRV,6
alternative,reference,Negative selection,0.304,100.0,SRV,6
alternative,test,Diversifying selection,3.566,0.0,SRV,6
alternative,test,Negative selection,0.0,0.0,SRV,6
alternative,test,Negative selection,0.0,100.0,SRV,6
alternative,test,Negative selection,0.007,0.0,SRV,6
alternative,test,Negative selection,0.304,100.0,SRV,6
null,reference,Diversifying selection,1.187,0.0,SRV,6
null,reference,Negative selection,0.005,0.0,SRV,6
null,reference,Negative selection,0.293,100.0,SRV,6
null,test,Diversifying selection,1.187,0.0,SRV,6
null,test,Negative selection,0.005,0.0,SRV,6
null,test,Negative selection,0.293,100.0,SRV,6
alternative,reference,Diversifying selection,6.595,0.0,SRV,7
alternative,reference,Negative selection,0.003,0.0,SRV,7
alternative,reference,Negative selection,0.304,100.0,SRV,7
alternative,test,Diversifying selection,6.595,0.0,SRV,7
alternative,test,Negative selection,0.0,0.0,SRV,7
alternative,test,Negative selection,0.0,100.0,SRV,7
alternative,test,Negative selection,0.003,0.0,SRV,7
alternative,test,Negative selection,0.304,100.0,SRV,7
null,reference,Diversifying selection,1.661,0.0,SRV,7
null,reference,Negative selection,0.005,0.0,SRV,7
null,reference,Negative selection,0.292,100.0,SRV,7
null,test,Diversifying selection,1.661,0.0,SRV,7
null,test,Negative selection,0.005,0.0,SRV,7
null,test,Negative selection,0.292,100.0,SRV,7
alternative,reference,Diversifying selection,2.931,0.0,SRV,8
alternative,reference,Negative selection,0.253,6.913,SRV,8
alternative,reference,Negative selection,0.309,93.087,SRV,8
alternative,test,Diversifying selection,2.931,0.0,SRV,8
alternative,test,Negative selection,0.0,6.913,SRV,8
alternative,test,Negative selection,0.0,93.087,SRV,8
alternative,test,Negative selection,0.253,6.913,SRV,8
alternative,test,Negative selection,0.309,93.087,SRV,8
null,reference,Diversifying selection,1.255,0.0,SRV,8
null,reference,Negative selection,0.257,18.462,SRV,8
null,reference,Negative selection,0.301,81.538,SRV,8
null,test,Diversifying selection,1.255,0.0,SRV,8
null,test,Negative selection,0.257,18.462,SRV,8
null,test,Negative selection,0.301,81.538,SRV,8
alternative,reference,Diversifying selection,5.405,0.0,SRV,9
alternative,reference,Negative selection,0.032,0.0,SRV,9
alternative,reference,Negative selection,0.304,100.0,SRV,9
alternative,test,Diversifying selection,5.405,0.0,SRV,9
alternative,test,Negative selection,0.0,0.0,SRV,9
alternative,test,Negative selection,0.0,100.0,SRV,9
alternative,test,Negative selection,0.032,0.0,SRV,9
alternative,test,Negative selection,0.304,100.0,SRV,9
null,reference,Diversifying selection,1.506,0.0,SRV,9
null,reference,Negative selection,0.026,0.0,SRV,9
null,reference,Negative selection,0.293,100.0,SRV,9
null,test,Diversifying selection,1.506,0.0,SRV,9
null,test,Negative selection,0.026,0.0,SRV,9
null,test,Negative selection,0.293,100.0,SRV,9
alternative,reference,Diversifying selection,6.768,0.0,SRV,10
alternative,reference,Negative selection,0.002,0.0,SRV,10
alternative,reference,Negative selection,0.304,100.0,SRV,10
alternative,test,Diversifying selection,6.768,0.0,SRV,10
alternative,test,Negative selection,0.0,0.0,SRV,10
alternative,test,Negative selection,0.0,100.0,SRV,10
alternative,test,Negative selection,0.002,0.0,SRV,10
alternative,test,Negative selection,0.304,100.0,SRV,10
null,reference,Diversifying selection,1.541,0.0,SRV,10
null,reference,Negative selection,0.003,0.0,SRV,10
null,reference,Negative selection,0.292,100.0,SRV,10
null,test,Diversifying selection,1.541,0.0,SRV,10
null,test,Negative selection,0.003,0.0,SRV,10
null,test,Negative selection,0.292,100.0,SRV,10
alternative,reference,Diversifying selection,2.186,0.0,SRV+Double,1
alternative,reference,Negative selection,0.282,36.818,SRV+Double,1
alternative,reference,Negative selection,0.319,63.182,SRV+Double,1
alternative,test,Diversifying selection,2.186,0.0,SRV+Double,1
alternative,test,Negative selection,0.0,36.818,SRV+Double,1
alternative,test,Negative selection,0.0,63.182,SRV+Double,1
alternative,test,Negative selection,0.282,36.818,SRV+Double,1
alternative,test,Negative selection,0.319,63.182,SRV+Double,1
null,reference,Diversifying selection,4.638,0.0,SRV+Double,1
null,reference,Negative selection,0.285,68.935,SRV+Double,1
null,reference,Negative selection,0.309,31.065,SRV+Double,1
null,test,Diversifying selection,4.638,0.0,SRV+Double,1
null,test,Negative selection,0.285,68.935,SRV+Double,1
null,test,Negative selection,0.309,31.065,SRV+Double,1
alternative,reference,Diversifying selection,2.666,0.0,SRV+Double,2
alternative,reference,Negative selection,0.022,0.0,SRV+Double,2
alternative,reference,Negative selection,0.304,100.0,SRV+Double,2
alternative,test,Diversifying selection,2.666,0.0,SRV+Double,2
alternative,test,Negative selection,0.0,0.0,SRV+Double,2
alternative,test,Negative selection,0.0,100.0,SRV+Double,2
alternative,test,Negative selection,0.022,0.0,SRV+Double,2
alternative,test,Negative selection,0.304,100.0,SRV+Double,2
null,reference,Diversifying selection,7.186,0.0,SRV+Double,2
null,reference,Negative selection,0.017,0.0,SRV+Double,2
null,reference,Negative selection,0.292,100.0,SRV+Double,2
null,test,Diversifying selection,7.186,0.0,SRV+Double,2
null,test,Negative selection,0.017,0.0,SRV+Double,2
null,test,Negative selection,0.292,100.0,SRV+Double,2
alternative,reference,Diversifying selection,6.779,0.0,SRV+Double,3
alternative,reference,Negative selection,0.004,0.0,SRV+Double,3
alternative,reference,Negative selection,0.304,100.0,SRV+Double,3
alternative,test,Diversifying selection,6.779,0.0,SRV+Double,3
alternative,test,Negative selection,0.0,0.0,SRV+Double,3
alternative,test,Negative selection,0.0,100.0,SRV+Double,3
alternative,test,Negative selection,0.004,0.0,SRV+Double,3
alternative,test,Negative selection,0.304,100.0,SRV+Double,3
null,reference,Diversifying selection,1.702,0.0,SRV+Double,3
null,reference,Negative selection,0.005,0.0,SRV+Double,3
null,reference,Negative selection,0.292,100.0,SRV+Double,3
null,test,Diversifying selection,1.702,0.0,SRV+Double,3
null,test,Negative selection,0.005,0.0,SRV+Double,3
null,test,Negative selection,0.292,100.0,SRV+Double,3
alternative,reference,Diversifying selection,1.649,0.0,SRV+Double,4
alternative,reference,Negative selection,0.003,0.0,SRV+Double,4
alternative,reference,Negative selection,0.305,100.0,SRV+Double,4
alternative,test,Diversifying selection,211075.275,0.0,SRV+Double,4
alternative,test,Diversifying selection,1.649,0.0,SRV+Double,4
alternative,test,Negative selection,0.0,0.0,SRV+Double,4
alternative,test,Negative selection,0.0,100.0,SRV+Double,4
alternative,test,Negative selection,0.003,0.0,SRV+Double,4
alternative,test,Negative selection,0.305,100.0,SRV+Double,4
null,reference,Diversifying selection,3.775,0.0,SRV+Double,4
null,reference,Negative selection,0.001,0.0,SRV+Double,4
null,reference,Negative selection,0.292,100.0,SRV+Double,4
null,test,Diversifying selection,3.775,0.0,SRV+Double,4
null,test,Negative selection,0.001,0.0,SRV+Double,4
null,test,Negative selection,0.292,100.0,SRV+Double,4
alternative,reference,Diversifying selection,2.451,0.0,SRV+Double,5
alternative,reference,Negative selection,0.002,0.0,SRV+Double,5
alternative,reference,Negative selection,0.304,100.0,SRV+Double,5
alternative,test,Diversifying selection,2.451,0.0,SRV+Double,5
alternative,test,Negative selection,0.0,0.0,SRV+Double,5
alternative,test,Negative selection,0.0,100.0,SRV+Double,5
alternative,test,Negative selection,0.002,0.0,SRV+Double,5
alternative,test,Negative selection,0.304,100.0,SRV+Double,5
null,reference,Diversifying selection,7.202,0.0,SRV+Double,5
null,reference,Negative selection,0.004,0.0,SRV+Double,5
null,reference,Negative selection,0.292,100.0,SRV+Double,5
null,test,Diversifying selection,7.202,0.0,SRV+Double,5
null,test,Negative selection,0.004,0.0,SRV+Double,5
null,test,Negative selection,0.292,100.0,SRV+Double,5
alternative,reference,Diversifying selection,2.021,0.0,SRV+Double,6
alternative,reference,Negative selection,0.268,44.171,SRV+Double,6
alternative,reference,Negative selection,0.334,55.829,SRV+Double,6
alternative,test,Diversifying selection,2.021,0.0,SRV+Double,6
alternative,test,Negative selection,0.0,44.171,SRV+Double,6
alternative,test,Negative selection,0.0,55.829,SRV+Double,6
alternative,test,Negative selection,0.268,44.171,SRV+Double,6
alternative,test,Negative selection,0.334,55.829,SRV+Double,6
null,reference,Diversifying selection,4.373,0.0,SRV+Double,6
null,reference,Negative selection,0.275,63.206,SRV+Double,6
null,reference,Negative selection,0.322,36.794,SRV+Double,6
null,test,Diversifying selection,4.373,0.0,SRV+Double,6
null,test,Negative selection,0.275,63.206,SRV+Double,6
null,test,Negative selection,0.322,36.794,SRV+Double,6
alternative,reference,Diversifying selection,2.314,0.0,SRV+Double,7
alternative,reference,Negative selection,0.016,0.0,SRV+Double,7
alternative,reference,Negative selection,0.304,100.0,SRV+Double,7
alternative,test,Diversifying selection,2.314,0.0,SRV+Double,7
alternative,test,Negative selection,0.0,0.0,SRV+Double,7
alternative,test,Negative selection,0.0,100.0,SRV+Double,7
alternative,test,Negative selection,0.016,0.0,SRV+Double,7
alternative,test,Negative selection,0.304,100.0,SRV+Double,7
null,reference,Diversifying selection,6.148,0.0,SRV+Double,7
null,reference,Negative selection,0.012,0.0,SRV+Double,7
null,reference,Negative selection,0.292,100.0,SRV+Double,7
null,test,Diversifying selection,6.148,0.0,SRV+Double,7
