replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.2852,0.6,-4575.01,9214.48,32.0,-4575.58,9213.59,31.0,0.3972,0.2703,Convergence/flat likelihood
2,SRV,0.2667,0.58,-4575.01,9214.47,32.0,-4575.62,9213.68,31.0,0.3972,0.2703,Convergence/flat likelihood
3,SRV,0.8973,0.54,-4574.96,9214.39,32.0,-4573.45,9209.33,31.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.6191,0.0,-4573.33,9211.12,32.0,-4573.45,9209.33,31.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.6196,0.0,-4573.33,9211.12,32.0,-4573.45,9209.33,31.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.6188,0.0,-4573.33,9211.12,32.0,-4573.45,9209.34,31.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.2678,0.58,-4575.01,9214.48,32.0,-4575.63,9213.68,31.0,0.3972,0.2703,Convergence/flat likelihood
8,SRV,0.6205,0.0,-4573.33,9211.12,32.0,-4573.45,9209.33,31.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
9,SRV,1.0,0.55,-4574.96,9214.38,32.0,-4573.44,9209.32,31.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.2811,0.6,-4575.01,9214.48,32.0,-4575.59,9213.61,31.0,0.3972,0.2703,Convergence/flat likelihood
1,SRV+Double,0.2027,0.14,-4571.99,9212.5,34.0,-4572.74,9211.97,33.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.2032,0.14,-4571.99,9212.51,34.0,-4572.75,9211.98,33.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.2023,0.11,-4572.01,9212.53,34.0,-4572.75,9211.98,33.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.2027,1.42,-4571.93,9212.39,34.0,-4572.75,9211.98,33.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.2071,0.11,-4571.99,9212.5,34.0,-4572.73,9211.94,33.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.2033,0.13,-4571.99,9212.49,34.0,-4572.74,9211.97,33.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.203,0.14,-4571.99,9212.49,34.0,-4572.74,9211.97,33.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.2029,0.11,-4572.0,9212.51,34.0,-4572.75,9211.98,33.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.2068,0.11,-4571.98,9212.48,34.0,-4572.73,9211.94,33.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.202,0.1,-4571.99,9212.49,34.0,-4572.75,9211.98,33.0,0.3972,0.2703,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,,,,,,,,,,,
2,SRV+Double+Triple,,,,,,,,,,,
3,SRV+Double+Triple,,,,,,,,,,,
4,SRV+Double+Triple,,,,,,,,,,,
5,SRV+Double+Triple,,,,,,,,,,,
6,SRV+Double+Triple,,,,,,,,,,,
7,SRV+Double+Triple,,,,,,,,,,,
8,SRV+Double+Triple,,,,,,,,,,,
9,SRV+Double+Triple,,,,,,,,,,,
10,SRV+Double+Triple,,,,,,,,,,,
