run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,6.672,,0.0
SRV,1,alternative,reference,omega,Negative selection,0.0,,0.0
SRV,1,alternative,reference,omega,Negative selection,0.375,,100.0
SRV,1,alternative,test,omega,Diversifying selection,6.672,,0.0
SRV,1,alternative,test,omega,Negative selection,0.0,,0.0
SRV,1,alternative,test,omega,Negative selection,0.0,,100.0
SRV,1,alternative,test,omega,Negative selection,0.0,,0.0
SRV,1,alternative,test,omega,Negative selection,0.375,,100.0
SRV,1,null,reference,omega,Diversifying selection,1.215,,0.0
SRV,1,null,reference,omega,Negative selection,0.001,,0.0
SRV,1,null,reference,omega,Negative selection,0.292,,100.0
SRV,1,null,test,omega,Diversifying selection,1.215,,0.0
SRV,1,null,test,omega,Negative selection,0.001,,0.0
SRV,1,null,test,omega,Negative selection,0.292,,100.0
SRV,2,alternative,reference,omega,Diversifying selection,4.388,,0.0
SRV,2,alternative,reference,omega,Negative selection,0.004,,0.0
SRV,2,alternative,reference,omega,Negative selection,0.374,,100.0
SRV,2,alternative,test,omega,Diversifying selection,4.388,,0.0
SRV,2,alternative,test,omega,Negative selection,0.0,,0.0
SRV,2,alternative,test,omega,Negative selection,0.0,,100.0
SRV,2,alternative,test,omega,Negative selection,0.004,,0.0
SRV,2,alternative,test,omega,Negative selection,0.374,,100.0
SRV,2,null,reference,omega,Diversifying selection,1.435,,0.0
SRV,2,null,reference,omega,Negative selection,0.002,,0.0
SRV,2,null,reference,omega,Negative selection,0.292,,100.0
SRV,2,null,test,omega,Diversifying selection,1.435,,0.0
SRV,2,null,test,omega,Negative selection,0.002,,0.0
SRV,2,null,test,omega,Negative selection,0.292,,100.0
SRV,3,alternative,reference,omega,Diversifying selection,1.649,,0.0
SRV,3,alternative,reference,omega,Negative selection,0.018,,0.0
SRV,3,alternative,reference,omega,Negative selection,0.374,,100.0
SRV,3,alternative,test,omega,Diversifying selection,1.649,,0.0
SRV,3,alternative,test,omega,Negative selection,0.0,,0.0
SRV,3,alternative,test,omega,Negative selection,0.0,,100.0
SRV,3,alternative,test,omega,Negative selection,0.018,,0.0
