model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,35.701,SRV,1
null,2,1.368,59.751,SRV,1
null,3,4.015,4.548,SRV,1
null,1,0.017,42.348,SRV,2
null,2,1.086,4.349,SRV,2
null,3,1.774,53.304,SRV,2
null,1,0.002,48.609,SRV,3
null,2,0.002,0.249,SRV,3
null,3,1.954,51.142,SRV,3
null,1,0.002,14.087,SRV,4
null,2,0.002,34.778,SRV,4
null,3,1.954,51.135,SRV,4
null,1,0.002,48.859,SRV,5
null,2,0.049,0.0,SRV,5
null,3,1.954,51.141,SRV,5
null,1,0.001,0.0,SRV,6
null,2,0.002,48.874,SRV,6
null,3,1.954,51.126,SRV,6
null,1,0.0,39.998,SRV,7
null,2,0.866,8.186,SRV,7
null,3,1.793,51.817,SRV,7
null,1,0.002,48.86,SRV,8
null,2,0.002,0.0,SRV,8
null,3,1.954,51.14,SRV,8
null,1,0.0,30.523,SRV,9
null,2,0.577,37.423,SRV,9
null,3,2.446,32.054,SRV,9
null,1,0.0,36.123,SRV,10
null,2,1.39,59.714,SRV,10
null,3,4.088,4.163,SRV,10
