model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,1.137,27.788,SRV,1
alternative,reference,Negative selection,0.0,24.281,SRV,1
alternative,reference,Negative selection,0.0,47.931,SRV,1
alternative,test,Diversifying selection,1.0,27.788,SRV,1
alternative,test,Diversifying selection,1.137,27.788,SRV,1
alternative,test,Negative selection,0.0,24.281,SRV,1
alternative,test,Negative selection,0.0,47.931,SRV,1
alternative,test,Negative selection,0.0,24.281,SRV,1
alternative,test,Negative selection,0.0,47.931,SRV,1
null,reference,Diversifying selection,10.395,0.059,SRV,1
null,reference,Negative selection,0.0,63.695,SRV,1
null,reference,Negative selection,0.772,36.246,SRV,1
null,test,Diversifying selection,10.395,0.059,SRV,1
null,test,Negative selection,0.0,63.695,SRV,1
null,test,Negative selection,0.772,36.246,SRV,1
alternative,reference,Negative selection,0.0,3.562,SRV,2
alternative,reference,Negative selection,0.064,71.742,SRV,2
alternative,reference,Neutral evolution,1.0,24.696,SRV,2
alternative,test,Negative selection,0.0,3.562,SRV,2
alternative,test,Negative selection,0.027,71.742,SRV,2
alternative,test,Negative selection,0.0,3.562,SRV,2
alternative,test,Negative selection,0.064,71.742,SRV,2
alternative,test,Neutral evolution,1.0,24.696,SRV,2
alternative,test,Neutral evolution,1.0,24.696,SRV,2
null,reference,Negative selection,0.0,0.992,SRV,2
null,reference,Negative selection,0.047,73.699,SRV,2
null,reference,Neutral evolution,1.0,25.309,SRV,2
null,test,Negative selection,0.0,0.992,SRV,2
null,test,Negative selection,0.047,73.699,SRV,2
null,test,Neutral evolution,1.0,25.309,SRV,2
alternative,reference,Negative selection,0.0,0.255,SRV,3
alternative,reference,Negative selection,0.065,75.379,SRV,3
alternative,reference,Neutral evolution,1.0,24.366,SRV,3
alternative,test,Negative selection,0.0,0.255,SRV,3
alternative,test,Negative selection,0.029,75.379,SRV,3
alternative,test,Negative selection,0.0,0.255,SRV,3
alternative,test,Negative selection,0.065,75.379,SRV,3
alternative,test,Neutral evolution,1.0,24.366,SRV,3
alternative,test,Neutral evolution,1.0,24.366,SRV,3
null,reference,Negative selection,0.001,0.0,SRV,3
null,reference,Negative selection,0.046,74.682,SRV,3
null,reference,Neutral evolution,1.0,25.318,SRV,3
null,test,Negative selection,0.001,0.0,SRV,3
null,test,Negative selection,0.046,74.682,SRV,3
null,test,Neutral evolution,1.0,25.318,SRV,3
alternative,reference,Diversifying selection,1.003,0.0,SRV,4
alternative,reference,Negative selection,0.0,63.763,SRV,4
alternative,reference,Negative selection,0.842,36.237,SRV,4
alternative,test,Diversifying selection,1.01,0.0,SRV,4
alternative,test,Diversifying selection,1.003,0.0,SRV,4
alternative,test,Negative selection,0.0,63.763,SRV,4
alternative,test,Negative selection,0.581,36.237,SRV,4
alternative,test,Negative selection,0.0,63.763,SRV,4
alternative,test,Negative selection,0.842,36.237,SRV,4
null,reference,Negative selection,0.0,64.481,SRV,4
null,reference,Negative selection,0.799,35.492,SRV,4
null,reference,Neutral evolution,1.0,0.027,SRV,4
null,test,Negative selection,0.0,64.481,SRV,4
null,test,Negative selection,0.799,35.492,SRV,4
null,test,Neutral evolution,1.0,0.027,SRV,4
alternative,reference,Diversifying selection,1.006,0.0,SRV,5
alternative,reference,Negative selection,0.0,62.888,SRV,5
alternative,reference,Negative selection,0.818,37.112,SRV,5
alternative,test,Diversifying selection,1.018,0.0,SRV,5
alternative,test,Diversifying selection,1.006,0.0,SRV,5
alternative,test,Negative selection,0.0,62.888,SRV,5
alternative,test,Negative selection,0.564,37.112,SRV,5
alternative,test,Negative selection,0.0,62.888,SRV,5
alternative,test,Negative selection,0.818,37.112,SRV,5
null,reference,Diversifying selection,10.232,0.086,SRV,5
