model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0916,SRV+Double,1
alternative,reference,2H,0.0101,SRV+Double,1
alternative,test,2H,0.0,SRV+Double,1
null,reference,2H,0.0084,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0929,SRV+Double,2
alternative,reference,2H,0.007,SRV+Double,2
alternative,test,2H,0.0,SRV+Double,2
null,reference,2H,0.0051,SRV+Double,2
null,reference,2H,0.0069,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.1554,SRV+Double,3
alternative,reference,2H,0.0069,SRV+Double,3
alternative,test,2H,0.0,SRV+Double,3
null,reference,2H,0.0049,SRV+Double,3
null,reference,2H,0.0063,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0913,SRV+Double,4
alternative,reference,2H,0.0081,SRV+Double,4
alternative,test,2H,0.0,SRV+Double,4
null,reference,2H,0.0059,SRV+Double,4
null,reference,2H,0.0067,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0903,SRV+Double,5
alternative,reference,2H,0.0078,SRV+Double,5
alternative,test,2H,0.0,SRV+Double,5
null,reference,2H,0.0061,SRV+Double,5
null,reference,2H,0.0063,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0915,SRV+Double,6
alternative,reference,2H,0.0054,SRV+Double,6
alternative,test,2H,0.0,SRV+Double,6
null,reference,2H,0.0041,SRV+Double,6
null,reference,2H,0.007,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0906,SRV+Double,7
alternative,reference,2H,0.0089,SRV+Double,7
alternative,test,2H,0.0,SRV+Double,7
null,reference,2H,0.0064,SRV+Double,7
null,reference,2H,0.0078,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0919,SRV+Double,8
alternative,reference,2H,0.0086,SRV+Double,8
alternative,test,2H,0.0,SRV+Double,8
null,reference,2H,0.006,SRV+Double,8
null,reference,2H,0.0063,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0894,SRV+Double,9
alternative,reference,2H,0.0166,SRV+Double,9
alternative,test,2H,0.0,SRV+Double,9
null,reference,2H,0.0142,SRV+Double,9
null,reference,2H,0.0155,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.0969,SRV+Double,10
alternative,reference,2H,0.0079,SRV+Double,10
alternative,test,2H,0.0,SRV+Double,10
null,reference,2H,0.0058,SRV+Double,10
null,reference,2H,0.007,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
