model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.4281,SRV+Double,1
alternative,reference,2H,0.4855,SRV+Double,1
alternative,test,2H,0.0,SRV+Double,1
null,reference,2H,0.4416,SRV+Double,1
null,reference,2H,0.3782,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.4791,SRV+Double,2
alternative,reference,2H,0.4824,SRV+Double,2
alternative,test,2H,0.0,SRV+Double,2
null,reference,2H,0.4457,SRV+Double,2
null,reference,2H,0.3778,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.4276,SRV+Double,3
alternative,reference,2H,0.4544,SRV+Double,3
alternative,test,2H,0.0,SRV+Double,3
null,reference,2H,0.4629,SRV+Double,3
null,reference,2H,0.3868,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.4789,SRV+Double,4
alternative,reference,2H,0.4835,SRV+Double,4
alternative,test,2H,0.0,SRV+Double,4
null,reference,2H,0.4479,SRV+Double,4
null,reference,2H,0.3792,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.4826,SRV+Double,5
alternative,reference,2H,0.4063,SRV+Double,5
alternative,test,2H,0.0,SRV+Double,5
null,reference,2H,0.4265,SRV+Double,5
null,reference,2H,0.3849,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.4271,SRV+Double,6
alternative,reference,2H,0.405,SRV+Double,6
alternative,test,2H,0.0,SRV+Double,6
null,reference,2H,0.4256,SRV+Double,6
null,reference,2H,0.3875,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.4298,SRV+Double,7
alternative,reference,2H,0.4867,SRV+Double,7
alternative,test,2H,0.0,SRV+Double,7
null,reference,2H,0.4341,SRV+Double,7
null,reference,2H,0.3696,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.481,SRV+Double,8
alternative,reference,2H,0.4831,SRV+Double,8
alternative,test,2H,0.0,SRV+Double,8
null,reference,2H,0.4489,SRV+Double,8
null,reference,2H,0.3774,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.4351,SRV+Double,9
alternative,reference,2H,0.4211,SRV+Double,9
alternative,test,2H,0.0,SRV+Double,9
null,reference,2H,0.4418,SRV+Double,9
null,reference,2H,0.3982,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.4298,SRV+Double,10
alternative,reference,2H,0.4865,SRV+Double,10
alternative,test,2H,0.0,SRV+Double,10
null,reference,2H,0.4412,SRV+Double,10
null,reference,2H,0.3686,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
