model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,6.633,0.0,SRV,1
alternative,reference,Negative selection,0.001,0.0,SRV,1
alternative,reference,Negative selection,0.313,100.0,SRV,1
alternative,test,Diversifying selection,15.646,0.0,SRV,1
alternative,test,Diversifying selection,6.633,0.0,SRV,1
alternative,test,Negative selection,0.0,0.0,SRV,1
alternative,test,Negative selection,0.184,100.0,SRV,1
alternative,test,Negative selection,0.001,0.0,SRV,1
alternative,test,Negative selection,0.313,100.0,SRV,1
null,reference,Diversifying selection,1.673,0.0,SRV,1
null,reference,Negative selection,0.003,0.0,SRV,1
null,reference,Negative selection,0.292,100.0,SRV,1
null,test,Diversifying selection,1.673,0.0,SRV,1
null,test,Negative selection,0.003,0.0,SRV,1
null,test,Negative selection,0.292,100.0,SRV,1
alternative,reference,Diversifying selection,5.451,0.0,SRV,2
alternative,reference,Negative selection,0.252,9.394,SRV,2
alternative,reference,Negative selection,0.321,90.606,SRV,2
alternative,test,Diversifying selection,11.983,0.0,SRV,2
alternative,test,Diversifying selection,5.451,0.0,SRV,2
alternative,test,Negative selection,0.133,9.394,SRV,2
alternative,test,Negative selection,0.189,90.606,SRV,2
alternative,test,Negative selection,0.252,9.394,SRV,2
alternative,test,Negative selection,0.321,90.606,SRV,2
null,reference,Diversifying selection,1.192,0.0,SRV,2
null,reference,Negative selection,0.248,27.543,SRV,2
null,reference,Negative selection,0.31,72.457,SRV,2
null,test,Diversifying selection,1.192,0.0,SRV,2
null,test,Negative selection,0.248,27.543,SRV,2
null,test,Negative selection,0.31,72.457,SRV,2
alternative,reference,Diversifying selection,6.877,0.0,SRV,3
alternative,reference,Negative selection,0.282,22.395,SRV,3
alternative,reference,Negative selection,0.32,77.605,SRV,3
alternative,test,Diversifying selection,16.239,0.0,SRV,3
alternative,test,Diversifying selection,6.877,0.0,SRV,3
alternative,test,Negative selection,0.161,22.395,SRV,3
alternative,test,Negative selection,0.192,77.605,SRV,3
alternative,test,Negative selection,0.282,22.395,SRV,3
alternative,test,Negative selection,0.32,77.605,SRV,3
null,reference,Diversifying selection,1.374,0.0,SRV,3
null,reference,Negative selection,0.278,56.296,SRV,3
null,reference,Negative selection,0.31,43.704,SRV,3
null,test,Diversifying selection,1.374,0.0,SRV,3
null,test,Negative selection,0.278,56.296,SRV,3
null,test,Negative selection,0.31,43.704,SRV,3
alternative,reference,Diversifying selection,1.919,0.0,SRV,4
alternative,reference,Negative selection,0.188,0.0,SRV,4
alternative,reference,Negative selection,0.312,100.0,SRV,4
alternative,test,Diversifying selection,2.584,0.0,SRV,4
alternative,test,Diversifying selection,1.919,0.0,SRV,4
alternative,test,Negative selection,0.087,0.0,SRV,4
alternative,test,Negative selection,0.184,100.0,SRV,4
alternative,test,Negative selection,0.188,0.0,SRV,4
alternative,test,Negative selection,0.312,100.0,SRV,4
null,reference,Diversifying selection,3.768,0.0,SRV,4
null,reference,Negative selection,0.268,0.0,SRV,4
null,reference,Negative selection,0.292,100.0,SRV,4
null,test,Diversifying selection,3.768,0.0,SRV,4
null,test,Negative selection,0.268,0.0,SRV,4
null,test,Negative selection,0.292,100.0,SRV,4
alternative,reference,Diversifying selection,1.152,0.0,SRV,5
alternative,reference,Negative selection,0.292,0.0,SRV,5
alternative,reference,Negative selection,0.312,100.0,SRV,5
alternative,test,Diversifying selection,1.229,0.0,SRV,5
alternative,test,Diversifying selection,1.152,0.0,SRV,5
alternative,test,Negative selection,0.167,0.0,SRV,5
alternative,test,Negative selection,0.184,100.0,SRV,5
alternative,test,Negative selection,0.292,0.0,SRV,5
alternative,test,Negative selection,0.312,100.0,SRV,5
null,reference,Diversifying selection,2.117,0.0,SRV,5
null,reference,Negative selection,0.29,86.828,SRV,5
null,reference,Negative selection,0.305,13.172,SRV,5
null,test,Diversifying selection,2.117,0.0,SRV,5
null,test,Negative selection,0.29,86.828,SRV,5
null,test,Negative selection,0.305,13.172,SRV,5
alternative,reference,Diversifying selection,1.454,0.0,SRV,6
alternative,reference,Negative selection,0.28,0.0,SRV,6
alternative,reference,Negative selection,0.314,100.0,SRV,6
alternative,test,Diversifying selection,1.726,0.0,SRV,6
alternative,test,Diversifying selection,1.454,0.0,SRV,6
alternative,test,Negative selection,0.156,0.0,SRV,6
alternative,test,Negative selection,0.184,100.0,SRV,6
alternative,test,Negative selection,0.28,0.0,SRV,6
alternative,test,Negative selection,0.314,100.0,SRV,6
null,reference,Diversifying selection,2.551,0.0,SRV,6
null,reference,Negative selection,0.277,28.711,SRV,6
null,reference,Negative selection,0.298,71.289,SRV,6
null,test,Diversifying selection,2.551,0.0,SRV,6
null,test,Negative selection,0.277,28.711,SRV,6
null,test,Negative selection,0.298,71.289,SRV,6
alternative,reference,Diversifying selection,6.784,0.0,SRV,7
alternative,reference,Negative selection,0.002,0.0,SRV,7
alternative,reference,Negative selection,0.313,100.0,SRV,7
