run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,1.012,,0.0
SRV,1,alternative,reference,omega,Negative selection,0.225,,51.301
SRV,1,alternative,reference,omega,Negative selection,0.279,,48.699
SRV,1,alternative,test,omega,Diversifying selection,1.006,,0.0
SRV,1,alternative,test,omega,Diversifying selection,1.012,,0.0
SRV,1,alternative,test,omega,Negative selection,0.467,,51.301
SRV,1,alternative,test,omega,Negative selection,0.52,,48.699
SRV,1,alternative,test,omega,Negative selection,0.225,,51.301
SRV,1,alternative,test,omega,Negative selection,0.279,,48.699
SRV,1,null,reference,omega,Diversifying selection,1.855,,0.0
SRV,1,null,reference,omega,Negative selection,0.237,,50.812
SRV,1,null,reference,omega,Negative selection,0.276,,49.188
SRV,1,null,test,omega,Diversifying selection,1.855,,0.0
SRV,1,null,test,omega,Negative selection,0.237,,50.812
SRV,1,null,test,omega,Negative selection,0.276,,49.188
SRV,2,alternative,reference,omega,Diversifying selection,1.008,,0.0
SRV,2,alternative,reference,omega,Negative selection,0.217,,21.402
SRV,2,alternative,reference,omega,Negative selection,0.26,,78.598
SRV,2,alternative,test,omega,Diversifying selection,1.004,,0.0
SRV,2,alternative,test,omega,Diversifying selection,1.008,,0.0
SRV,2,alternative,test,omega,Negative selection,0.456,,21.402
SRV,2,alternative,test,omega,Negative selection,0.5,,78.598
SRV,2,alternative,test,omega,Negative selection,0.217,,21.402
SRV,2,alternative,test,omega,Negative selection,0.26,,78.598
SRV,2,null,reference,omega,Diversifying selection,1.84,,0.0
SRV,2,null,reference,omega,Negative selection,0.236,,20.892
SRV,2,null,reference,omega,Negative selection,0.262,,79.108
SRV,2,null,test,omega,Diversifying selection,1.84,,0.0
SRV,2,null,test,omega,Negative selection,0.236,,20.892
SRV,2,null,test,omega,Negative selection,0.262,,79.108
SRV,3,alternative,reference,omega,Diversifying selection,1.009,,0.0
SRV,3,alternative,reference,omega,Negative selection,0.142,,0.0
SRV,3,alternative,reference,omega,Negative selection,0.251,,100.0
SRV,3,alternative,test,omega,Diversifying selection,1.005,,0.0
SRV,3,alternative,test,omega,Diversifying selection,1.009,,0.0
SRV,3,alternative,test,omega,Negative selection,0.367,,0.0
SRV,3,alternative,test,omega,Negative selection,0.492,,100.0
SRV,3,alternative,test,omega,Negative selection,0.142,,0.0
SRV,3,alternative,test,omega,Negative selection,0.251,,100.0
SRV,3,null,reference,omega,Diversifying selection,1.723,,0.0
SRV,3,null,reference,omega,Negative selection,0.104,,0.0
SRV,3,null,reference,omega,Negative selection,0.256,,100.0
SRV,3,null,test,omega,Diversifying selection,1.723,,0.0
SRV,3,null,test,omega,Negative selection,0.104,,0.0
SRV,3,null,test,omega,Negative selection,0.256,,100.0
SRV,4,alternative,reference,omega,Diversifying selection,1.024,,0.0
SRV,4,alternative,reference,omega,Negative selection,0.245,,45.772
SRV,4,alternative,reference,omega,Negative selection,0.256,,54.228
SRV,4,alternative,test,omega,Diversifying selection,1.012,,0.0
SRV,4,alternative,test,omega,Diversifying selection,1.024,,0.0
SRV,4,alternative,test,omega,Negative selection,0.484,,45.772
SRV,4,alternative,test,omega,Negative selection,0.496,,54.228
SRV,4,alternative,test,omega,Negative selection,0.245,,45.772
SRV,4,alternative,test,omega,Negative selection,0.256,,54.228
SRV,4,null,reference,omega,Diversifying selection,1.926,,0.0
SRV,4,null,reference,omega,Negative selection,0.254,,16.086
SRV,4,null,reference,omega,Negative selection,0.257,,83.914
SRV,4,null,test,omega,Diversifying selection,1.926,,0.0
SRV,4,null,test,omega,Negative selection,0.254,,16.086
SRV,4,null,test,omega,Negative selection,0.257,,83.914
SRV,5,alternative,reference,omega,Diversifying selection,1.434,,0.0
SRV,5,alternative,reference,omega,Negative selection,0.228,,21.908
SRV,5,alternative,reference,omega,Negative selection,0.257,,78.092
SRV,5,alternative,test,omega,Diversifying selection,1.203,,0.0
SRV,5,alternative,test,omega,Diversifying selection,1.434,,0.0
SRV,5,alternative,test,omega,Negative selection,0.468,,21.908
SRV,5,alternative,test,omega,Negative selection,0.498,,78.092
SRV,5,alternative,test,omega,Negative selection,0.228,,21.908
SRV,5,alternative,test,omega,Negative selection,0.257,,78.092
SRV,5,null,reference,omega,Diversifying selection,2.61,,0.0
SRV,5,null,reference,omega,Negative selection,0.241,,11.028
SRV,5,null,reference,omega,Negative selection,0.258,,88.972
SRV,5,null,test,omega,Diversifying selection,2.61,,0.0
SRV,5,null,test,omega,Negative selection,0.241,,11.028
SRV,5,null,test,omega,Negative selection,0.258,,88.972
SRV,6,alternative,reference,omega,Diversifying selection,1.015,,0.0
SRV,6,alternative,reference,omega,Negative selection,0.221,,10.303
SRV,6,alternative,reference,omega,Negative selection,0.255,,89.697
SRV,6,alternative,test,omega,Diversifying selection,1.008,,0.0
SRV,6,alternative,test,omega,Diversifying selection,1.015,,0.0
SRV,6,alternative,test,omega,Negative selection,0.459,,10.303
SRV,6,alternative,test,omega,Negative selection,0.495,,89.697
