model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0,SRV+Double,1
alternative,reference,2H,0.013,SRV+Double,1
alternative,test,2H,0.0,SRV+Double,1
null,reference,2H,0.0118,SRV+Double,1
null,reference,2H,0.0131,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0073,SRV+Double,2
alternative,test,2H,0.0,SRV+Double,2
null,reference,2H,0.0067,SRV+Double,2
null,reference,2H,0.01,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0,SRV+Double,3
alternative,test,2H,0.0,SRV+Double,3
null,reference,2H,0.0,SRV+Double,3
null,reference,2H,0.0042,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0091,SRV+Double,4
alternative,test,2H,0.0,SRV+Double,4
null,reference,2H,0.0122,SRV+Double,4
null,reference,2H,0.0123,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0123,SRV+Double,5
alternative,test,2H,0.0,SRV+Double,5
null,reference,2H,0.0109,SRV+Double,5
null,reference,2H,0.0126,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,6
alternative,reference,2H,0.013,SRV+Double,6
alternative,test,2H,0.0,SRV+Double,6
null,reference,2H,0.0117,SRV+Double,6
null,reference,2H,0.013,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0115,SRV+Double,7
alternative,test,2H,0.0,SRV+Double,7
null,reference,2H,0.01,SRV+Double,7
null,reference,2H,0.0113,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0045,SRV+Double,8
alternative,test,2H,0.0,SRV+Double,8
null,reference,2H,0.0037,SRV+Double,8
