run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Negative selection,0.0,,31.646
SRV,1,alternative,reference,omega,Negative selection,0.146,,57.013
SRV,1,alternative,reference,omega,Neutral evolution,1.0,,11.341
SRV,1,alternative,test,omega,Negative selection,0.0,,31.646
SRV,1,alternative,test,omega,Negative selection,0.155,,57.013
SRV,1,alternative,test,omega,Negative selection,0.0,,31.646
SRV,1,alternative,test,omega,Negative selection,0.146,,57.013
SRV,1,alternative,test,omega,Neutral evolution,1.0,,11.341
SRV,1,alternative,test,omega,Neutral evolution,1.0,,11.341
SRV,1,null,reference,omega,Negative selection,0.0,,31.43
SRV,1,null,reference,omega,Negative selection,0.148,,57.306
SRV,1,null,reference,omega,Neutral evolution,1.0,,11.264
SRV,1,null,test,omega,Negative selection,0.0,,31.43
SRV,1,null,test,omega,Negative selection,0.148,,57.306
SRV,1,null,test,omega,Neutral evolution,1.0,,11.264
SRV,2,alternative,reference,omega,Negative selection,0.0,,29.539
SRV,2,alternative,reference,omega,Negative selection,0.14,,59.058
SRV,2,alternative,reference,omega,Neutral evolution,1.0,,11.403
SRV,2,alternative,test,omega,Negative selection,0.0,,29.539
SRV,2,alternative,test,omega,Negative selection,0.148,,59.058
SRV,2,alternative,test,omega,Negative selection,0.0,,29.539
SRV,2,alternative,test,omega,Negative selection,0.14,,59.058
SRV,2,alternative,test,omega,Neutral evolution,1.0,,11.403
SRV,2,alternative,test,omega,Neutral evolution,1.0,,11.403
SRV,2,null,reference,omega,Negative selection,0.0,,29.411
SRV,2,null,reference,omega,Negative selection,0.141,,59.239
SRV,2,null,reference,omega,Neutral evolution,1.0,,11.35
SRV,2,null,test,omega,Negative selection,0.0,,29.411
SRV,2,null,test,omega,Negative selection,0.141,,59.239
SRV,2,null,test,omega,Neutral evolution,1.0,,11.35
SRV,3,alternative,reference,omega,Negative selection,0.0,,41.3
SRV,3,alternative,reference,omega,Negative selection,0.185,,47.932
SRV,3,alternative,reference,omega,Neutral evolution,1.0,,10.768
SRV,3,alternative,test,omega,Negative selection,0.0,,41.3
SRV,3,alternative,test,omega,Negative selection,0.199,,47.932
SRV,3,alternative,test,omega,Negative selection,0.0,,41.3
SRV,3,alternative,test,omega,Negative selection,0.185,,47.932
SRV,3,alternative,test,omega,Neutral evolution,1.0,,10.768
SRV,3,alternative,test,omega,Neutral evolution,1.0,,10.768
SRV,3,null,reference,omega,Negative selection,0.0,,41.904
SRV,3,null,reference,omega,Negative selection,0.19,,47.387
SRV,3,null,reference,omega,Neutral evolution,1.0,,10.71
SRV,3,null,test,omega,Negative selection,0.0,,41.904
SRV,3,null,test,omega,Negative selection,0.19,,47.387
SRV,3,null,test,omega,Neutral evolution,1.0,,10.71
SRV,4,alternative,reference,omega,Diversifying selection,1.006,,0.0
SRV,4,alternative,reference,omega,Negative selection,0.0,,65.091
SRV,4,alternative,reference,omega,Negative selection,0.548,,34.909
SRV,4,alternative,test,omega,Diversifying selection,1.005,,0.0
SRV,4,alternative,test,omega,Diversifying selection,1.006,,0.0
SRV,4,alternative,test,omega,Negative selection,0.0,,65.091
SRV,4,alternative,test,omega,Negative selection,0.628,,34.909
SRV,4,alternative,test,omega,Negative selection,0.0,,65.091
SRV,4,alternative,test,omega,Negative selection,0.548,,34.909
