model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0907,SRV+Double,1
alternative,reference,2H,0.0418,SRV+Double,1
alternative,test,2H,0.2447,SRV+Double,1
null,reference,2H,0.0411,SRV+Double,1
null,reference,2H,0.0414,SRV+Double,1
null,test,2H,0.3124,SRV+Double,1
null,test,2H,0.2468,SRV+Double,1
alternative,reference,2H,0.0899,SRV+Double,2
alternative,reference,2H,0.0427,SRV+Double,2
alternative,test,2H,0.2451,SRV+Double,2
null,reference,2H,0.0417,SRV+Double,2
null,reference,2H,0.0418,SRV+Double,2
null,test,2H,0.3123,SRV+Double,2
null,test,2H,0.2468,SRV+Double,2
alternative,reference,2H,0.0857,SRV+Double,3
alternative,reference,2H,0.0422,SRV+Double,3
alternative,test,2H,0.2448,SRV+Double,3
null,reference,2H,0.0414,SRV+Double,3
null,reference,2H,0.0415,SRV+Double,3
null,test,2H,0.3125,SRV+Double,3
null,test,2H,0.2471,SRV+Double,3
alternative,reference,2H,0.0869,SRV+Double,4
alternative,reference,2H,0.0419,SRV+Double,4
alternative,test,2H,0.2452,SRV+Double,4
null,reference,2H,0.0411,SRV+Double,4
null,reference,2H,0.042,SRV+Double,4
null,test,2H,0.3135,SRV+Double,4
null,test,2H,0.2471,SRV+Double,4
alternative,reference,2H,0.089,SRV+Double,5
alternative,reference,2H,0.0421,SRV+Double,5
alternative,test,2H,0.2451,SRV+Double,5
null,reference,2H,0.041,SRV+Double,5
null,reference,2H,0.0415,SRV+Double,5
null,test,2H,0.3148,SRV+Double,5
null,test,2H,0.248,SRV+Double,5
alternative,reference,2H,0.0879,SRV+Double,6
alternative,reference,2H,0.0419,SRV+Double,6
alternative,test,2H,0.2453,SRV+Double,6
null,reference,2H,0.0412,SRV+Double,6
null,reference,2H,0.0418,SRV+Double,6
null,test,2H,0.3134,SRV+Double,6
null,test,2H,0.2473,SRV+Double,6
alternative,reference,2H,0.0882,SRV+Double,7
alternative,reference,2H,0.0424,SRV+Double,7
alternative,test,2H,0.2452,SRV+Double,7
null,reference,2H,0.0411,SRV+Double,7
null,reference,2H,0.0416,SRV+Double,7
null,test,2H,0.3141,SRV+Double,7
null,test,2H,0.2477,SRV+Double,7
alternative,reference,2H,0.0883,SRV+Double,8
alternative,reference,2H,0.0425,SRV+Double,8
alternative,test,2H,0.2451,SRV+Double,8
null,reference,2H,0.0412,SRV+Double,8
null,reference,2H,0.0416,SRV+Double,8
null,test,2H,0.314,SRV+Double,8
null,test,2H,0.2473,SRV+Double,8
alternative,reference,2H,0.0879,SRV+Double,9
alternative,reference,2H,0.0424,SRV+Double,9
alternative,test,2H,0.2452,SRV+Double,9
null,reference,2H,0.0415,SRV+Double,9
null,reference,2H,0.0416,SRV+Double,9
null,test,2H,0.3128,SRV+Double,9
null,test,2H,0.2471,SRV+Double,9
alternative,reference,2H,0.0897,SRV+Double,10
alternative,reference,2H,0.0419,SRV+Double,10
alternative,test,2H,0.2448,SRV+Double,10
null,reference,2H,0.041,SRV+Double,10
null,reference,2H,0.0418,SRV+Double,10
null,test,2H,0.3133,SRV+Double,10
null,test,2H,0.2464,SRV+Double,10
alternative,reference,2H,0.109,SRV+Double+Triple,1
alternative,reference,2H,0.0487,SRV+Double+Triple,1
alternative,reference,3H,0.1855,SRV+Double+Triple,1
alternative,reference,3H,0.1137,SRV+Double+Triple,1
alternative,test,2H,0.2446,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0479,SRV+Double+Triple,1
null,reference,2H,0.0487,SRV+Double+Triple,1
null,reference,3H,0.1139,SRV+Double+Triple,1
null,reference,3H,0.1136,SRV+Double+Triple,1
null,test,2H,0.3166,SRV+Double+Triple,1
null,test,2H,0.2451,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.1048,SRV+Double+Triple,2
alternative,reference,2H,0.0487,SRV+Double+Triple,2
alternative,reference,3H,0.1773,SRV+Double+Triple,2
alternative,reference,3H,0.1135,SRV+Double+Triple,2
alternative,test,2H,0.2444,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.0478,SRV+Double+Triple,2
null,reference,2H,0.0488,SRV+Double+Triple,2
null,reference,3H,0.1139,SRV+Double+Triple,2
null,reference,3H,0.1136,SRV+Double+Triple,2
null,test,2H,0.3158,SRV+Double+Triple,2
null,test,2H,0.2448,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.1037,SRV+Double+Triple,3
alternative,reference,2H,0.0485,SRV+Double+Triple,3
alternative,reference,3H,0.1711,SRV+Double+Triple,3
alternative,reference,3H,0.1134,SRV+Double+Triple,3
alternative,test,2H,0.2448,SRV+Double+Triple,3
alternative,test,3H,0.0,SRV+Double+Triple,3
