model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0896,SRV+Double,1
alternative,reference,2H,0.0653,SRV+Double,1
alternative,test,2H,0.0,SRV+Double,1
null,reference,2H,0.0646,SRV+Double,1
null,reference,2H,0.0521,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0897,SRV+Double,2
alternative,reference,2H,0.0649,SRV+Double,2
alternative,test,2H,0.0,SRV+Double,2
null,reference,2H,0.0641,SRV+Double,2
null,reference,2H,0.0523,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0889,SRV+Double,3
alternative,reference,2H,0.0652,SRV+Double,3
alternative,test,2H,0.0,SRV+Double,3
null,reference,2H,0.0643,SRV+Double,3
null,reference,2H,0.0516,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0898,SRV+Double,4
alternative,reference,2H,0.0656,SRV+Double,4
alternative,test,2H,0.0,SRV+Double,4
null,reference,2H,0.0648,SRV+Double,4
null,reference,2H,0.052,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0904,SRV+Double,5
alternative,reference,2H,0.0676,SRV+Double,5
alternative,test,2H,0.0,SRV+Double,5
null,reference,2H,0.064,SRV+Double,5
null,reference,2H,0.052,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0873,SRV+Double,6
alternative,reference,2H,0.0654,SRV+Double,6
alternative,test,2H,0.0,SRV+Double,6
null,reference,2H,0.0644,SRV+Double,6
null,reference,2H,0.0523,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0901,SRV+Double,7
alternative,reference,2H,0.0656,SRV+Double,7
alternative,test,2H,0.0,SRV+Double,7
null,reference,2H,0.0646,SRV+Double,7
null,reference,2H,0.0521,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0905,SRV+Double,8
alternative,reference,2H,0.0657,SRV+Double,8
alternative,test,2H,0.0,SRV+Double,8
null,reference,2H,0.0642,SRV+Double,8
null,reference,2H,0.0521,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0882,SRV+Double,9
alternative,reference,2H,0.066,SRV+Double,9
alternative,test,2H,0.0,SRV+Double,9
null,reference,2H,0.0651,SRV+Double,9
null,reference,2H,0.0521,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.0892,SRV+Double,10
alternative,reference,2H,0.0653,SRV+Double,10
alternative,test,2H,0.0,SRV+Double,10
null,reference,2H,0.0641,SRV+Double,10
null,reference,2H,0.0517,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
alternative,reference,2H,0.1037,SRV+Double+Triple,1
alternative,reference,2H,0.0575,SRV+Double+Triple,1
alternative,reference,3H,0.1739,SRV+Double+Triple,1
alternative,reference,3H,0.1169,SRV+Double+Triple,1
alternative,test,2H,0.0,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.06,SRV+Double+Triple,1
null,reference,2H,0.0573,SRV+Double+Triple,1
null,reference,3H,0.1186,SRV+Double+Triple,1
null,reference,3H,0.1169,SRV+Double+Triple,1
null,test,2H,0.0,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.1046,SRV+Double+Triple,2
alternative,reference,2H,0.0574,SRV+Double+Triple,2
alternative,reference,3H,0.1786,SRV+Double+Triple,2
alternative,reference,3H,0.1167,SRV+Double+Triple,2
alternative,test,2H,0.0,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.0599,SRV+Double+Triple,2
null,reference,2H,0.0575,SRV+Double+Triple,2
null,reference,3H,0.1185,SRV+Double+Triple,2
null,reference,3H,0.117,SRV+Double+Triple,2
null,test,2H,0.0,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.1038,SRV+Double+Triple,3
alternative,reference,2H,0.0575,SRV+Double+Triple,3
alternative,reference,3H,0.1777,SRV+Double+Triple,3
alternative,reference,3H,0.1169,SRV+Double+Triple,3
alternative,test,2H,0.0,SRV+Double+Triple,3
alternative,test,3H,0.0,SRV+Double+Triple,3
null,reference,2H,0.0599,SRV+Double+Triple,3
null,reference,2H,0.0575,SRV+Double+Triple,3
null,reference,3H,0.1187,SRV+Double+Triple,3
null,reference,3H,0.1169,SRV+Double+Triple,3
null,test,2H,0.0,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.107,SRV+Double+Triple,4
alternative,reference,2H,0.0573,SRV+Double+Triple,4
alternative,reference,3H,0.1847,SRV+Double+Triple,4
alternative,reference,3H,0.1165,SRV+Double+Triple,4
alternative,test,2H,0.0,SRV+Double+Triple,4
alternative,test,3H,0.0,SRV+Double+Triple,4
null,reference,2H,0.06,SRV+Double+Triple,4
null,reference,2H,0.0574,SRV+Double+Triple,4
null,reference,3H,0.1185,SRV+Double+Triple,4
null,reference,3H,0.1169,SRV+Double+Triple,4
null,test,2H,0.0,SRV+Double+Triple,4
null,test,3H,0.0,SRV+Double+Triple,4
alternative,reference,2H,0.106,SRV+Double+Triple,5
alternative,reference,2H,0.0575,SRV+Double+Triple,5
alternative,reference,3H,0.1747,SRV+Double+Triple,5
alternative,reference,3H,0.1169,SRV+Double+Triple,5
alternative,test,2H,0.0,SRV+Double+Triple,5
alternative,test,3H,0.0,SRV+Double+Triple,5
null,reference,2H,0.06,SRV+Double+Triple,5
null,reference,2H,0.0578,SRV+Double+Triple,5
null,reference,3H,0.1187,SRV+Double+Triple,5
null,reference,3H,0.1173,SRV+Double+Triple,5
null,test,2H,0.0,SRV+Double+Triple,5
null,test,3H,0.0,SRV+Double+Triple,5
alternative,reference,2H,0.1066,SRV+Double+Triple,6
alternative,reference,2H,0.0574,SRV+Double+Triple,6
alternative,reference,3H,0.1854,SRV+Double+Triple,6
alternative,reference,3H,0.1167,SRV+Double+Triple,6
alternative,test,2H,0.0,SRV+Double+Triple,6
alternative,test,3H,0.0,SRV+Double+Triple,6
null,reference,2H,0.06,SRV+Double+Triple,6
null,reference,2H,0.0575,SRV+Double+Triple,6
