model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0,SRV+Double,1
alternative,test,2H,0.0647,SRV+Double,1
null,reference,2H,0.0,SRV+Double,1
null,test,2H,0.1317,SRV+Double,1
null,test,2H,0.0745,SRV+Double,1
alternative,reference,2H,0.0,SRV+Double,2
alternative,test,2H,0.0676,SRV+Double,2
null,reference,2H,0.0,SRV+Double,2
null,test,2H,0.1312,SRV+Double,2
null,test,2H,0.074,SRV+Double,2
alternative,reference,2H,0.0,SRV+Double,3
alternative,test,2H,0.0641,SRV+Double,3
null,reference,2H,0.0,SRV+Double,3
null,test,2H,0.1292,SRV+Double,3
null,test,2H,0.0749,SRV+Double,3
alternative,reference,2H,0.0275,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,4
alternative,test,2H,0.0616,SRV+Double,4
null,reference,2H,0.0,SRV+Double,4
null,test,2H,0.127,SRV+Double,4
null,test,2H,0.0744,SRV+Double,4
alternative,reference,2H,0.0331,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,5
alternative,test,2H,0.0675,SRV+Double,5
null,reference,2H,0.0,SRV+Double,5
null,test,2H,0.1311,SRV+Double,5
null,test,2H,0.0744,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,6
alternative,test,2H,0.0614,SRV+Double,6
null,reference,2H,0.0,SRV+Double,6
null,test,2H,0.128,SRV+Double,6
null,test,2H,0.0745,SRV+Double,6
alternative,reference,2H,0.0,SRV+Double,7
alternative,test,2H,0.0678,SRV+Double,7
null,reference,2H,0.0,SRV+Double,7
null,test,2H,0.131,SRV+Double,7
null,test,2H,0.0747,SRV+Double,7
alternative,reference,2H,0.0,SRV+Double,8
alternative,test,2H,0.0655,SRV+Double,8
null,reference,2H,0.0,SRV+Double,8
null,test,2H,0.1289,SRV+Double,8
null,test,2H,0.0738,SRV+Double,8
alternative,reference,2H,0.0,SRV+Double,9
alternative,test,2H,0.0691,SRV+Double,9
null,reference,2H,0.0,SRV+Double,9
null,test,2H,0.1319,SRV+Double,9
null,test,2H,0.0747,SRV+Double,9
alternative,reference,2H,0.0,SRV+Double,10
alternative,test,2H,0.0736,SRV+Double,10
null,reference,2H,0.0,SRV+Double,10
null,test,2H,0.0674,SRV+Double,10
null,test,2H,0.0741,SRV+Double,10
alternative,reference,2H,0.0,SRV+Double+Triple,1
alternative,reference,3H,0.0,SRV+Double+Triple,1
alternative,test,2H,0.0731,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0,SRV+Double+Triple,1
null,reference,3H,0.0,SRV+Double+Triple,1
null,test,2H,0.0653,SRV+Double+Triple,1
null,test,2H,0.0741,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.0,SRV+Double+Triple,2
alternative,reference,3H,0.0,SRV+Double+Triple,2
alternative,test,2H,0.066,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.0,SRV+Double+Triple,2
null,reference,3H,0.0,SRV+Double+Triple,2
null,test,2H,0.1285,SRV+Double+Triple,2
null,test,2H,0.0744,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.0,SRV+Double+Triple,3
alternative,reference,3H,0.0,SRV+Double+Triple,3
alternative,test,2H,0.0656,SRV+Double+Triple,3
alternative,test,3H,0.0,SRV+Double+Triple,3
null,reference,2H,0.0,SRV+Double+Triple,3
null,reference,3H,0.0,SRV+Double+Triple,3
null,test,2H,0.1313,SRV+Double+Triple,3
null,test,2H,0.0741,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.0341,SRV+Double+Triple,4
alternative,reference,2H,0.0,SRV+Double+Triple,4
alternative,reference,3H,0.0,SRV+Double+Triple,4
alternative,test,2H,0.0693,SRV+Double+Triple,4
alternative,test,3H,0.0,SRV+Double+Triple,4
null,reference,2H,0.0,SRV+Double+Triple,4
null,reference,3H,0.0,SRV+Double+Triple,4
null,test,2H,0.1312,SRV+Double+Triple,4
null,test,2H,0.0742,SRV+Double+Triple,4
null,test,3H,0.0,SRV+Double+Triple,4
alternative,reference,2H,0.0,SRV+Double+Triple,5
alternative,reference,3H,0.0,SRV+Double+Triple,5
alternative,test,2H,0.0679,SRV+Double+Triple,5
alternative,test,3H,0.0,SRV+Double+Triple,5
null,reference,2H,0.0,SRV+Double+Triple,5
null,reference,3H,0.0,SRV+Double+Triple,5
null,test,2H,0.1306,SRV+Double+Triple,5
null,test,2H,0.0744,SRV+Double+Triple,5
null,test,3H,0.0,SRV+Double+Triple,5
alternative,reference,2H,0.0,SRV+Double+Triple,6
alternative,reference,3H,0.0,SRV+Double+Triple,6
alternative,test,2H,0.0644,SRV+Double+Triple,6
alternative,test,3H,0.0,SRV+Double+Triple,6
null,reference,2H,0.0,SRV+Double+Triple,6
null,reference,3H,0.0,SRV+Double+Triple,6
null,test,2H,0.1285,SRV+Double+Triple,6
null,test,2H,0.0743,SRV+Double+Triple,6
null,test,3H,0.0,SRV+Double+Triple,6
alternative,reference,2H,0.0334,SRV+Double+Triple,7
alternative,reference,2H,0.0,SRV+Double+Triple,7
