model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,962523.891,0.025,SRV,1
alternative,reference,Negative selection,0.175,4.319,SRV,1
alternative,reference,Negative selection,0.176,95.656,SRV,1
alternative,test,Diversifying selection,2196695.687,0.025,SRV,1
alternative,test,Diversifying selection,962523.891,0.025,SRV,1
alternative,test,Negative selection,0.157,4.319,SRV,1
alternative,test,Negative selection,0.158,95.656,SRV,1
alternative,test,Negative selection,0.175,4.319,SRV,1
alternative,test,Negative selection,0.176,95.656,SRV,1
null,reference,Diversifying selection,1280646.304,0.025,SRV,1
null,reference,Negative selection,0.169,4.316,SRV,1
null,reference,Negative selection,0.171,95.659,SRV,1
null,test,Diversifying selection,1280646.304,0.025,SRV,1
null,test,Negative selection,0.169,4.316,SRV,1
null,test,Negative selection,0.171,95.659,SRV,1
alternative,reference,Diversifying selection,2.346,0.0,SRV,2
alternative,reference,Negative selection,0.173,0.0,SRV,2
alternative,reference,Negative selection,0.177,100.0,SRV,2
alternative,test,Diversifying selection,2.48,0.0,SRV,2
alternative,test,Diversifying selection,2.346,0.0,SRV,2
alternative,test,Negative selection,0.136,0.0,SRV,2
alternative,test,Negative selection,0.159,100.0,SRV,2
alternative,test,Negative selection,0.173,0.0,SRV,2
alternative,test,Negative selection,0.177,100.0,SRV,2
null,reference,Diversifying selection,4.605,0.0,SRV,2
null,reference,Negative selection,0.174,63.176,SRV,2
null,reference,Negative selection,0.184,36.824,SRV,2
null,test,Diversifying selection,4.605,0.0,SRV,2
null,test,Negative selection,0.174,63.176,SRV,2
null,test,Negative selection,0.184,36.824,SRV,2
alternative,reference,Diversifying selection,843114.19,0.025,SRV,3
alternative,reference,Negative selection,0.175,1.167,SRV,3
alternative,reference,Negative selection,0.175,98.808,SRV,3
alternative,test,Diversifying selection,1852224.045,0.025,SRV,3
alternative,test,Diversifying selection,843114.19,0.025,SRV,3
alternative,test,Negative selection,0.158,1.167,SRV,3
alternative,test,Negative selection,0.159,98.808,SRV,3
alternative,test,Negative selection,0.175,1.167,SRV,3
alternative,test,Negative selection,0.175,98.808,SRV,3
null,reference,Diversifying selection,1088040.492,0.025,SRV,3
null,reference,Negative selection,0.171,98.829,SRV,3
null,reference,Negative selection,0.176,1.146,SRV,3
null,test,Diversifying selection,1088040.492,0.025,SRV,3
null,test,Negative selection,0.171,98.829,SRV,3
null,test,Negative selection,0.176,1.146,SRV,3
alternative,reference,Diversifying selection,1.055,0.0,SRV,4
alternative,reference,Negative selection,0.176,78.187,SRV,4
alternative,reference,Negative selection,0.183,21.813,SRV,4
alternative,test,Diversifying selection,1.059,0.0,SRV,4
alternative,test,Diversifying selection,1.055,0.0,SRV,4
alternative,test,Negative selection,0.157,78.187,SRV,4
alternative,test,Negative selection,0.164,21.813,SRV,4
alternative,test,Negative selection,0.176,78.187,SRV,4
alternative,test,Negative selection,0.183,21.813,SRV,4
null,reference,Diversifying selection,1.969,0.0,SRV,4
null,reference,Negative selection,0.172,100.0,SRV,4
null,reference,Negative selection,0.181,0.0,SRV,4
null,test,Diversifying selection,1.969,0.0,SRV,4
null,test,Negative selection,0.172,100.0,SRV,4
null,test,Negative selection,0.181,0.0,SRV,4
alternative,reference,Diversifying selection,1.414,0.0,SRV,5
alternative,reference,Negative selection,0.001,0.0,SRV,5
alternative,reference,Negative selection,0.177,100.0,SRV,5
alternative,test,Diversifying selection,1.445,0.0,SRV,5
alternative,test,Diversifying selection,1.414,0.0,SRV,5
alternative,test,Negative selection,0.001,0.0,SRV,5
alternative,test,Negative selection,0.159,100.0,SRV,5
alternative,test,Negative selection,0.001,0.0,SRV,5
alternative,test,Negative selection,0.177,100.0,SRV,5
null,reference,Diversifying selection,3.217,0.0,SRV,5
null,reference,Negative selection,0.003,0.0,SRV,5
null,reference,Negative selection,0.172,100.0,SRV,5
null,test,Diversifying selection,3.217,0.0,SRV,5
null,test,Negative selection,0.003,0.0,SRV,5
null,test,Negative selection,0.172,100.0,SRV,5
alternative,reference,Diversifying selection,1.548,0.0,SRV,6
alternative,reference,Negative selection,0.104,0.0,SRV,6
alternative,reference,Negative selection,0.178,100.0,SRV,6
alternative,test,Diversifying selection,1.593,0.0,SRV,6
alternative,test,Diversifying selection,1.548,0.0,SRV,6
alternative,test,Negative selection,0.089,0.0,SRV,6
alternative,test,Negative selection,0.158,100.0,SRV,6
alternative,test,Negative selection,0.104,0.0,SRV,6
alternative,test,Negative selection,0.178,100.0,SRV,6
null,reference,Diversifying selection,3.596,0.0,SRV,6
null,reference,Negative selection,0.081,0.0,SRV,6
null,reference,Negative selection,0.172,100.0,SRV,6
null,test,Diversifying selection,3.596,0.0,SRV,6
null,test,Negative selection,0.081,0.0,SRV,6
null,test,Negative selection,0.172,100.0,SRV,6
alternative,reference,Diversifying selection,1031.706,0.042,SRV,7
alternative,reference,Negative selection,0.174,0.908,SRV,7
alternative,reference,Negative selection,0.176,99.05,SRV,7
alternative,test,Diversifying selection,1571.443,0.042,SRV,7
alternative,test,Diversifying selection,1031.706,0.042,SRV,7
alternative,test,Negative selection,0.156,0.908,SRV,7
alternative,test,Negative selection,0.159,99.05,SRV,7
alternative,test,Negative selection,0.174,0.908,SRV,7
alternative,test,Negative selection,0.176,99.05,SRV,7
null,reference,Diversifying selection,1005.306,0.042,SRV,7
null,reference,Negative selection,0.166,0.904,SRV,7
null,reference,Negative selection,0.171,99.053,SRV,7
null,test,Diversifying selection,1005.306,0.042,SRV,7
null,test,Negative selection,0.166,0.904,SRV,7
null,test,Negative selection,0.171,99.053,SRV,7
alternative,reference,Diversifying selection,868591.565,0.025,SRV,8
alternative,reference,Negative selection,0.174,3.536,SRV,8
alternative,reference,Negative selection,0.176,96.439,SRV,8
alternative,test,Diversifying selection,1977304.793,0.025,SRV,8
alternative,test,Diversifying selection,868591.565,0.025,SRV,8
alternative,test,Negative selection,0.156,3.536,SRV,8
alternative,test,Negative selection,0.158,96.439,SRV,8
alternative,test,Negative selection,0.174,3.536,SRV,8
alternative,test,Negative selection,0.176,96.439,SRV,8
null,reference,Diversifying selection,1174345.067,0.025,SRV,8
null,reference,Negative selection,0.168,3.53,SRV,8
null,reference,Negative selection,0.171,96.445,SRV,8
null,test,Diversifying selection,1174345.067,0.025,SRV,8
null,test,Negative selection,0.168,3.53,SRV,8
null,test,Negative selection,0.171,96.445,SRV,8
alternative,reference,Negative selection,0.169,2.034,SRV,9
alternative,reference,Negative selection,0.176,97.941,SRV,9
alternative,test,Negative selection,0.152,2.034,SRV,9
alternative,test,Negative selection,0.159,97.941,SRV,9
alternative,test,Negative selection,0.169,2.034,SRV,9
alternative,test,Negative selection,0.176,97.941,SRV,9
null,reference,Negative selection,0.168,2.046,SRV,9
null,reference,Negative selection,0.171,97.929,SRV,9
null,test,Negative selection,0.168,2.046,SRV,9
null,test,Negative selection,0.171,97.929,SRV,9
alternative,reference,Diversifying selection,959293.359,0.025,SRV,10
alternative,reference,Negative selection,0.176,97.749,SRV,10
alternative,reference,Negative selection,0.176,2.226,SRV,10
alternative,test,Diversifying selection,2195096.411,0.025,SRV,10
alternative,test,Diversifying selection,959293.359,0.025,SRV,10
alternative,test,Negative selection,0.158,97.749,SRV,10
alternative,test,Negative selection,0.158,2.226,SRV,10
alternative,test,Negative selection,0.176,97.749,SRV,10
alternative,test,Negative selection,0.176,2.226,SRV,10
null,reference,Diversifying selection,1206879.541,0.025,SRV,10
null,reference,Negative selection,0.169,2.218,SRV,10
null,reference,Negative selection,0.171,97.757,SRV,10
null,test,Diversifying selection,1206879.541,0.025,SRV,10
null,test,Negative selection,0.169,2.218,SRV,10
null,test,Negative selection,0.171,97.757,SRV,10
alternative,reference,Diversifying selection,2.496,0.0,SRV+Double,1
alternative,reference,Negative selection,0.171,0.0,SRV+Double,1
alternative,reference,Negative selection,0.177,100.0,SRV+Double,1
alternative,test,Diversifying selection,2.637,0.0,SRV+Double,1
alternative,test,Diversifying selection,2.496,0.0,SRV+Double,1
alternative,test,Negative selection,0.154,0.0,SRV+Double,1
alternative,test,Negative selection,0.159,100.0,SRV+Double,1
alternative,test,Negative selection,0.171,0.0,SRV+Double,1
alternative,test,Negative selection,0.177,100.0,SRV+Double,1
null,reference,Diversifying selection,6.492,0.0,SRV+Double,1
null,reference,Negative selection,0.132,0.0,SRV+Double,1
null,reference,Negative selection,0.172,100.0,SRV+Double,1
null,test,Diversifying selection,6.492,0.0,SRV+Double,1
null,test,Negative selection,0.132,0.0,SRV+Double,1
null,test,Negative selection,0.172,100.0,SRV+Double,1
alternative,reference,Diversifying selection,1.175,0.0,SRV+Double,2
alternative,reference,Negative selection,0.0,0.0,SRV+Double,2
alternative,reference,Negative selection,0.177,100.0,SRV+Double,2
alternative,test,Diversifying selection,1.187,0.0,SRV+Double,2
alternative,test,Diversifying selection,1.175,0.0,SRV+Double,2
alternative,test,Negative selection,0.0,0.0,SRV+Double,2
alternative,test,Negative selection,0.159,100.0,SRV+Double,2
alternative,test,Negative selection,0.0,0.0,SRV+Double,2
alternative,test,Negative selection,0.177,100.0,SRV+Double,2
null,reference,Diversifying selection,2.428,0.0,SRV+Double,2
null,reference,Negative selection,0.002,0.0,SRV+Double,2
null,reference,Negative selection,0.172,100.0,SRV+Double,2
null,test,Diversifying selection,2.428,0.0,SRV+Double,2
null,test,Negative selection,0.002,0.0,SRV+Double,2
null,test,Negative selection,0.172,100.0,SRV+Double,2
alternative,reference,Diversifying selection,1.142,0.0,SRV+Double,3
alternative,reference,Negative selection,0.0,0.0,SRV+Double,3
alternative,reference,Negative selection,0.177,100.0,SRV+Double,3
alternative,test,Diversifying selection,1.151,0.0,SRV+Double,3
alternative,test,Diversifying selection,1.142,0.0,SRV+Double,3
alternative,test,Negative selection,0.0,0.0,SRV+Double,3
alternative,test,Negative selection,0.159,100.0,SRV+Double,3
alternative,test,Negative selection,0.0,0.0,SRV+Double,3
alternative,test,Negative selection,0.177,100.0,SRV+Double,3
null,reference,Diversifying selection,2.343,0.0,SRV+Double,3
null,reference,Negative selection,0.002,0.0,SRV+Double,3
null,reference,Negative selection,0.172,100.0,SRV+Double,3
null,test,Diversifying selection,2.343,0.0,SRV+Double,3
null,test,Negative selection,0.002,0.0,SRV+Double,3
null,test,Negative selection,0.172,100.0,SRV+Double,3
alternative,reference,Diversifying selection,1.099,0.0,SRV+Double,4
alternative,reference,Negative selection,0.027,0.0,SRV+Double,4
alternative,reference,Negative selection,0.177,100.0,SRV+Double,4
alternative,test,Diversifying selection,1.105,0.0,SRV+Double,4
alternative,test,Diversifying selection,1.099,0.0,SRV+Double,4
alternative,test,Negative selection,0.021,0.0,SRV+Double,4
alternative,test,Negative selection,0.159,100.0,SRV+Double,4
