model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0704,SRV+Double,1
alternative,reference,2H,0.036,SRV+Double,1
alternative,test,2H,0.0,SRV+Double,1
null,reference,2H,0.0374,SRV+Double,1
null,reference,2H,0.0358,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0687,SRV+Double,2
alternative,reference,2H,0.0358,SRV+Double,2
alternative,test,2H,0.0,SRV+Double,2
null,reference,2H,0.0376,SRV+Double,2
null,reference,2H,0.0357,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0686,SRV+Double,3
alternative,reference,2H,0.036,SRV+Double,3
alternative,test,2H,0.0,SRV+Double,3
null,reference,2H,0.0376,SRV+Double,3
null,reference,2H,0.0358,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0694,SRV+Double,4
alternative,reference,2H,0.036,SRV+Double,4
alternative,test,2H,0.0,SRV+Double,4
null,reference,2H,0.0374,SRV+Double,4
null,reference,2H,0.0358,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0691,SRV+Double,5
alternative,reference,2H,0.0355,SRV+Double,5
alternative,test,2H,0.0,SRV+Double,5
null,reference,2H,0.0375,SRV+Double,5
null,reference,2H,0.0358,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0703,SRV+Double,6
alternative,reference,2H,0.0357,SRV+Double,6
alternative,test,2H,0.0,SRV+Double,6
null,reference,2H,0.0376,SRV+Double,6
null,reference,2H,0.0357,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0697,SRV+Double,7
alternative,reference,2H,0.0358,SRV+Double,7
alternative,test,2H,0.0,SRV+Double,7
null,reference,2H,0.0376,SRV+Double,7
null,reference,2H,0.0357,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0688,SRV+Double,8
alternative,reference,2H,0.0359,SRV+Double,8
alternative,test,2H,0.0,SRV+Double,8
null,reference,2H,0.0374,SRV+Double,8
null,reference,2H,0.0357,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0702,SRV+Double,9
alternative,reference,2H,0.0358,SRV+Double,9
alternative,test,2H,0.0,SRV+Double,9
null,reference,2H,0.0375,SRV+Double,9
null,reference,2H,0.0359,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.068,SRV+Double,10
alternative,reference,2H,0.0,SRV+Double,10
alternative,test,2H,0.0,SRV+Double,10
null,reference,2H,0.0,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
alternative,reference,2H,0.0615,SRV+Double+Triple,1
alternative,reference,2H,0.0356,SRV+Double+Triple,1
alternative,reference,3H,0.0,SRV+Double+Triple,1
alternative,test,2H,0.0,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0376,SRV+Double+Triple,1
null,reference,2H,0.0356,SRV+Double+Triple,1
null,reference,3H,0.0,SRV+Double+Triple,1
null,test,2H,0.0,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.062,SRV+Double+Triple,2
alternative,reference,2H,0.0358,SRV+Double+Triple,2
alternative,reference,3H,0.0,SRV+Double+Triple,2
alternative,test,2H,0.0,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.0376,SRV+Double+Triple,2
null,reference,2H,0.0356,SRV+Double+Triple,2
null,reference,3H,0.0,SRV+Double+Triple,2
