model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,6.541,0.0,SRV,1
alternative,reference,Negative selection,0.037,0.0,SRV,1
alternative,reference,Negative selection,0.174,100.0,SRV,1
alternative,test,Diversifying selection,22.687,0.0,SRV,1
alternative,test,Diversifying selection,6.541,0.0,SRV,1
alternative,test,Negative selection,0.004,0.0,SRV,1
alternative,test,Negative selection,0.055,100.0,SRV,1
alternative,test,Negative selection,0.037,0.0,SRV,1
alternative,test,Negative selection,0.174,100.0,SRV,1
null,reference,Diversifying selection,1.872,0.272,SRV,1
null,reference,Negative selection,0.164,99.728,SRV,1
null,reference,Negative selection,0.973,0.0,SRV,1
null,test,Diversifying selection,1.872,0.272,SRV,1
null,test,Negative selection,0.164,99.728,SRV,1
null,test,Negative selection,0.973,0.0,SRV,1
alternative,reference,Negative selection,0.004,2.048,SRV,2
alternative,reference,Negative selection,0.168,96.753,SRV,2
alternative,reference,Neutral evolution,1.0,1.199,SRV,2
alternative,test,Negative selection,0.0,2.048,SRV,2
alternative,test,Negative selection,0.045,96.753,SRV,2
alternative,test,Negative selection,0.004,2.048,SRV,2
alternative,test,Negative selection,0.168,96.753,SRV,2
alternative,test,Neutral evolution,1.0,1.199,SRV,2
alternative,test,Neutral evolution,1.0,1.199,SRV,2
null,reference,Negative selection,0.053,1.222,SRV,2
null,reference,Negative selection,0.16,97.559,SRV,2
null,reference,Neutral evolution,1.0,1.219,SRV,2
null,test,Negative selection,0.053,1.222,SRV,2
null,test,Negative selection,0.16,97.559,SRV,2
null,test,Neutral evolution,1.0,1.219,SRV,2
alternative,reference,Negative selection,0.163,98.469,SRV,3
alternative,reference,Negative selection,0.536,0.2,SRV,3
alternative,reference,Neutral evolution,1.0,1.331,SRV,3
alternative,test,Negative selection,0.043,98.469,SRV,3
alternative,test,Negative selection,0.337,0.2,SRV,3
alternative,test,Negative selection,0.163,98.469,SRV,3
alternative,test,Negative selection,0.536,0.2,SRV,3
alternative,test,Neutral evolution,1.0,1.331,SRV,3
alternative,test,Neutral evolution,1.0,1.331,SRV,3
null,reference,Negative selection,0.158,98.161,SRV,3
null,reference,Negative selection,0.239,0.526,SRV,3
null,reference,Neutral evolution,1.0,1.314,SRV,3
null,test,Negative selection,0.158,98.161,SRV,3
null,test,Negative selection,0.239,0.526,SRV,3
null,test,Neutral evolution,1.0,1.314,SRV,3
alternative,reference,Diversifying selection,8.193,0.0,SRV,4
alternative,reference,Negative selection,0.0,14.551,SRV,4
alternative,reference,Negative selection,0.204,85.449,SRV,4
alternative,test,Diversifying selection,37.763,0.0,SRV,4
alternative,test,Diversifying selection,8.193,0.0,SRV,4
alternative,test,Negative selection,0.0,14.551,SRV,4
alternative,test,Negative selection,0.064,85.449,SRV,4
alternative,test,Negative selection,0.0,14.551,SRV,4
alternative,test,Negative selection,0.204,85.449,SRV,4
null,reference,Diversifying selection,1.232,0.169,SRV,4
null,reference,Negative selection,0.0,13.794,SRV,4
null,reference,Negative selection,0.194,86.037,SRV,4
null,test,Diversifying selection,1.232,0.169,SRV,4
null,test,Negative selection,0.0,13.794,SRV,4
null,test,Negative selection,0.194,86.037,SRV,4
alternative,reference,Diversifying selection,14.993,0.0,SRV,5
alternative,reference,Negative selection,0.011,0.0,SRV,5
alternative,reference,Negative selection,0.174,100.0,SRV,5
alternative,test,Diversifying selection,90.606,0.0,SRV,5
alternative,test,Diversifying selection,14.993,0.0,SRV,5
alternative,test,Negative selection,0.001,0.0,SRV,5
alternative,test,Negative selection,0.055,100.0,SRV,5
alternative,test,Negative selection,0.011,0.0,SRV,5
alternative,test,Negative selection,0.174,100.0,SRV,5
null,reference,Negative selection,0.006,3.748,SRV,5
null,reference,Negative selection,0.166,95.222,SRV,5
null,reference,Neutral evolution,1.0,1.03,SRV,5
null,test,Negative selection,0.006,3.748,SRV,5
null,test,Negative selection,0.166,95.222,SRV,5
null,test,Neutral evolution,1.0,1.03,SRV,5
alternative,reference,Negative selection,0.0,11.208,SRV,6
alternative,reference,Negative selection,0.192,88.234,SRV,6
alternative,reference,Neutral evolution,1.0,0.558,SRV,6
alternative,test,Negative selection,0.0,11.208,SRV,6
alternative,test,Negative selection,0.056,88.234,SRV,6
alternative,test,Negative selection,0.0,11.208,SRV,6
alternative,test,Negative selection,0.192,88.234,SRV,6
alternative,test,Neutral evolution,1.0,0.558,SRV,6
alternative,test,Neutral evolution,1.0,0.558,SRV,6
null,reference,Negative selection,0.004,11.432,SRV,6
null,reference,Negative selection,0.184,87.934,SRV,6
null,reference,Neutral evolution,1.0,0.634,SRV,6
null,test,Negative selection,0.004,11.432,SRV,6
null,test,Negative selection,0.184,87.934,SRV,6
null,test,Neutral evolution,1.0,0.634,SRV,6
alternative,reference,Diversifying selection,1.842,0.0,SRV,7
alternative,reference,Negative selection,0.0,14.207,SRV,7
alternative,reference,Negative selection,0.203,85.793,SRV,7
alternative,test,Diversifying selection,2.865,0.0,SRV,7
alternative,test,Diversifying selection,1.842,0.0,SRV,7
alternative,test,Negative selection,0.0,14.207,SRV,7
alternative,test,Negative selection,0.064,85.793,SRV,7
alternative,test,Negative selection,0.0,14.207,SRV,7
alternative,test,Negative selection,0.203,85.793,SRV,7
null,reference,Diversifying selection,1.707,0.056,SRV,7
null,reference,Negative selection,0.0,14.254,SRV,7
null,reference,Negative selection,0.196,85.69,SRV,7
null,test,Diversifying selection,1.707,0.056,SRV,7
null,test,Negative selection,0.0,14.254,SRV,7
null,test,Negative selection,0.196,85.69,SRV,7
alternative,reference,Negative selection,0.037,2.381,SRV,8
alternative,reference,Negative selection,0.168,96.358,SRV,8
alternative,reference,Neutral evolution,1.0,1.262,SRV,8
alternative,test,Negative selection,0.003,2.381,SRV,8
alternative,test,Negative selection,0.045,96.358,SRV,8
alternative,test,Negative selection,0.037,2.381,SRV,8
alternative,test,Negative selection,0.168,96.358,SRV,8
alternative,test,Neutral evolution,1.0,1.262,SRV,8
alternative,test,Neutral evolution,1.0,1.262,SRV,8
null,reference,Negative selection,0.086,1.548,SRV,8
null,reference,Negative selection,0.16,97.241,SRV,8
null,reference,Neutral evolution,1.0,1.211,SRV,8
null,test,Negative selection,0.086,1.548,SRV,8
null,test,Negative selection,0.16,97.241,SRV,8
null,test,Neutral evolution,1.0,1.211,SRV,8
alternative,reference,Diversifying selection,8.707,0.0,SRV,9
alternative,reference,Negative selection,0.0,14.07,SRV,9
alternative,reference,Negative selection,0.203,85.93,SRV,9
alternative,test,Diversifying selection,41.659,0.0,SRV,9
alternative,test,Diversifying selection,8.707,0.0,SRV,9
alternative,test,Negative selection,0.0,14.07,SRV,9
alternative,test,Negative selection,0.064,85.93,SRV,9
alternative,test,Negative selection,0.0,14.07,SRV,9
alternative,test,Negative selection,0.203,85.93,SRV,9
null,reference,Diversifying selection,1.36,0.159,SRV,9
null,reference,Negative selection,0.0,13.275,SRV,9
null,reference,Negative selection,0.193,86.566,SRV,9
null,test,Diversifying selection,1.36,0.159,SRV,9
null,test,Negative selection,0.0,13.275,SRV,9
null,test,Negative selection,0.193,86.566,SRV,9
alternative,reference,Diversifying selection,2.266,0.0,SRV,10
alternative,reference,Negative selection,0.0,15.881,SRV,10
alternative,reference,Negative selection,0.207,84.119,SRV,10
alternative,test,Diversifying selection,4.138,0.0,SRV,10
alternative,test,Diversifying selection,2.266,0.0,SRV,10
alternative,test,Negative selection,0.0,15.881,SRV,10
alternative,test,Negative selection,0.065,84.119,SRV,10
alternative,test,Negative selection,0.0,15.881,SRV,10
alternative,test,Negative selection,0.207,84.119,SRV,10
null,reference,Diversifying selection,4.855,0.0,SRV,10
null,reference,Negative selection,0.0,16.0,SRV,10
null,reference,Negative selection,0.201,84.0,SRV,10
null,test,Diversifying selection,4.855,0.0,SRV,10
null,test,Negative selection,0.0,16.0,SRV,10
null,test,Negative selection,0.201,84.0,SRV,10
alternative,reference,Negative selection,0.134,74.18,SRV+Double,1
alternative,reference,Negative selection,0.276,25.273,SRV+Double,1
alternative,reference,Neutral evolution,1.0,0.548,SRV+Double,1
alternative,test,Negative selection,0.031,74.18,SRV+Double,1
alternative,test,Negative selection,0.107,25.273,SRV+Double,1
alternative,test,Negative selection,0.134,74.18,SRV+Double,1
alternative,test,Negative selection,0.276,25.273,SRV+Double,1
alternative,test,Neutral evolution,1.0,0.548,SRV+Double,1
alternative,test,Neutral evolution,1.0,0.548,SRV+Double,1
null,reference,Diversifying selection,1.008,0.0,SRV+Double,1
null,reference,Negative selection,0.134,74.516,SRV+Double,1
null,reference,Negative selection,0.267,25.484,SRV+Double,1
null,test,Diversifying selection,1.008,0.0,SRV+Double,1
null,test,Negative selection,0.134,74.516,SRV+Double,1
null,test,Negative selection,0.267,25.484,SRV+Double,1
alternative,reference,Diversifying selection,1.023,0.0,SRV+Double,2
alternative,reference,Negative selection,0.149,92.825,SRV+Double,2
alternative,reference,Negative selection,0.512,7.175,SRV+Double,2
alternative,test,Diversifying selection,1.04,0.0,SRV+Double,2
alternative,test,Diversifying selection,1.023,0.0,SRV+Double,2
alternative,test,Negative selection,0.035,92.825,SRV+Double,2
alternative,test,Negative selection,0.309,7.175,SRV+Double,2
alternative,test,Negative selection,0.149,92.825,SRV+Double,2
alternative,test,Negative selection,0.512,7.175,SRV+Double,2
null,reference,Negative selection,0.145,92.77,SRV+Double,2
null,reference,Negative selection,0.478,7.217,SRV+Double,2
null,reference,Neutral evolution,1.0,0.014,SRV+Double,2
null,test,Negative selection,0.145,92.77,SRV+Double,2
null,test,Negative selection,0.478,7.217,SRV+Double,2
null,test,Neutral evolution,1.0,0.014,SRV+Double,2
alternative,reference,Negative selection,0.0,0.168,SRV+Double,3
alternative,reference,Negative selection,0.164,98.484,SRV+Double,3
alternative,reference,Neutral evolution,1.0,1.349,SRV+Double,3
alternative,test,Negative selection,0.0,0.168,SRV+Double,3
alternative,test,Negative selection,0.043,98.484,SRV+Double,3
alternative,test,Negative selection,0.0,0.168,SRV+Double,3
alternative,test,Negative selection,0.164,98.484,SRV+Double,3
alternative,test,Neutral evolution,1.0,1.349,SRV+Double,3
alternative,test,Neutral evolution,1.0,1.349,SRV+Double,3
null,reference,Negative selection,0.128,1.358,SRV+Double,3
null,reference,Negative selection,0.158,97.293,SRV+Double,3
null,reference,Neutral evolution,1.0,1.349,SRV+Double,3
null,test,Negative selection,0.128,1.358,SRV+Double,3
null,test,Negative selection,0.158,97.293,SRV+Double,3
null,test,Neutral evolution,1.0,1.349,SRV+Double,3
alternative,reference,Diversifying selection,1.019,0.0,SRV+Double,4
alternative,reference,Negative selection,0.151,94.5,SRV+Double,4
alternative,reference,Negative selection,0.587,5.5,SRV+Double,4
alternative,test,Diversifying selection,1.028,0.0,SRV+Double,4
alternative,test,Diversifying selection,1.019,0.0,SRV+Double,4
alternative,test,Negative selection,0.017,5.5,SRV+Double,4
alternative,test,Negative selection,0.057,94.5,SRV+Double,4
alternative,test,Negative selection,0.151,94.5,SRV+Double,4
alternative,test,Negative selection,0.587,5.5,SRV+Double,4
null,reference,Diversifying selection,1.371,0.0,SRV+Double,4
null,reference,Negative selection,0.089,61.139,SRV+Double,4
null,reference,Negative selection,0.312,38.861,SRV+Double,4
null,test,Diversifying selection,1.371,0.0,SRV+Double,4
null,test,Negative selection,0.089,61.139,SRV+Double,4
null,test,Negative selection,0.312,38.861,SRV+Double,4
alternative,reference,Diversifying selection,1.023,0.0,SRV+Double,5
alternative,reference,Negative selection,0.147,92.725,SRV+Double,5
alternative,reference,Negative selection,0.53,7.275,SRV+Double,5
alternative,test,Diversifying selection,1.041,0.0,SRV+Double,5
alternative,test,Diversifying selection,1.023,0.0,SRV+Double,5
alternative,test,Negative selection,0.034,92.725,SRV+Double,5
alternative,test,Negative selection,0.326,7.275,SRV+Double,5
alternative,test,Negative selection,0.147,92.725,SRV+Double,5
alternative,test,Negative selection,0.53,7.275,SRV+Double,5
null,reference,Diversifying selection,1.006,0.0,SRV+Double,5
null,reference,Negative selection,0.144,92.193,SRV+Double,5
null,reference,Negative selection,0.458,7.807,SRV+Double,5
null,test,Diversifying selection,1.006,0.0,SRV+Double,5
null,test,Negative selection,0.144,92.193,SRV+Double,5
null,test,Negative selection,0.458,7.807,SRV+Double,5
alternative,reference,Negative selection,0.07,3.241,SRV+Double,6
alternative,reference,Negative selection,0.168,95.539,SRV+Double,6
alternative,reference,Neutral evolution,1.0,1.22,SRV+Double,6
alternative,test,Negative selection,0.01,3.241,SRV+Double,6
alternative,test,Negative selection,0.045,95.539,SRV+Double,6
alternative,test,Negative selection,0.07,3.241,SRV+Double,6
alternative,test,Negative selection,0.168,95.539,SRV+Double,6
alternative,test,Neutral evolution,1.0,1.22,SRV+Double,6
alternative,test,Neutral evolution,1.0,1.22,SRV+Double,6
null,reference,Negative selection,0.166,99.32,SRV+Double,6
null,reference,Negative selection,0.254,0.588,SRV+Double,6
null,reference,Neutral evolution,1.0,0.092,SRV+Double,6
null,test,Negative selection,0.166,99.32,SRV+Double,6
null,test,Negative selection,0.254,0.588,SRV+Double,6
null,test,Neutral evolution,1.0,0.092,SRV+Double,6
alternative,reference,Diversifying selection,11.577,0.0,SRV+Double,7
alternative,reference,Negative selection,0.16,78.489,SRV+Double,7
alternative,reference,Negative selection,0.225,21.511,SRV+Double,7
alternative,test,Diversifying selection,59.378,0.0,SRV+Double,7
alternative,test,Diversifying selection,11.577,0.0,SRV+Double,7
alternative,test,Negative selection,0.047,78.489,SRV+Double,7
alternative,test,Negative selection,0.083,21.511,SRV+Double,7
alternative,test,Negative selection,0.16,78.489,SRV+Double,7
alternative,test,Negative selection,0.225,21.511,SRV+Double,7
null,reference,Diversifying selection,1.841,0.0,SRV+Double,7
null,reference,Negative selection,0.153,79.387,SRV+Double,7
null,reference,Negative selection,0.222,20.613,SRV+Double,7
null,test,Diversifying selection,1.841,0.0,SRV+Double,7
null,test,Negative selection,0.153,79.387,SRV+Double,7
null,test,Negative selection,0.222,20.613,SRV+Double,7
alternative,reference,Negative selection,0.0,2.15,SRV+Double,8
alternative,reference,Negative selection,0.171,96.976,SRV+Double,8
alternative,reference,Neutral evolution,1.0,0.874,SRV+Double,8
alternative,test,Negative selection,0.0,2.15,SRV+Double,8
alternative,test,Negative selection,0.048,96.976,SRV+Double,8
alternative,test,Negative selection,0.0,2.15,SRV+Double,8
alternative,test,Negative selection,0.171,96.976,SRV+Double,8
alternative,test,Neutral evolution,1.0,0.874,SRV+Double,8
alternative,test,Neutral evolution,1.0,0.874,SRV+Double,8
null,reference,Negative selection,0.166,99.391,SRV+Double,8
null,reference,Negative selection,0.205,0.435,SRV+Double,8
null,reference,Neutral evolution,1.0,0.174,SRV+Double,8
null,test,Negative selection,0.166,99.391,SRV+Double,8
null,test,Negative selection,0.205,0.435,SRV+Double,8
