run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Negative selection,0.165,,94.807
SRV,1,alternative,reference,omega,Negative selection,0.263,,3.851
SRV,1,alternative,reference,omega,Neutral evolution,1.0,,1.342
SRV,1,alternative,test,omega,Negative selection,0.064,,94.807
SRV,1,alternative,test,omega,Negative selection,0.131,,3.851
SRV,1,alternative,test,omega,Negative selection,0.165,,94.807
SRV,1,alternative,test,omega,Negative selection,0.263,,3.851
SRV,1,alternative,test,omega,Neutral evolution,1.0,,1.342
SRV,1,alternative,test,omega,Neutral evolution,1.0,,1.342
SRV,1,null,reference,omega,Negative selection,0.155,,95.845
SRV,1,null,reference,omega,Negative selection,0.265,,2.948
SRV,1,null,reference,omega,Neutral evolution,1.0,,1.207
SRV,1,null,test,omega,Negative selection,0.155,,95.845
SRV,1,null,test,omega,Negative selection,0.265,,2.948
SRV,1,null,test,omega,Neutral evolution,1.0,,1.207
SRV,2,alternative,reference,omega,Negative selection,0.134,,38.563
SRV,2,alternative,reference,omega,Negative selection,0.191,,60.092
SRV,2,alternative,reference,omega,Neutral evolution,1.0,,1.345
SRV,2,alternative,test,omega,Negative selection,0.047,,38.563
SRV,2,alternative,test,omega,Negative selection,0.08,,60.092
SRV,2,alternative,test,omega,Negative selection,0.134,,38.563
SRV,2,alternative,test,omega,Negative selection,0.191,,60.092
SRV,2,alternative,test,omega,Neutral evolution,1.0,,1.345
SRV,2,alternative,test,omega,Neutral evolution,1.0,,1.345
SRV,2,null,reference,omega,Negative selection,0.129,,42.534
SRV,2,null,reference,omega,Negative selection,0.181,,56.225
SRV,2,null,reference,omega,Neutral evolution,1.0,,1.24
SRV,2,null,test,omega,Negative selection,0.129,,42.534
SRV,2,null,test,omega,Negative selection,0.181,,56.225
SRV,2,null,test,omega,Neutral evolution,1.0,,1.24
SRV,3,alternative,reference,omega,Negative selection,0.162,,95.51
SRV,3,alternative,reference,omega,Negative selection,0.436,,3.581
SRV,3,alternative,reference,omega,Neutral evolution,1.0,,0.909
SRV,3,alternative,test,omega,Negative selection,0.063,,95.51
