model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,6.002,0.484,SRV,1
alternative,reference,Negative selection,0.21,98.115,SRV,1
alternative,reference,Negative selection,0.231,1.401,SRV,1
alternative,test,Diversifying selection,6.535,0.484,SRV,1
alternative,test,Diversifying selection,6.002,0.484,SRV,1
alternative,test,Negative selection,0.195,98.115,SRV,1
alternative,test,Negative selection,0.216,1.401,SRV,1
alternative,test,Negative selection,0.21,98.115,SRV,1
alternative,test,Negative selection,0.231,1.401,SRV,1
null,reference,Diversifying selection,6.182,0.467,SRV,1
null,reference,Negative selection,0.197,1.365,SRV,1
null,reference,Negative selection,0.209,98.167,SRV,1
null,test,Diversifying selection,6.182,0.467,SRV,1
null,test,Negative selection,0.197,1.365,SRV,1
null,test,Negative selection,0.209,98.167,SRV,1
alternative,reference,Diversifying selection,5.969,0.486,SRV,2
alternative,reference,Negative selection,0.21,96.744,SRV,2
alternative,reference,Negative selection,0.222,2.77,SRV,2
alternative,test,Diversifying selection,6.494,0.486,SRV,2
alternative,test,Diversifying selection,5.969,0.486,SRV,2
alternative,test,Negative selection,0.195,96.744,SRV,2
alternative,test,Negative selection,0.207,2.77,SRV,2
alternative,test,Negative selection,0.21,96.744,SRV,2
alternative,test,Negative selection,0.222,2.77,SRV,2
null,reference,Diversifying selection,6.144,0.472,SRV,2
null,reference,Negative selection,0.208,96.933,SRV,2
null,reference,Negative selection,0.231,2.596,SRV,2
null,test,Diversifying selection,6.144,0.472,SRV,2
null,test,Negative selection,0.208,96.933,SRV,2
null,test,Negative selection,0.231,2.596,SRV,2
alternative,reference,Diversifying selection,6.053,0.478,SRV,3
alternative,reference,Negative selection,0.209,1.794,SRV,3
alternative,reference,Negative selection,0.21,97.728,SRV,3
alternative,test,Diversifying selection,6.59,0.478,SRV,3
alternative,test,Diversifying selection,6.053,0.478,SRV,3
alternative,test,Negative selection,0.194,1.794,SRV,3
alternative,test,Negative selection,0.195,97.728,SRV,3
alternative,test,Negative selection,0.209,1.794,SRV,3
alternative,test,Negative selection,0.21,97.728,SRV,3
null,reference,Diversifying selection,6.263,0.462,SRV,3
null,reference,Negative selection,0.192,1.747,SRV,3
null,reference,Negative selection,0.209,97.791,SRV,3
null,test,Diversifying selection,6.263,0.462,SRV,3
null,test,Negative selection,0.192,1.747,SRV,3
null,test,Negative selection,0.209,97.791,SRV,3
alternative,reference,Diversifying selection,5.954,0.487,SRV,4
alternative,reference,Negative selection,0.209,97.772,SRV,4
alternative,reference,Negative selection,0.228,1.741,SRV,4
alternative,test,Diversifying selection,6.464,0.487,SRV,4
alternative,test,Diversifying selection,5.954,0.487,SRV,4
alternative,test,Negative selection,0.195,97.772,SRV,4
alternative,test,Negative selection,0.213,1.741,SRV,4
alternative,test,Negative selection,0.209,97.772,SRV,4
alternative,test,Negative selection,0.228,1.741,SRV,4
null,reference,Diversifying selection,6.138,0.471,SRV,4
null,reference,Negative selection,0.19,1.699,SRV,4
null,reference,Negative selection,0.209,97.83,SRV,4
null,test,Diversifying selection,6.138,0.471,SRV,4
null,test,Negative selection,0.19,1.699,SRV,4
null,test,Negative selection,0.209,97.83,SRV,4
alternative,reference,Diversifying selection,6.482,0.435,SRV,5
alternative,reference,Negative selection,0.211,99.565,SRV,5
alternative,reference,Negative selection,0.244,0.0,SRV,5
alternative,test,Diversifying selection,7.049,0.435,SRV,5
alternative,test,Diversifying selection,6.482,0.435,SRV,5
alternative,test,Negative selection,0.197,99.565,SRV,5
alternative,test,Negative selection,0.229,0.0,SRV,5
alternative,test,Negative selection,0.211,99.565,SRV,5
alternative,test,Negative selection,0.244,0.0,SRV,5
null,reference,Diversifying selection,6.477,0.441,SRV,5
null,reference,Negative selection,0.193,0.0,SRV,5
null,reference,Negative selection,0.209,99.559,SRV,5
null,test,Diversifying selection,6.477,0.441,SRV,5
null,test,Negative selection,0.193,0.0,SRV,5
null,test,Negative selection,0.209,99.559,SRV,5
alternative,reference,Diversifying selection,5.933,0.49,SRV,6
alternative,reference,Negative selection,0.209,97.632,SRV,6
alternative,reference,Negative selection,0.234,1.879,SRV,6
alternative,test,Diversifying selection,6.45,0.49,SRV,6
alternative,test,Diversifying selection,5.933,0.49,SRV,6
alternative,test,Negative selection,0.194,97.632,SRV,6
alternative,test,Negative selection,0.219,1.879,SRV,6
alternative,test,Negative selection,0.209,97.632,SRV,6
alternative,test,Negative selection,0.234,1.879,SRV,6
null,reference,Diversifying selection,6.201,0.466,SRV,6
null,reference,Negative selection,0.19,1.829,SRV,6
null,reference,Negative selection,0.209,97.705,SRV,6
null,test,Diversifying selection,6.201,0.466,SRV,6
null,test,Negative selection,0.19,1.829,SRV,6
null,test,Negative selection,0.209,97.705,SRV,6
alternative,reference,Diversifying selection,5.922,0.493,SRV,7
alternative,reference,Negative selection,0.209,97.818,SRV,7
alternative,reference,Negative selection,0.236,1.689,SRV,7
alternative,test,Diversifying selection,6.434,0.493,SRV,7
alternative,test,Diversifying selection,5.922,0.493,SRV,7
alternative,test,Negative selection,0.195,97.818,SRV,7
alternative,test,Negative selection,0.221,1.689,SRV,7
alternative,test,Negative selection,0.209,97.818,SRV,7
alternative,test,Negative selection,0.236,1.689,SRV,7
null,reference,Diversifying selection,6.217,0.465,SRV,7
null,reference,Negative selection,0.191,1.647,SRV,7
null,reference,Negative selection,0.209,97.887,SRV,7
null,test,Diversifying selection,6.217,0.465,SRV,7
null,test,Negative selection,0.191,1.647,SRV,7
null,test,Negative selection,0.209,97.887,SRV,7
alternative,reference,Diversifying selection,5.913,0.492,SRV,8
alternative,reference,Negative selection,0.209,95.969,SRV,8
alternative,reference,Negative selection,0.23,3.539,SRV,8
alternative,test,Diversifying selection,6.427,0.492,SRV,8
alternative,test,Diversifying selection,5.913,0.492,SRV,8
alternative,test,Negative selection,0.194,95.969,SRV,8
alternative,test,Negative selection,0.214,3.539,SRV,8
alternative,test,Negative selection,0.209,95.969,SRV,8
alternative,test,Negative selection,0.23,3.539,SRV,8
null,reference,Diversifying selection,6.201,0.465,SRV,8
null,reference,Negative selection,0.208,96.238,SRV,8
null,reference,Negative selection,0.238,3.297,SRV,8
null,test,Diversifying selection,6.201,0.465,SRV,8
null,test,Negative selection,0.208,96.238,SRV,8
null,test,Negative selection,0.238,3.297,SRV,8
alternative,reference,Diversifying selection,5.965,0.486,SRV,9
alternative,reference,Negative selection,0.206,90.059,SRV,9
alternative,reference,Negative selection,0.244,9.454,SRV,9
alternative,test,Diversifying selection,6.475,0.486,SRV,9
alternative,test,Diversifying selection,5.965,0.486,SRV,9
alternative,test,Negative selection,0.192,90.059,SRV,9
alternative,test,Negative selection,0.228,9.454,SRV,9
alternative,test,Negative selection,0.206,90.059,SRV,9
alternative,test,Negative selection,0.244,9.454,SRV,9
null,reference,Diversifying selection,6.206,0.466,SRV,9
null,reference,Negative selection,0.206,90.929,SRV,9
null,reference,Negative selection,0.238,8.605,SRV,9
null,test,Diversifying selection,6.206,0.466,SRV,9
null,test,Negative selection,0.206,90.929,SRV,9
null,test,Negative selection,0.238,8.605,SRV,9
alternative,reference,Diversifying selection,5.934,0.49,SRV,10
alternative,reference,Negative selection,0.209,96.462,SRV,10
alternative,reference,Negative selection,0.228,3.048,SRV,10
alternative,test,Diversifying selection,6.44,0.49,SRV,10
alternative,test,Diversifying selection,5.934,0.49,SRV,10
alternative,test,Negative selection,0.194,96.462,SRV,10
alternative,test,Negative selection,0.213,3.048,SRV,10
alternative,test,Negative selection,0.209,96.462,SRV,10
alternative,test,Negative selection,0.228,3.048,SRV,10
null,reference,Diversifying selection,6.227,0.464,SRV,10
null,reference,Negative selection,0.2,3.067,SRV,10
null,reference,Negative selection,0.209,96.469,SRV,10
null,test,Diversifying selection,6.227,0.464,SRV,10
null,test,Negative selection,0.2,3.067,SRV,10
null,test,Negative selection,0.209,96.469,SRV,10
alternative,reference,Diversifying selection,7.998,0.107,SRV+Double,1
alternative,reference,Negative selection,0.191,4.409,SRV+Double,1
alternative,reference,Negative selection,0.217,95.484,SRV+Double,1
alternative,test,Diversifying selection,9.087,0.107,SRV+Double,1
alternative,test,Diversifying selection,7.998,0.107,SRV+Double,1
alternative,test,Negative selection,0.173,4.409,SRV+Double,1
alternative,test,Negative selection,0.197,95.484,SRV+Double,1
alternative,test,Negative selection,0.191,4.409,SRV+Double,1
alternative,test,Negative selection,0.217,95.484,SRV+Double,1
