model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0683,SRV+Double,1
alternative,reference,2H,0.0,SRV+Double,1
alternative,test,2H,0.582,SRV+Double,1
null,reference,2H,0.0,SRV+Double,1
null,test,2H,0.3984,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0694,SRV+Double,2
alternative,reference,2H,0.0,SRV+Double,2
alternative,test,2H,0.5824,SRV+Double,2
null,reference,2H,0.0,SRV+Double,2
null,test,2H,0.3983,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0704,SRV+Double,3
alternative,reference,2H,0.0,SRV+Double,3
alternative,test,2H,0.0,SRV+Double,3
null,reference,2H,0.0,SRV+Double,3
null,test,2H,0.3996,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.069,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,4
alternative,test,2H,0.5859,SRV+Double,4
null,reference,2H,0.0,SRV+Double,4
null,test,2H,0.3985,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0699,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,5
alternative,test,2H,0.5869,SRV+Double,5
null,reference,2H,0.0,SRV+Double,5
null,test,2H,0.3987,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.07,SRV+Double,6
alternative,reference,2H,0.0,SRV+Double,6
alternative,test,2H,0.586,SRV+Double,6
null,reference,2H,0.0,SRV+Double,6
null,test,2H,0.3995,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0694,SRV+Double,7
alternative,reference,2H,0.0,SRV+Double,7
alternative,test,2H,0.5841,SRV+Double,7
null,reference,2H,0.0,SRV+Double,7
null,test,2H,0.3971,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0701,SRV+Double,8
alternative,reference,2H,0.0,SRV+Double,8
alternative,test,2H,0.5859,SRV+Double,8
null,reference,2H,0.0,SRV+Double,8
null,test,2H,0.3973,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0705,SRV+Double,9
alternative,reference,2H,0.0,SRV+Double,9
alternative,test,2H,0.5833,SRV+Double,9
null,reference,2H,0.0,SRV+Double,9
null,test,2H,0.3982,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.0698,SRV+Double,10
alternative,reference,2H,0.0,SRV+Double,10
alternative,test,2H,0.5844,SRV+Double,10
null,reference,2H,0.0,SRV+Double,10
null,test,2H,0.3991,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
alternative,reference,2H,0.0625,SRV+Double+Triple,1
alternative,reference,2H,0.0,SRV+Double+Triple,1
alternative,reference,3H,0.0,SRV+Double+Triple,1
alternative,test,2H,0.5859,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0,SRV+Double+Triple,1
null,reference,3H,0.0,SRV+Double+Triple,1
null,test,2H,0.3985,SRV+Double+Triple,1
null,test,2H,0.0,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.0611,SRV+Double+Triple,2
alternative,reference,2H,0.0,SRV+Double+Triple,2
alternative,reference,3H,0.0,SRV+Double+Triple,2
alternative,test,2H,0.5852,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.0,SRV+Double+Triple,2
null,reference,3H,0.0,SRV+Double+Triple,2
null,test,2H,0.3987,SRV+Double+Triple,2
null,test,2H,0.0,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.0615,SRV+Double+Triple,3
alternative,reference,2H,0.0,SRV+Double+Triple,3
alternative,reference,3H,0.0,SRV+Double+Triple,3
alternative,test,2H,0.5854,SRV+Double+Triple,3
alternative,test,3H,0.0,SRV+Double+Triple,3
null,reference,2H,0.0,SRV+Double+Triple,3
null,reference,3H,0.0,SRV+Double+Triple,3
null,test,2H,0.3979,SRV+Double+Triple,3
null,test,2H,0.0,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.0621,SRV+Double+Triple,4
alternative,reference,2H,0.0,SRV+Double+Triple,4
alternative,reference,3H,0.0,SRV+Double+Triple,4
alternative,test,2H,0.5839,SRV+Double+Triple,4
alternative,test,3H,0.0,SRV+Double+Triple,4
null,reference,2H,0.0,SRV+Double+Triple,4
null,reference,3H,0.0,SRV+Double+Triple,4
null,test,2H,0.3987,SRV+Double+Triple,4
null,test,2H,0.0,SRV+Double+Triple,4
null,test,3H,0.0,SRV+Double+Triple,4
alternative,reference,2H,0.0621,SRV+Double+Triple,5
alternative,reference,2H,0.0,SRV+Double+Triple,5
alternative,reference,3H,0.0,SRV+Double+Triple,5
alternative,test,2H,0.5859,SRV+Double+Triple,5
alternative,test,3H,0.0,SRV+Double+Triple,5
null,reference,2H,0.0,SRV+Double+Triple,5
null,reference,3H,0.0,SRV+Double+Triple,5
null,test,2H,0.3987,SRV+Double+Triple,5
null,test,2H,0.0,SRV+Double+Triple,5
null,test,3H,0.0,SRV+Double+Triple,5
alternative,reference,2H,0.0608,SRV+Double+Triple,6
alternative,reference,2H,0.0,SRV+Double+Triple,6
alternative,reference,3H,0.0,SRV+Double+Triple,6
alternative,test,2H,0.5852,SRV+Double+Triple,6
alternative,test,3H,0.0,SRV+Double+Triple,6
null,reference,2H,0.0,SRV+Double+Triple,6
null,reference,3H,0.0,SRV+Double+Triple,6
null,test,2H,0.399,SRV+Double+Triple,6
null,test,2H,0.0,SRV+Double+Triple,6
null,test,3H,0.0,SRV+Double+Triple,6
alternative,reference,2H,0.0618,SRV+Double+Triple,7
alternative,reference,2H,0.0,SRV+Double+Triple,7
alternative,reference,3H,0.0,SRV+Double+Triple,7
alternative,test,2H,0.586,SRV+Double+Triple,7
alternative,test,3H,0.0,SRV+Double+Triple,7
null,reference,2H,0.0,SRV+Double+Triple,7
null,reference,3H,0.0,SRV+Double+Triple,7
null,test,2H,0.398,SRV+Double+Triple,7
null,test,2H,0.0,SRV+Double+Triple,7
null,test,3H,0.0,SRV+Double+Triple,7
alternative,reference,2H,0.0613,SRV+Double+Triple,8
alternative,reference,2H,0.0,SRV+Double+Triple,8
alternative,reference,3H,0.0,SRV+Double+Triple,8
alternative,test,2H,0.5872,SRV+Double+Triple,8
