run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,6.541,,0.0
SRV,1,alternative,reference,omega,Negative selection,0.037,,0.0
SRV,1,alternative,reference,omega,Negative selection,0.174,,100.0
SRV,1,alternative,test,omega,Diversifying selection,22.687,,0.0
SRV,1,alternative,test,omega,Diversifying selection,6.541,,0.0
SRV,1,alternative,test,omega,Negative selection,0.004,,0.0
SRV,1,alternative,test,omega,Negative selection,0.055,,100.0
SRV,1,alternative,test,omega,Negative selection,0.037,,0.0
SRV,1,alternative,test,omega,Negative selection,0.174,,100.0
SRV,1,null,reference,omega,Diversifying selection,1.872,,0.272
SRV,1,null,reference,omega,Negative selection,0.164,,99.728
SRV,1,null,reference,omega,Negative selection,0.973,,0.0
SRV,1,null,test,omega,Diversifying selection,1.872,,0.272
SRV,1,null,test,omega,Negative selection,0.164,,99.728
SRV,1,null,test,omega,Negative selection,0.973,,0.0
SRV,2,alternative,reference,omega,Negative selection,0.004,,2.048
SRV,2,alternative,reference,omega,Negative selection,0.168,,96.753
SRV,2,alternative,reference,omega,Neutral evolution,1.0,,1.199
SRV,2,alternative,test,omega,Negative selection,0.0,,2.048
SRV,2,alternative,test,omega,Negative selection,0.045,,96.753
SRV,2,alternative,test,omega,Negative selection,0.004,,2.048
SRV,2,alternative,test,omega,Negative selection,0.168,,96.753
SRV,2,alternative,test,omega,Neutral evolution,1.0,,1.199
SRV,2,alternative,test,omega,Neutral evolution,1.0,,1.199
SRV,2,null,reference,omega,Negative selection,0.053,,1.222
SRV,2,null,reference,omega,Negative selection,0.16,,97.559
SRV,2,null,reference,omega,Neutral evolution,1.0,,1.219
SRV,2,null,test,omega,Negative selection,0.053,,1.222
SRV,2,null,test,omega,Negative selection,0.16,,97.559
SRV,2,null,test,omega,Neutral evolution,1.0,,1.219
SRV,3,alternative,reference,omega,Negative selection,0.163,,98.469
SRV,3,alternative,reference,omega,Negative selection,0.536,,0.2
SRV,3,alternative,reference,omega,Neutral evolution,1.0,,1.331
SRV,3,alternative,test,omega,Negative selection,0.043,,98.469
SRV,3,alternative,test,omega,Negative selection,0.337,,0.2
SRV,3,alternative,test,omega,Negative selection,0.163,,98.469
SRV,3,alternative,test,omega,Negative selection,0.536,,0.2
SRV,3,alternative,test,omega,Neutral evolution,1.0,,1.331
SRV,3,alternative,test,omega,Neutral evolution,1.0,,1.331
SRV,3,null,reference,omega,Negative selection,0.158,,98.161
SRV,3,null,reference,omega,Negative selection,0.239,,0.526
SRV,3,null,reference,omega,Neutral evolution,1.0,,1.314
SRV,3,null,test,omega,Negative selection,0.158,,98.161
SRV,3,null,test,omega,Negative selection,0.239,,0.526
SRV,3,null,test,omega,Neutral evolution,1.0,,1.314
SRV,4,alternative,reference,omega,Diversifying selection,8.193,,0.0
SRV,4,alternative,reference,omega,Negative selection,0.0,,14.551
SRV,4,alternative,reference,omega,Negative selection,0.204,,85.449
SRV,4,alternative,test,omega,Diversifying selection,37.763,,0.0
SRV,4,alternative,test,omega,Diversifying selection,8.193,,0.0
SRV,4,alternative,test,omega,Negative selection,0.0,,14.551
SRV,4,alternative,test,omega,Negative selection,0.064,,85.449
SRV,4,alternative,test,omega,Negative selection,0.0,,14.551
SRV,4,alternative,test,omega,Negative selection,0.204,,85.449
SRV,4,null,reference,omega,Diversifying selection,1.232,,0.169
SRV,4,null,reference,omega,Negative selection,0.0,,13.794
SRV,4,null,reference,omega,Negative selection,0.194,,86.037
SRV,4,null,test,omega,Diversifying selection,1.232,,0.169
SRV,4,null,test,omega,Negative selection,0.0,,13.794
SRV,4,null,test,omega,Negative selection,0.194,,86.037
SRV,5,alternative,reference,omega,Diversifying selection,14.993,,0.0
SRV,5,alternative,reference,omega,Negative selection,0.011,,0.0
SRV,5,alternative,reference,omega,Negative selection,0.174,,100.0
SRV,5,alternative,test,omega,Diversifying selection,90.606,,0.0
SRV,5,alternative,test,omega,Diversifying selection,14.993,,0.0
SRV,5,alternative,test,omega,Negative selection,0.001,,0.0
SRV,5,alternative,test,omega,Negative selection,0.055,,100.0
SRV,5,alternative,test,omega,Negative selection,0.011,,0.0
SRV,5,alternative,test,omega,Negative selection,0.174,,100.0
SRV,5,null,reference,omega,Negative selection,0.006,,3.748
SRV,5,null,reference,omega,Negative selection,0.166,,95.222
SRV,5,null,reference,omega,Neutral evolution,1.0,,1.03
SRV,5,null,test,omega,Negative selection,0.006,,3.748
SRV,5,null,test,omega,Negative selection,0.166,,95.222
SRV,5,null,test,omega,Neutral evolution,1.0,,1.03
SRV,6,alternative,reference,omega,Negative selection,0.0,,11.208
SRV,6,alternative,reference,omega,Negative selection,0.192,,88.234
SRV,6,alternative,reference,omega,Neutral evolution,1.0,,0.558
SRV,6,alternative,test,omega,Negative selection,0.0,,11.208
SRV,6,alternative,test,omega,Negative selection,0.056,,88.234
SRV,6,alternative,test,omega,Negative selection,0.0,,11.208
SRV,6,alternative,test,omega,Negative selection,0.192,,88.234
SRV,6,alternative,test,omega,Neutral evolution,1.0,,0.558
SRV,6,alternative,test,omega,Neutral evolution,1.0,,0.558
SRV,6,null,reference,omega,Negative selection,0.004,,11.432
SRV,6,null,reference,omega,Negative selection,0.184,,87.934
SRV,6,null,reference,omega,Neutral evolution,1.0,,0.634
SRV,6,null,test,omega,Negative selection,0.004,,11.432
SRV,6,null,test,omega,Negative selection,0.184,,87.934
SRV,6,null,test,omega,Neutral evolution,1.0,,0.634
SRV,7,alternative,reference,omega,Diversifying selection,1.842,,0.0
SRV,7,alternative,reference,omega,Negative selection,0.0,,14.207
SRV,7,alternative,reference,omega,Negative selection,0.203,,85.793
SRV,7,alternative,test,omega,Diversifying selection,2.865,,0.0
SRV,7,alternative,test,omega,Diversifying selection,1.842,,0.0
SRV,7,alternative,test,omega,Negative selection,0.0,,14.207
SRV,7,alternative,test,omega,Negative selection,0.064,,85.793
SRV,7,alternative,test,omega,Negative selection,0.0,,14.207
SRV,7,alternative,test,omega,Negative selection,0.203,,85.793
SRV,7,null,reference,omega,Diversifying selection,1.707,,0.056
SRV,7,null,reference,omega,Negative selection,0.0,,14.254
SRV,7,null,reference,omega,Negative selection,0.196,,85.69
SRV,7,null,test,omega,Diversifying selection,1.707,,0.056
SRV,7,null,test,omega,Negative selection,0.0,,14.254
