run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,99.106,,0.067
SRV,1,alternative,reference,omega,Negative selection,0.211,,0.635
SRV,1,alternative,reference,omega,Negative selection,0.211,,99.298
SRV,1,alternative,test,omega,Diversifying selection,99.512,,0.067
SRV,1,alternative,test,omega,Diversifying selection,99.106,,0.067
SRV,1,alternative,test,omega,Negative selection,0.21,,0.635
SRV,1,alternative,test,omega,Negative selection,0.211,,99.298
SRV,1,alternative,test,omega,Negative selection,0.211,,0.635
SRV,1,alternative,test,omega,Negative selection,0.211,,99.298
SRV,1,null,reference,omega,Diversifying selection,99.78,,0.067
SRV,1,null,reference,omega,Negative selection,0.211,,0.635
SRV,1,null,reference,omega,Negative selection,0.211,,99.298
SRV,1,null,test,omega,Diversifying selection,99.78,,0.067
SRV,1,null,test,omega,Negative selection,0.211,,0.635
SRV,1,null,test,omega,Negative selection,0.211,,99.298
SRV,2,alternative,reference,omega,Diversifying selection,100.49,,0.067
SRV,2,alternative,reference,omega,Negative selection,0.21,,95.531
SRV,2,alternative,reference,omega,Negative selection,0.214,,4.402
SRV,2,alternative,test,omega,Diversifying selection,99.659,,0.067
SRV,2,alternative,test,omega,Diversifying selection,100.49,,0.067
SRV,2,alternative,test,omega,Negative selection,0.211,,95.531
SRV,2,alternative,test,omega,Negative selection,0.215,,4.402
SRV,2,alternative,test,omega,Negative selection,0.21,,95.531
SRV,2,alternative,test,omega,Negative selection,0.214,,4.402
SRV,2,null,reference,omega,Diversifying selection,100.115,,0.067
SRV,2,null,reference,omega,Negative selection,0.21,,95.531
SRV,2,null,reference,omega,Negative selection,0.213,,4.403
SRV,2,null,test,omega,Diversifying selection,100.115,,0.067
SRV,2,null,test,omega,Negative selection,0.21,,95.531
SRV,2,null,test,omega,Negative selection,0.213,,4.403
SRV,3,alternative,reference,omega,Diversifying selection,97.943,,0.067
SRV,3,alternative,reference,omega,Negative selection,0.21,,99.473
SRV,3,alternative,reference,omega,Negative selection,0.214,,0.459
SRV,3,alternative,test,omega,Diversifying selection,97.099,,0.067
SRV,3,alternative,test,omega,Diversifying selection,97.943,,0.067
SRV,3,alternative,test,omega,Negative selection,0.211,,99.473
SRV,3,alternative,test,omega,Negative selection,0.215,,0.459
SRV,3,alternative,test,omega,Negative selection,0.21,,99.473
SRV,3,alternative,test,omega,Negative selection,0.214,,0.459
SRV,3,null,reference,omega,Diversifying selection,99.477,,0.067
SRV,3,null,reference,omega,Negative selection,0.21,,99.473
SRV,3,null,reference,omega,Negative selection,0.214,,0.459
SRV,3,null,test,omega,Diversifying selection,99.477,,0.067
SRV,3,null,test,omega,Negative selection,0.21,,99.473
SRV,3,null,test,omega,Negative selection,0.214,,0.459
SRV,4,alternative,reference,omega,Diversifying selection,99.357,,0.067
SRV,4,alternative,reference,omega,Negative selection,0.21,,98.91
SRV,4,alternative,reference,omega,Negative selection,0.227,,1.023
SRV,4,alternative,test,omega,Diversifying selection,98.762,,0.067
SRV,4,alternative,test,omega,Diversifying selection,99.357,,0.067
SRV,4,alternative,test,omega,Negative selection,0.21,,98.91
SRV,4,alternative,test,omega,Negative selection,0.227,,1.023
SRV,4,alternative,test,omega,Negative selection,0.21,,98.91
SRV,4,alternative,test,omega,Negative selection,0.227,,1.023
SRV,4,null,reference,omega,Diversifying selection,99.824,,0.067
SRV,4,null,reference,omega,Negative selection,0.21,,98.91
SRV,4,null,reference,omega,Negative selection,0.212,,1.023
SRV,4,null,test,omega,Diversifying selection,99.824,,0.067
SRV,4,null,test,omega,Negative selection,0.21,,98.91
SRV,4,null,test,omega,Negative selection,0.212,,1.023
SRV,5,alternative,reference,omega,Diversifying selection,99.633,,0.067
SRV,5,alternative,reference,omega,Negative selection,0.211,,99.538
SRV,5,alternative,reference,omega,Negative selection,0.222,,0.395
SRV,5,alternative,test,omega,Diversifying selection,98.939,,0.067
SRV,5,alternative,test,omega,Diversifying selection,99.633,,0.067
SRV,5,alternative,test,omega,Negative selection,0.211,,99.538
SRV,5,alternative,test,omega,Negative selection,0.222,,0.395
SRV,5,alternative,test,omega,Negative selection,0.211,,99.538
SRV,5,alternative,test,omega,Negative selection,0.222,,0.395
SRV,5,null,reference,omega,Diversifying selection,99.773,,0.067
SRV,5,null,reference,omega,Negative selection,0.21,,0.395
SRV,5,null,reference,omega,Negative selection,0.211,,99.538
SRV,5,null,test,omega,Diversifying selection,99.773,,0.067
SRV,5,null,test,omega,Negative selection,0.21,,0.395
SRV,5,null,test,omega,Negative selection,0.211,,99.538
SRV,6,alternative,reference,omega,Diversifying selection,98.564,,0.067
SRV,6,alternative,reference,omega,Negative selection,0.21,,99.403
SRV,6,alternative,reference,omega,Negative selection,0.213,,0.53
SRV,6,alternative,test,omega,Diversifying selection,97.459,,0.067
SRV,6,alternative,test,omega,Diversifying selection,98.564,,0.067
SRV,6,alternative,test,omega,Negative selection,0.211,,99.403
