model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0372,SRV+Double,1
alternative,reference,2H,0.0,SRV+Double,1
alternative,test,2H,0.0,SRV+Double,1
null,reference,2H,0.0,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0363,SRV+Double,2
alternative,reference,2H,0.0288,SRV+Double,2
alternative,test,2H,0.0,SRV+Double,2
null,reference,2H,0.0303,SRV+Double,2
null,reference,2H,0.0,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0366,SRV+Double,3
alternative,reference,2H,0.0,SRV+Double,3
alternative,test,2H,0.0,SRV+Double,3
null,reference,2H,0.0,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0369,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,4
alternative,test,2H,0.0,SRV+Double,4
null,reference,2H,0.0,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0363,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,5
alternative,test,2H,0.0,SRV+Double,5
null,reference,2H,0.0,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.037,SRV+Double,6
alternative,reference,2H,0.0289,SRV+Double,6
alternative,test,2H,0.0,SRV+Double,6
null,reference,2H,0.0304,SRV+Double,6
null,reference,2H,0.0,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0372,SRV+Double,7
alternative,reference,2H,0.0,SRV+Double,7
alternative,test,2H,0.0,SRV+Double,7
null,reference,2H,0.0,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.037,SRV+Double,8
alternative,reference,2H,0.0,SRV+Double,8
alternative,test,2H,0.0,SRV+Double,8
null,reference,2H,0.0,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0369,SRV+Double,9
alternative,reference,2H,0.0,SRV+Double,9
alternative,test,2H,0.0,SRV+Double,9
null,reference,2H,0.0,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.0365,SRV+Double,10
alternative,reference,2H,0.0,SRV+Double,10
alternative,test,2H,0.0,SRV+Double,10
null,reference,2H,0.0,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
alternative,reference,2H,0.0448,SRV+Double+Triple,1
alternative,reference,2H,0.029,SRV+Double+Triple,1
alternative,reference,3H,0.0,SRV+Double+Triple,1
alternative,test,2H,0.0,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0306,SRV+Double+Triple,1
null,reference,2H,0.0,SRV+Double+Triple,1
null,reference,3H,0.0,SRV+Double+Triple,1
null,test,2H,0.0,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.0447,SRV+Double+Triple,2
alternative,reference,2H,0.0291,SRV+Double+Triple,2
