model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0124,SRV+Double,1
alternative,test,2H,0.0,SRV+Double,1
null,reference,2H,0.0106,SRV+Double,1
null,reference,2H,0.0128,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0159,SRV+Double,2
alternative,test,2H,0.0,SRV+Double,2
null,reference,2H,0.016,SRV+Double,2
null,reference,2H,0.0161,SRV+Double,2
null,reference,2H,0.0164,SRV+Double,2
null,reference,2H,0.0165,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0122,SRV+Double,3
alternative,test,2H,0.0,SRV+Double,3
null,reference,2H,0.0166,SRV+Double,3
null,reference,2H,0.0168,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0128,SRV+Double,4
alternative,test,2H,0.0,SRV+Double,4
null,reference,2H,0.0111,SRV+Double,4
null,reference,2H,0.0137,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0148,SRV+Double,5
alternative,test,2H,0.0,SRV+Double,5
null,reference,2H,0.0127,SRV+Double,5
null,reference,2H,0.0151,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0174,SRV+Double,6
alternative,test,2H,0.0,SRV+Double,6
null,reference,2H,0.0148,SRV+Double,6
null,reference,2H,0.0175,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0165,SRV+Double,7
alternative,test,2H,0.0,SRV+Double,7
null,reference,2H,0.0137,SRV+Double,7
null,reference,2H,0.0171,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0174,SRV+Double,8
alternative,test,2H,0.0,SRV+Double,8
null,reference,2H,0.0148,SRV+Double,8
null,reference,2H,0.0175,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0,SRV+Double,9
alternative,reference,2H,0.0148,SRV+Double,9
alternative,test,2H,0.0,SRV+Double,9
null,reference,2H,0.0125,SRV+Double,9
null,reference,2H,0.0143,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
