model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0908,SRV+Double,1
alternative,reference,2H,0.0592,SRV+Double,1
alternative,test,2H,0.0082,SRV+Double,1
null,reference,2H,0.0522,SRV+Double,1
null,reference,2H,0.0594,SRV+Double,1
null,test,2H,0.0222,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0863,SRV+Double,2
alternative,reference,2H,0.0579,SRV+Double,2
alternative,test,2H,0.0078,SRV+Double,2
null,reference,2H,0.0513,SRV+Double,2
null,reference,2H,0.0603,SRV+Double,2
null,test,2H,0.0208,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0905,SRV+Double,3
alternative,reference,2H,0.0595,SRV+Double,3
alternative,test,2H,0.0084,SRV+Double,3
null,reference,2H,0.0518,SRV+Double,3
null,reference,2H,0.0597,SRV+Double,3
null,test,2H,0.0215,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0892,SRV+Double,4
alternative,reference,2H,0.0585,SRV+Double,4
alternative,test,2H,0.0074,SRV+Double,4
null,reference,2H,0.0522,SRV+Double,4
null,reference,2H,0.0591,SRV+Double,4
null,test,2H,0.022,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0863,SRV+Double,5
alternative,reference,2H,0.0575,SRV+Double,5
alternative,test,2H,0.0075,SRV+Double,5
null,reference,2H,0.0515,SRV+Double,5
null,reference,2H,0.0601,SRV+Double,5
null,test,2H,0.021,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.089,SRV+Double,6
alternative,reference,2H,0.0579,SRV+Double,6
alternative,test,2H,0.0078,SRV+Double,6
null,reference,2H,0.0515,SRV+Double,6
null,reference,2H,0.0597,SRV+Double,6
null,test,2H,0.0211,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0874,SRV+Double,7
alternative,reference,2H,0.0582,SRV+Double,7
alternative,test,2H,0.008,SRV+Double,7
null,reference,2H,0.0519,SRV+Double,7
null,reference,2H,0.0602,SRV+Double,7
null,test,2H,0.0217,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0882,SRV+Double,8
alternative,reference,2H,0.0583,SRV+Double,8
alternative,test,2H,0.008,SRV+Double,8
null,reference,2H,0.0519,SRV+Double,8
null,reference,2H,0.0602,SRV+Double,8
null,test,2H,0.0215,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0891,SRV+Double,9
alternative,reference,2H,0.0587,SRV+Double,9
alternative,test,2H,0.0082,SRV+Double,9
null,reference,2H,0.0518,SRV+Double,9
null,reference,2H,0.0598,SRV+Double,9
null,test,2H,0.0211,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.0891,SRV+Double,10
alternative,reference,2H,0.0579,SRV+Double,10
alternative,test,2H,0.0079,SRV+Double,10
null,reference,2H,0.0521,SRV+Double,10
null,reference,2H,0.0596,SRV+Double,10
null,test,2H,0.0221,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
alternative,reference,2H,0.1036,SRV+Double+Triple,1
alternative,reference,2H,0.0566,SRV+Double+Triple,1
alternative,reference,3H,0.1656,SRV+Double+Triple,1
alternative,reference,3H,0.1114,SRV+Double+Triple,1
alternative,test,2H,0.0149,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0536,SRV+Double+Triple,1
null,reference,2H,0.0565,SRV+Double+Triple,1
null,reference,3H,0.1105,SRV+Double+Triple,1
null,reference,3H,0.1104,SRV+Double+Triple,1
null,test,2H,0.0499,SRV+Double+Triple,1
null,test,2H,0.0,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.1034,SRV+Double+Triple,2
alternative,reference,2H,0.0567,SRV+Double+Triple,2
alternative,reference,3H,0.1777,SRV+Double+Triple,2
alternative,reference,3H,0.1115,SRV+Double+Triple,2
alternative,test,2H,0.0149,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
