model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.009,SRV+Double,1
alternative,reference,2H,0.0113,SRV+Double,1
alternative,test,2H,0.0,SRV+Double,1
null,reference,2H,0.0127,SRV+Double,1
null,reference,2H,0.011,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0,SRV+Double,2
alternative,reference,2H,0.009,SRV+Double,2
alternative,test,2H,0.0,SRV+Double,2
null,reference,2H,0.0106,SRV+Double,2
null,reference,2H,0.0095,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0,SRV+Double,3
alternative,test,2H,0.0,SRV+Double,3
null,reference,2H,0.0,SRV+Double,3
null,reference,2H,0.0009,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0,SRV+Double,4
alternative,reference,2H,0.008,SRV+Double,4
alternative,test,2H,0.0,SRV+Double,4
null,reference,2H,0.0099,SRV+Double,4
null,reference,2H,0.0089,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0056,SRV+Double,5
alternative,test,2H,0.0,SRV+Double,5
null,reference,2H,0.008,SRV+Double,5
null,reference,2H,0.0072,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0093,SRV+Double,6
alternative,test,2H,0.0,SRV+Double,6
null,reference,2H,0.0111,SRV+Double,6
null,reference,2H,0.01,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0091,SRV+Double,7
alternative,test,2H,0.0,SRV+Double,7
null,reference,2H,0.011,SRV+Double,7
null,reference,2H,0.0093,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0319,SRV+Double,8
alternative,reference,2H,0.0024,SRV+Double,8
alternative,test,2H,0.0,SRV+Double,8
null,reference,2H,0.0042,SRV+Double,8
null,reference,2H,0.0023,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0,SRV+Double,9
alternative,reference,2H,0.0102,SRV+Double,9
alternative,test,2H,0.0,SRV+Double,9
null,reference,2H,0.012,SRV+Double,9
null,reference,2H,0.0114,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.0,SRV+Double,10
alternative,reference,2H,0.007,SRV+Double,10
alternative,test,2H,0.0,SRV+Double,10
null,reference,2H,0.0085,SRV+Double,10
null,reference,2H,0.0069,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
alternative,reference,2H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.0058,SRV+Double+Triple,1
alternative,reference,3H,0.0,SRV+Double+Triple,1
alternative,test,2H,0.0,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0068,SRV+Double+Triple,1
null,reference,2H,0.0057,SRV+Double+Triple,1
null,reference,3H,0.0,SRV+Double+Triple,1
null,test,2H,0.0,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.0111,SRV+Double+Triple,2
alternative,reference,3H,0.0,SRV+Double+Triple,2
alternative,test,2H,0.0,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.0122,SRV+Double+Triple,2
null,reference,2H,0.0109,SRV+Double+Triple,2
null,reference,3H,0.0,SRV+Double+Triple,2
null,test,2H,0.0,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.032,SRV+Double+Triple,3
alternative,reference,2H,0.0083,SRV+Double+Triple,3
alternative,reference,3H,0.0,SRV+Double+Triple,3
alternative,test,2H,0.0,SRV+Double+Triple,3
alternative,test,3H,0.0,SRV+Double+Triple,3
null,reference,2H,0.0097,SRV+Double+Triple,3
null,reference,2H,0.0084,SRV+Double+Triple,3
null,reference,3H,0.0,SRV+Double+Triple,3
null,test,2H,0.0,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.0,SRV+Double+Triple,4
alternative,reference,3H,0.0,SRV+Double+Triple,4
alternative,test,2H,0.0,SRV+Double+Triple,4
alternative,test,3H,0.0,SRV+Double+Triple,4
null,reference,2H,0.0022,SRV+Double+Triple,4
null,reference,2H,0.0012,SRV+Double+Triple,4
null,reference,3H,0.0,SRV+Double+Triple,4
null,test,2H,0.0,SRV+Double+Triple,4
null,test,3H,0.0,SRV+Double+Triple,4
alternative,reference,2H,0.0321,SRV+Double+Triple,5
alternative,reference,2H,0.0,SRV+Double+Triple,5
alternative,reference,3H,0.0,SRV+Double+Triple,5
alternative,test,2H,0.0,SRV+Double+Triple,5
alternative,test,3H,0.0,SRV+Double+Triple,5
null,reference,2H,0.0024,SRV+Double+Triple,5
null,reference,2H,0.0013,SRV+Double+Triple,5
null,reference,3H,0.0,SRV+Double+Triple,5
null,test,2H,0.0,SRV+Double+Triple,5
null,test,3H,0.0,SRV+Double+Triple,5
alternative,reference,2H,0.0,SRV+Double+Triple,6
alternative,reference,2H,0.0107,SRV+Double+Triple,6
alternative,reference,3H,0.0,SRV+Double+Triple,6
alternative,test,2H,0.0,SRV+Double+Triple,6
alternative,test,3H,0.0,SRV+Double+Triple,6
null,reference,2H,0.0118,SRV+Double+Triple,6
null,reference,2H,0.0103,SRV+Double+Triple,6
null,reference,3H,0.0,SRV+Double+Triple,6
null,test,2H,0.0,SRV+Double+Triple,6
null,test,3H,0.0,SRV+Double+Triple,6
alternative,reference,2H,0.0,SRV+Double+Triple,7
alternative,reference,2H,0.0114,SRV+Double+Triple,7
alternative,reference,3H,0.0,SRV+Double+Triple,7
alternative,test,2H,0.0,SRV+Double+Triple,7
alternative,test,3H,0.0,SRV+Double+Triple,7
null,reference,2H,0.0126,SRV+Double+Triple,7
null,reference,2H,0.0118,SRV+Double+Triple,7
null,reference,3H,0.0,SRV+Double+Triple,7
null,test,2H,0.0,SRV+Double+Triple,7
null,test,3H,0.0,SRV+Double+Triple,7
alternative,reference,2H,0.0,SRV+Double+Triple,8
alternative,reference,2H,0.0109,SRV+Double+Triple,8
alternative,reference,3H,0.0,SRV+Double+Triple,8
alternative,test,2H,0.0,SRV+Double+Triple,8
alternative,test,3H,0.0,SRV+Double+Triple,8
null,reference,2H,0.0119,SRV+Double+Triple,8
null,reference,2H,0.0103,SRV+Double+Triple,8
null,reference,3H,0.0,SRV+Double+Triple,8
null,test,2H,0.0,SRV+Double+Triple,8
