model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.1269,SRV+Double,1
alternative,reference,2H,0.0579,SRV+Double,1
alternative,test,2H,0.196,SRV+Double,1
null,reference,2H,0.0509,SRV+Double,1
null,reference,2H,0.0585,SRV+Double,1
null,test,2H,0.319,SRV+Double,1
null,test,2H,0.197,SRV+Double,1
alternative,reference,2H,0.1316,SRV+Double,2
alternative,reference,2H,0.0633,SRV+Double,2
alternative,test,2H,0.1959,SRV+Double,2
null,reference,2H,0.0528,SRV+Double,2
null,reference,2H,0.056,SRV+Double,2
null,test,2H,0.3184,SRV+Double,2
null,test,2H,0.1979,SRV+Double,2
alternative,reference,2H,0.1262,SRV+Double,3
alternative,reference,2H,0.0627,SRV+Double,3
alternative,test,2H,0.1961,SRV+Double,3
null,reference,2H,0.0568,SRV+Double,3
null,reference,2H,0.0611,SRV+Double,3
null,test,2H,0.3191,SRV+Double,3
null,test,2H,0.1975,SRV+Double,3
alternative,reference,2H,0.1331,SRV+Double,4
alternative,reference,2H,0.0635,SRV+Double,4
alternative,test,2H,0.1956,SRV+Double,4
null,reference,2H,0.0531,SRV+Double,4
null,reference,2H,0.0562,SRV+Double,4
null,test,2H,0.3183,SRV+Double,4
null,test,2H,0.1971,SRV+Double,4
alternative,reference,2H,0.1271,SRV+Double,5
alternative,reference,2H,0.0578,SRV+Double,5
alternative,test,2H,0.1957,SRV+Double,5
null,reference,2H,0.0478,SRV+Double,5
null,reference,2H,0.0553,SRV+Double,5
null,test,2H,0.3175,SRV+Double,5
null,test,2H,0.1966,SRV+Double,5
alternative,reference,2H,0.1315,SRV+Double,6
alternative,reference,2H,0.0593,SRV+Double,6
alternative,test,2H,0.1959,SRV+Double,6
null,reference,2H,0.0519,SRV+Double,6
null,reference,2H,0.0595,SRV+Double,6
null,test,2H,0.3182,SRV+Double,6
null,test,2H,0.1965,SRV+Double,6
alternative,reference,2H,0.136,SRV+Double,7
alternative,reference,2H,0.0622,SRV+Double,7
alternative,test,2H,0.196,SRV+Double,7
null,reference,2H,0.0533,SRV+Double,7
null,reference,2H,0.0627,SRV+Double,7
null,test,2H,0.3178,SRV+Double,7
null,test,2H,0.1966,SRV+Double,7
alternative,reference,2H,0.1358,SRV+Double,8
alternative,reference,2H,0.0631,SRV+Double,8
alternative,test,2H,0.1971,SRV+Double,8
null,reference,2H,0.0516,SRV+Double,8
null,reference,2H,0.0625,SRV+Double,8
null,test,2H,0.3163,SRV+Double,8
null,test,2H,0.1974,SRV+Double,8
alternative,reference,2H,0.1206,SRV+Double,9
alternative,reference,2H,0.0625,SRV+Double,9
alternative,test,2H,0.196,SRV+Double,9
null,reference,2H,0.0511,SRV+Double,9
null,reference,2H,0.0616,SRV+Double,9
null,test,2H,0.3174,SRV+Double,9
null,test,2H,0.197,SRV+Double,9
alternative,reference,2H,0.1356,SRV+Double,10
alternative,reference,2H,0.0633,SRV+Double,10
alternative,test,2H,0.1959,SRV+Double,10
null,reference,2H,0.0515,SRV+Double,10
null,reference,2H,0.0625,SRV+Double,10
null,test,2H,0.3174,SRV+Double,10
null,test,2H,0.197,SRV+Double,10
alternative,reference,2H,0.1529,SRV+Double+Triple,1
alternative,reference,2H,0.0604,SRV+Double+Triple,1
alternative,reference,3H,0.0,SRV+Double+Triple,1
alternative,test,2H,0.1963,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0491,SRV+Double+Triple,1
null,reference,2H,0.0537,SRV+Double+Triple,1
null,reference,3H,0.0,SRV+Double+Triple,1
null,test,2H,0.3171,SRV+Double+Triple,1
null,test,2H,0.1964,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.1228,SRV+Double+Triple,2
alternative,reference,2H,0.0628,SRV+Double+Triple,2
alternative,reference,3H,0.0,SRV+Double+Triple,2
alternative,test,2H,0.1969,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.05,SRV+Double+Triple,2
null,reference,2H,0.0584,SRV+Double+Triple,2
null,reference,3H,0.0,SRV+Double+Triple,2
null,test,2H,0.317,SRV+Double+Triple,2
null,test,2H,0.1967,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.1696,SRV+Double+Triple,3
alternative,reference,2H,0.1163,SRV+Double+Triple,3
alternative,reference,3H,0.0129,SRV+Double+Triple,3
alternative,reference,3H,0.0,SRV+Double+Triple,3
alternative,test,2H,0.1973,SRV+Double+Triple,3
alternative,test,3H,0.0,SRV+Double+Triple,3
null,reference,2H,0.0583,SRV+Double+Triple,3
null,reference,2H,0.063,SRV+Double+Triple,3
null,reference,3H,0.0,SRV+Double+Triple,3
null,test,2H,0.3159,SRV+Double+Triple,3
null,test,2H,0.1967,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.1322,SRV+Double+Triple,4
alternative,reference,2H,0.0579,SRV+Double+Triple,4
alternative,reference,3H,0.0,SRV+Double+Triple,4
alternative,test,2H,0.1968,SRV+Double+Triple,4
alternative,test,3H,0.0,SRV+Double+Triple,4
null,reference,2H,0.0469,SRV+Double+Triple,4
null,reference,2H,0.0564,SRV+Double+Triple,4
null,reference,3H,0.0,SRV+Double+Triple,4
null,test,2H,0.3153,SRV+Double+Triple,4
null,test,2H,0.1967,SRV+Double+Triple,4
null,test,3H,0.0,SRV+Double+Triple,4
alternative,reference,2H,0.136,SRV+Double+Triple,5
alternative,reference,2H,0.0639,SRV+Double+Triple,5
alternative,reference,3H,0.0,SRV+Double+Triple,5
alternative,test,2H,0.1962,SRV+Double+Triple,5
