model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,6.696,0.426,SRV,1
alternative,reference,Negative selection,0.191,14.635,SRV,1
alternative,reference,Negative selection,0.209,84.939,SRV,1
alternative,test,Diversifying selection,2.329,0.426,SRV,1
alternative,test,Diversifying selection,6.696,0.426,SRV,1
alternative,test,Negative selection,0.479,14.635,SRV,1
alternative,test,Negative selection,0.499,84.939,SRV,1
alternative,test,Negative selection,0.191,14.635,SRV,1
alternative,test,Negative selection,0.209,84.939,SRV,1
null,reference,Diversifying selection,6.476,0.442,SRV,1
null,reference,Negative selection,0.185,17.118,SRV,1
null,reference,Negative selection,0.214,82.44,SRV,1
null,test,Diversifying selection,6.476,0.442,SRV,1
null,test,Negative selection,0.185,17.118,SRV,1
null,test,Negative selection,0.214,82.44,SRV,1
alternative,reference,Diversifying selection,6.641,0.431,SRV,2
alternative,reference,Negative selection,0.204,86.505,SRV,2
alternative,reference,Negative selection,0.225,13.063,SRV,2
alternative,test,Diversifying selection,2.323,0.431,SRV,2
alternative,test,Diversifying selection,6.641,0.431,SRV,2
alternative,test,Negative selection,0.492,86.505,SRV,2
alternative,test,Negative selection,0.514,13.063,SRV,2
alternative,test,Negative selection,0.204,86.505,SRV,2
alternative,test,Negative selection,0.225,13.063,SRV,2
null,reference,Diversifying selection,6.507,0.44,SRV,2
null,reference,Negative selection,0.199,15.337,SRV,2
null,reference,Negative selection,0.211,84.223,SRV,2
null,test,Diversifying selection,6.507,0.44,SRV,2
null,test,Negative selection,0.199,15.337,SRV,2
null,test,Negative selection,0.211,84.223,SRV,2
alternative,reference,Diversifying selection,6.764,0.42,SRV,3
alternative,reference,Negative selection,0.183,16.686,SRV,3
alternative,reference,Negative selection,0.212,82.894,SRV,3
alternative,test,Diversifying selection,2.351,0.42,SRV,3
alternative,test,Diversifying selection,6.764,0.42,SRV,3
alternative,test,Negative selection,0.467,16.686,SRV,3
alternative,test,Negative selection,0.5,82.894,SRV,3
alternative,test,Negative selection,0.183,16.686,SRV,3
alternative,test,Negative selection,0.212,82.894,SRV,3
null,reference,Diversifying selection,6.48,0.441,SRV,3
null,reference,Negative selection,0.185,19.666,SRV,3
null,reference,Negative selection,0.215,79.893,SRV,3
null,test,Diversifying selection,6.48,0.441,SRV,3
null,test,Negative selection,0.185,19.666,SRV,3
null,test,Negative selection,0.215,79.893,SRV,3
alternative,reference,Diversifying selection,6.717,0.423,SRV,4
alternative,reference,Negative selection,0.18,22.368,SRV,4
alternative,reference,Negative selection,0.215,77.209,SRV,4
alternative,test,Diversifying selection,2.339,0.423,SRV,4
alternative,test,Diversifying selection,6.717,0.423,SRV,4
alternative,test,Negative selection,0.465,22.368,SRV,4
alternative,test,Negative selection,0.504,77.209,SRV,4
alternative,test,Negative selection,0.18,22.368,SRV,4
alternative,test,Negative selection,0.215,77.209,SRV,4
null,reference,Diversifying selection,6.447,0.443,SRV,4
null,reference,Negative selection,0.187,25.419,SRV,4
null,reference,Negative selection,0.216,74.137,SRV,4
null,test,Diversifying selection,6.447,0.443,SRV,4
null,test,Negative selection,0.187,25.419,SRV,4
null,test,Negative selection,0.216,74.137,SRV,4
alternative,reference,Diversifying selection,7.218,0.36,SRV,5
alternative,reference,Negative selection,0.202,98.77,SRV,5
alternative,reference,Neutral evolution,1.0,0.87,SRV,5
alternative,test,Diversifying selection,7.218,0.36,SRV,5
alternative,test,Negative selection,0.494,98.77,SRV,5
alternative,test,Negative selection,0.496,0.36,SRV,5
alternative,test,Negative selection,0.202,98.77,SRV,5
alternative,test,Neutral evolution,1.0,0.87,SRV,5
alternative,test,Neutral evolution,1.0,0.87,SRV,5
null,reference,Diversifying selection,7.361,0.348,SRV,5
null,reference,Negative selection,0.205,98.694,SRV,5
null,reference,Neutral evolution,1.0,0.958,SRV,5
null,test,Diversifying selection,7.361,0.348,SRV,5
null,test,Negative selection,0.205,98.694,SRV,5
null,test,Neutral evolution,1.0,0.958,SRV,5
alternative,reference,Diversifying selection,6.534,0.442,SRV,6
alternative,reference,Negative selection,0.203,90.578,SRV,6
alternative,reference,Negative selection,0.238,8.98,SRV,6
alternative,test,Diversifying selection,2.305,0.442,SRV,6
alternative,test,Diversifying selection,6.534,0.442,SRV,6
alternative,test,Negative selection,0.492,90.578,SRV,6
alternative,test,Negative selection,0.528,8.98,SRV,6
alternative,test,Negative selection,0.203,90.578,SRV,6
alternative,test,Negative selection,0.238,8.98,SRV,6
null,reference,Diversifying selection,6.413,0.448,SRV,6
null,reference,Negative selection,0.196,10.92,SRV,6
null,reference,Negative selection,0.211,88.631,SRV,6
null,test,Diversifying selection,6.413,0.448,SRV,6
null,test,Negative selection,0.196,10.92,SRV,6
null,test,Negative selection,0.211,88.631,SRV,6
alternative,reference,Diversifying selection,6.855,0.415,SRV,7
alternative,reference,Negative selection,0.207,99.585,SRV,7
alternative,reference,Negative selection,0.441,0.0,SRV,7
alternative,test,Diversifying selection,2.368,0.415,SRV,7
alternative,test,Diversifying selection,6.855,0.415,SRV,7
alternative,test,Negative selection,0.494,99.585,SRV,7
alternative,test,Negative selection,0.693,0.0,SRV,7
alternative,test,Negative selection,0.207,99.585,SRV,7
alternative,test,Negative selection,0.441,0.0,SRV,7
null,reference,Diversifying selection,6.525,0.435,SRV,7
null,reference,Negative selection,0.209,99.565,SRV,7
null,reference,Negative selection,0.224,0.0,SRV,7
null,test,Diversifying selection,6.525,0.435,SRV,7
null,test,Negative selection,0.209,99.565,SRV,7
null,test,Negative selection,0.224,0.0,SRV,7
alternative,reference,Diversifying selection,6.609,0.435,SRV,8
alternative,reference,Negative selection,0.202,87.029,SRV,8
alternative,reference,Negative selection,0.236,12.536,SRV,8
alternative,test,Diversifying selection,2.319,0.435,SRV,8
alternative,test,Diversifying selection,6.609,0.435,SRV,8
alternative,test,Negative selection,0.491,87.029,SRV,8
alternative,test,Negative selection,0.525,12.536,SRV,8
alternative,test,Negative selection,0.202,87.029,SRV,8
alternative,test,Negative selection,0.236,12.536,SRV,8
null,reference,Diversifying selection,6.434,0.446,SRV,8
null,reference,Negative selection,0.206,15.12,SRV,8
null,reference,Negative selection,0.21,84.434,SRV,8
null,test,Diversifying selection,6.434,0.446,SRV,8
null,test,Negative selection,0.206,15.12,SRV,8
null,test,Negative selection,0.21,84.434,SRV,8
alternative,reference,Diversifying selection,6.708,0.427,SRV,9
alternative,reference,Negative selection,0.192,14.006,SRV,9
alternative,reference,Negative selection,0.209,85.567,SRV,9
alternative,test,Diversifying selection,2.323,0.427,SRV,9
alternative,test,Diversifying selection,6.708,0.427,SRV,9
alternative,test,Negative selection,0.482,14.006,SRV,9
alternative,test,Negative selection,0.499,85.567,SRV,9
alternative,test,Negative selection,0.192,14.006,SRV,9
alternative,test,Negative selection,0.209,85.567,SRV,9
null,reference,Diversifying selection,6.457,0.445,SRV,9
null,reference,Negative selection,0.183,16.059,SRV,9
null,reference,Negative selection,0.214,83.497,SRV,9
null,test,Diversifying selection,6.457,0.445,SRV,9
null,test,Negative selection,0.183,16.059,SRV,9
null,test,Negative selection,0.214,83.497,SRV,9
alternative,reference,Diversifying selection,6.506,0.441,SRV,10
alternative,reference,Negative selection,0.204,88.271,SRV,10
alternative,reference,Negative selection,0.224,11.288,SRV,10
alternative,test,Diversifying selection,2.301,0.441,SRV,10
alternative,test,Diversifying selection,6.506,0.441,SRV,10
alternative,test,Negative selection,0.493,88.271,SRV,10
alternative,test,Negative selection,0.514,11.288,SRV,10
alternative,test,Negative selection,0.204,88.271,SRV,10
alternative,test,Negative selection,0.224,11.288,SRV,10
null,reference,Diversifying selection,6.475,0.442,SRV,10
null,reference,Negative selection,0.197,13.25,SRV,10
null,reference,Negative selection,0.211,86.308,SRV,10
null,test,Diversifying selection,6.475,0.442,SRV,10
null,test,Negative selection,0.197,13.25,SRV,10
null,test,Negative selection,0.211,86.308,SRV,10
alternative,reference,Diversifying selection,7.16,0.102,SRV+Double,1
alternative,reference,Negative selection,0.209,94.425,SRV+Double,1
alternative,reference,Negative selection,0.225,5.474,SRV+Double,1
alternative,test,Diversifying selection,2.357,0.102,SRV+Double,1
alternative,test,Diversifying selection,7.16,0.102,SRV+Double,1
alternative,test,Negative selection,0.506,94.425,SRV+Double,1
alternative,test,Negative selection,0.522,5.474,SRV+Double,1
alternative,test,Negative selection,0.209,94.425,SRV+Double,1
alternative,test,Negative selection,0.225,5.474,SRV+Double,1
null,reference,Diversifying selection,6.454,0.128,SRV+Double,1
null,reference,Negative selection,0.186,10.933,SRV+Double,1
null,reference,Negative selection,0.217,88.939,SRV+Double,1
null,test,Diversifying selection,6.454,0.128,SRV+Double,1
null,test,Negative selection,0.186,10.933,SRV+Double,1
null,test,Negative selection,0.217,88.939,SRV+Double,1
alternative,reference,Diversifying selection,7.203,0.1,SRV+Double,2
alternative,reference,Negative selection,0.185,33.839,SRV+Double,2
alternative,reference,Negative selection,0.224,66.06,SRV+Double,2
alternative,test,Diversifying selection,2.36,0.1,SRV+Double,2
alternative,test,Diversifying selection,7.203,0.1,SRV+Double,2
alternative,test,Negative selection,0.48,33.839,SRV+Double,2
alternative,test,Negative selection,0.521,66.06,SRV+Double,2
alternative,test,Negative selection,0.185,33.839,SRV+Double,2
alternative,test,Negative selection,0.224,66.06,SRV+Double,2
null,reference,Diversifying selection,6.292,0.134,SRV+Double,2
null,reference,Negative selection,0.192,33.496,SRV+Double,2
null,reference,Negative selection,0.223,66.371,SRV+Double,2
null,test,Diversifying selection,6.292,0.134,SRV+Double,2
null,test,Negative selection,0.192,33.496,SRV+Double,2
null,test,Negative selection,0.223,66.371,SRV+Double,2
alternative,reference,Diversifying selection,7.233,0.102,SRV+Double,3
alternative,reference,Negative selection,0.189,36.361,SRV+Double,3
alternative,reference,Negative selection,0.223,63.537,SRV+Double,3
alternative,test,Diversifying selection,2.369,0.102,SRV+Double,3
alternative,test,Diversifying selection,7.233,0.102,SRV+Double,3
alternative,test,Negative selection,0.484,36.361,SRV+Double,3
alternative,test,Negative selection,0.519,63.537,SRV+Double,3
alternative,test,Negative selection,0.189,36.361,SRV+Double,3
alternative,test,Negative selection,0.223,63.537,SRV+Double,3
null,reference,Diversifying selection,6.392,0.13,SRV+Double,3
null,reference,Negative selection,0.196,33.306,SRV+Double,3
null,reference,Negative selection,0.221,66.564,SRV+Double,3
null,test,Diversifying selection,6.392,0.13,SRV+Double,3
