model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.1346,SRV+Double,1
alternative,reference,2H,0.0723,SRV+Double,1
alternative,test,2H,0.0293,SRV+Double,1
null,reference,2H,0.0804,SRV+Double,1
null,reference,2H,0.0695,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
null,test,2H,0.0309,SRV+Double,1
alternative,reference,2H,0.1261,SRV+Double,2
alternative,reference,2H,0.0726,SRV+Double,2
alternative,test,2H,0.0293,SRV+Double,2
null,reference,2H,0.0809,SRV+Double,2
null,reference,2H,0.0699,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
null,test,2H,0.0311,SRV+Double,2
alternative,reference,2H,0.1353,SRV+Double,3
alternative,reference,2H,0.0731,SRV+Double,3
alternative,test,2H,0.0296,SRV+Double,3
null,reference,2H,0.0797,SRV+Double,3
null,reference,2H,0.0701,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
null,test,2H,0.0306,SRV+Double,3
alternative,reference,2H,0.1356,SRV+Double,4
alternative,reference,2H,0.0835,SRV+Double,4
alternative,test,2H,0.0126,SRV+Double,4
null,reference,2H,0.0906,SRV+Double,4
null,reference,2H,0.0711,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
null,test,2H,0.028,SRV+Double,4
alternative,reference,2H,0.1272,SRV+Double,5
alternative,reference,2H,0.0742,SRV+Double,5
alternative,test,2H,0.0289,SRV+Double,5
null,reference,2H,0.0806,SRV+Double,5
null,reference,2H,0.0732,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
null,test,2H,0.0283,SRV+Double,5
alternative,reference,2H,0.1382,SRV+Double,6
alternative,reference,2H,0.0761,SRV+Double,6
alternative,test,2H,0.0292,SRV+Double,6
null,reference,2H,0.0827,SRV+Double,6
null,reference,2H,0.0756,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
null,test,2H,0.0288,SRV+Double,6
alternative,reference,2H,0.1332,SRV+Double,7
alternative,reference,2H,0.1221,SRV+Double,7
alternative,test,2H,0.0268,SRV+Double,7
null,reference,2H,0.0906,SRV+Double,7
null,reference,2H,0.0699,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
null,test,2H,0.0315,SRV+Double,7
alternative,reference,2H,0.1268,SRV+Double,8
alternative,reference,2H,0.0727,SRV+Double,8
alternative,test,2H,0.0297,SRV+Double,8
null,reference,2H,0.0798,SRV+Double,8
null,reference,2H,0.0702,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
null,test,2H,0.0312,SRV+Double,8
alternative,reference,2H,0.1367,SRV+Double,9
alternative,reference,2H,0.0675,SRV+Double,9
alternative,test,2H,0.0254,SRV+Double,9
null,reference,2H,0.0809,SRV+Double,9
null,reference,2H,0.0735,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
null,test,2H,0.0285,SRV+Double,9
alternative,reference,2H,0.1251,SRV+Double,10
alternative,reference,2H,0.0725,SRV+Double,10
alternative,test,2H,0.0276,SRV+Double,10
null,reference,2H,0.0793,SRV+Double,10
null,reference,2H,0.0691,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
null,test,2H,0.0296,SRV+Double,10
alternative,reference,2H,0.1228,SRV+Double+Triple,1
alternative,reference,2H,0.0715,SRV+Double+Triple,1
alternative,reference,3H,0.0,SRV+Double+Triple,1
alternative,test,2H,0.0264,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0799,SRV+Double+Triple,1
null,reference,2H,0.0703,SRV+Double+Triple,1
null,reference,3H,0.0,SRV+Double+Triple,1
null,test,2H,0.0,SRV+Double+Triple,1
null,test,2H,0.0279,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.1364,SRV+Double+Triple,2
alternative,reference,2H,0.072,SRV+Double+Triple,2
alternative,reference,3H,0.0,SRV+Double+Triple,2
alternative,test,2H,0.0277,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.081,SRV+Double+Triple,2
null,reference,2H,0.0703,SRV+Double+Triple,2
null,reference,3H,0.0,SRV+Double+Triple,2
null,test,2H,0.0,SRV+Double+Triple,2
null,test,2H,0.0297,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.1361,SRV+Double+Triple,3
alternative,reference,2H,0.0733,SRV+Double+Triple,3
alternative,reference,3H,0.0,SRV+Double+Triple,3
alternative,test,2H,0.0283,SRV+Double+Triple,3
alternative,test,3H,0.0,SRV+Double+Triple,3
null,reference,2H,0.0807,SRV+Double+Triple,3
null,reference,2H,0.0703,SRV+Double+Triple,3
null,reference,3H,0.0,SRV+Double+Triple,3
null,test,2H,0.0,SRV+Double+Triple,3
null,test,2H,0.0298,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.1366,SRV+Double+Triple,4
alternative,reference,2H,0.0653,SRV+Double+Triple,4
alternative,reference,3H,0.0,SRV+Double+Triple,4
