model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.087,SRV+Double,1
alternative,reference,2H,0.0371,SRV+Double,1
alternative,test,2H,0.2513,SRV+Double,1
null,reference,2H,0.0328,SRV+Double,1
null,reference,2H,0.0367,SRV+Double,1
null,test,2H,0.3529,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0884,SRV+Double,2
alternative,reference,2H,0.0371,SRV+Double,2
alternative,test,2H,0.2514,SRV+Double,2
null,reference,2H,0.0327,SRV+Double,2
null,reference,2H,0.0365,SRV+Double,2
null,test,2H,0.3531,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0882,SRV+Double,3
alternative,reference,2H,0.0365,SRV+Double,3
alternative,test,2H,0.2514,SRV+Double,3
null,reference,2H,0.0327,SRV+Double,3
null,reference,2H,0.0369,SRV+Double,3
null,test,2H,0.353,SRV+Double,3
null,test,2H,0.2175,SRV+Double,3
alternative,reference,2H,0.0903,SRV+Double,4
alternative,reference,2H,0.037,SRV+Double,4
alternative,test,2H,0.2512,SRV+Double,4
null,reference,2H,0.0328,SRV+Double,4
null,reference,2H,0.0366,SRV+Double,4
null,test,2H,0.3542,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0863,SRV+Double,5
alternative,reference,2H,0.0364,SRV+Double,5
alternative,test,2H,0.2512,SRV+Double,5
null,reference,2H,0.0328,SRV+Double,5
null,reference,2H,0.0368,SRV+Double,5
null,test,2H,0.3555,SRV+Double,5
null,test,2H,0.2047,SRV+Double,5
alternative,reference,2H,0.0866,SRV+Double,6
alternative,reference,2H,0.0364,SRV+Double,6
alternative,test,2H,0.2512,SRV+Double,6
null,reference,2H,0.0327,SRV+Double,6
null,reference,2H,0.037,SRV+Double,6
null,test,2H,0.3534,SRV+Double,6
null,test,2H,0.21,SRV+Double,6
alternative,reference,2H,0.0859,SRV+Double,7
alternative,reference,2H,0.0364,SRV+Double,7
alternative,test,2H,0.2509,SRV+Double,7
null,reference,2H,0.0328,SRV+Double,7
null,reference,2H,0.0364,SRV+Double,7
null,test,2H,0.3532,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0885,SRV+Double,8
alternative,reference,2H,0.0369,SRV+Double,8
alternative,test,2H,0.251,SRV+Double,8
null,reference,2H,0.0328,SRV+Double,8
null,reference,2H,0.0365,SRV+Double,8
