model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0,SRV+Double,1
alternative,test,2H,0.0951,SRV+Double,1
null,reference,2H,0.0,SRV+Double,1
null,test,2H,0.1194,SRV+Double,1
null,test,2H,0.1016,SRV+Double,1
alternative,reference,2H,0.0,SRV+Double,2
alternative,test,2H,0.0946,SRV+Double,2
null,reference,2H,0.0,SRV+Double,2
null,test,2H,0.12,SRV+Double,2
null,test,2H,0.1015,SRV+Double,2
alternative,reference,2H,0.0,SRV+Double,3
alternative,test,2H,0.0946,SRV+Double,3
null,reference,2H,0.0,SRV+Double,3
null,test,2H,0.1199,SRV+Double,3
null,test,2H,0.1014,SRV+Double,3
alternative,reference,2H,0.0,SRV+Double,4
alternative,test,2H,0.0948,SRV+Double,4
null,reference,2H,0.0,SRV+Double,4
null,test,2H,0.1204,SRV+Double,4
null,test,2H,0.1013,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,5
alternative,test,2H,0.0946,SRV+Double,5
null,reference,2H,0.0,SRV+Double,5
null,test,2H,0.1199,SRV+Double,5
null,test,2H,0.1015,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,6
alternative,test,2H,0.0949,SRV+Double,6
null,reference,2H,0.0,SRV+Double,6
null,test,2H,0.1205,SRV+Double,6
null,test,2H,0.1014,SRV+Double,6
alternative,reference,2H,0.0,SRV+Double,7
alternative,test,2H,0.0945,SRV+Double,7
null,reference,2H,0.0,SRV+Double,7
null,test,2H,0.1201,SRV+Double,7
null,test,2H,0.1016,SRV+Double,7
alternative,reference,2H,0.0,SRV+Double,8
alternative,test,2H,0.0946,SRV+Double,8
null,reference,2H,0.0,SRV+Double,8
null,test,2H,0.1201,SRV+Double,8
null,test,2H,0.1014,SRV+Double,8
alternative,reference,2H,0.0,SRV+Double,9
alternative,test,2H,0.0949,SRV+Double,9
null,reference,2H,0.0,SRV+Double,9
null,test,2H,0.1206,SRV+Double,9
null,test,2H,0.1014,SRV+Double,9
alternative,reference,2H,0.0,SRV+Double,10
alternative,test,2H,0.0939,SRV+Double,10
null,reference,2H,0.0,SRV+Double,10
null,test,2H,0.1195,SRV+Double,10
null,test,2H,0.1016,SRV+Double,10
alternative,reference,2H,0.0,SRV+Double+Triple,1
alternative,reference,3H,0.0822,SRV+Double+Triple,1
alternative,reference,3H,0.067,SRV+Double+Triple,1
alternative,test,2H,0.0955,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0,SRV+Double+Triple,1
null,reference,3H,0.0652,SRV+Double+Triple,1
null,reference,3H,0.0643,SRV+Double+Triple,1
null,test,2H,0.121,SRV+Double+Triple,1
null,test,2H,0.1022,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.0,SRV+Double+Triple,2
alternative,reference,3H,0.0822,SRV+Double+Triple,2
alternative,reference,3H,0.067,SRV+Double+Triple,2
alternative,test,2H,0.0955,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.0,SRV+Double+Triple,2
null,reference,3H,0.0651,SRV+Double+Triple,2
null,reference,3H,0.0642,SRV+Double+Triple,2
null,test,2H,0.1211,SRV+Double+Triple,2
null,test,2H,0.1021,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
