model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,1.019,0.0,SRV,1
alternative,reference,Negative selection,0.261,100.0,SRV,1
alternative,reference,Negative selection,0.977,0.0,SRV,1
alternative,test,Diversifying selection,1.019,0.0,SRV,1
alternative,test,Negative selection,0.261,100.0,SRV,1
alternative,test,Negative selection,0.977,0.0,SRV,1
alternative,test,Neutral evolution,1.0,100.0,SRV,1
alternative,test,Neutral evolution,1.0,0.0,SRV,1
alternative,test,Neutral evolution,1.0,0.0,SRV,1
null,reference,Diversifying selection,1.078,0.0,SRV,1
null,reference,Negative selection,0.309,100.0,SRV,1
null,reference,Negative selection,0.43,0.0,SRV,1
null,test,Diversifying selection,1.078,0.0,SRV,1
null,test,Negative selection,0.309,100.0,SRV,1
null,test,Negative selection,0.43,0.0,SRV,1
alternative,reference,Diversifying selection,1.427,0.0,SRV,2
alternative,reference,Negative selection,0.004,0.0,SRV,2
alternative,reference,Negative selection,0.262,100.0,SRV,2
alternative,test,Diversifying selection,1.427,0.0,SRV,2
alternative,test,Negative selection,0.004,0.0,SRV,2
alternative,test,Negative selection,0.262,100.0,SRV,2
alternative,test,Neutral evolution,1.0,100.0,SRV,2
alternative,test,Neutral evolution,1.0,0.0,SRV,2
alternative,test,Neutral evolution,1.0,0.0,SRV,2
null,reference,Diversifying selection,1.168,0.0,SRV,2
null,reference,Negative selection,0.003,0.0,SRV,2
null,reference,Negative selection,0.31,100.0,SRV,2
null,test,Diversifying selection,1.168,0.0,SRV,2
null,test,Negative selection,0.003,0.0,SRV,2
null,test,Negative selection,0.31,100.0,SRV,2
alternative,reference,Diversifying selection,1.25,0.0,SRV,3
alternative,reference,Negative selection,0.261,100.0,SRV,3
alternative,reference,Negative selection,0.964,0.0,SRV,3
alternative,test,Diversifying selection,1.25,0.0,SRV,3
alternative,test,Negative selection,0.261,100.0,SRV,3
alternative,test,Negative selection,0.964,0.0,SRV,3
alternative,test,Neutral evolution,1.0,100.0,SRV,3
alternative,test,Neutral evolution,1.0,0.0,SRV,3
alternative,test,Neutral evolution,1.0,0.0,SRV,3
null,reference,Diversifying selection,1.079,0.0,SRV,3
null,reference,Negative selection,0.309,100.0,SRV,3
null,reference,Negative selection,0.944,0.0,SRV,3
null,test,Diversifying selection,1.079,0.0,SRV,3
null,test,Negative selection,0.309,100.0,SRV,3
null,test,Negative selection,0.944,0.0,SRV,3
alternative,reference,Diversifying selection,1.015,0.0,SRV,4
alternative,reference,Negative selection,0.262,100.0,SRV,4
alternative,reference,Negative selection,0.534,0.0,SRV,4
alternative,test,Diversifying selection,1.015,0.0,SRV,4
alternative,test,Negative selection,0.262,100.0,SRV,4
alternative,test,Negative selection,0.534,0.0,SRV,4
alternative,test,Neutral evolution,1.0,100.0,SRV,4
alternative,test,Neutral evolution,1.0,0.0,SRV,4
alternative,test,Neutral evolution,1.0,0.0,SRV,4
null,reference,Diversifying selection,1.08,0.0,SRV,4
null,reference,Negative selection,0.31,100.0,SRV,4
null,reference,Negative selection,0.645,0.0,SRV,4
null,test,Diversifying selection,1.08,0.0,SRV,4
null,test,Negative selection,0.31,100.0,SRV,4
null,test,Negative selection,0.645,0.0,SRV,4
alternative,reference,Diversifying selection,1.035,0.0,SRV,5
alternative,reference,Negative selection,0.262,100.0,SRV,5
alternative,reference,Negative selection,0.946,0.0,SRV,5
alternative,test,Diversifying selection,1.035,0.0,SRV,5
alternative,test,Negative selection,0.262,100.0,SRV,5
alternative,test,Negative selection,0.946,0.0,SRV,5
alternative,test,Neutral evolution,1.0,100.0,SRV,5
alternative,test,Neutral evolution,1.0,0.0,SRV,5
alternative,test,Neutral evolution,1.0,0.0,SRV,5
null,reference,Diversifying selection,1.081,0.0,SRV,5
null,reference,Negative selection,0.31,100.0,SRV,5
