model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,6.41,0.0,SRV,1
alternative,reference,Negative selection,0.014,0.0,SRV,1
alternative,reference,Negative selection,0.256,100.0,SRV,1
alternative,test,Diversifying selection,118.2,0.0,SRV,1
alternative,test,Diversifying selection,6.41,0.0,SRV,1
alternative,test,Negative selection,0.0,0.0,SRV,1
alternative,test,Negative selection,0.03,100.0,SRV,1
alternative,test,Negative selection,0.014,0.0,SRV,1
alternative,test,Negative selection,0.256,100.0,SRV,1
null,reference,Diversifying selection,4.75,0.0,SRV,1
null,reference,Negative selection,0.132,0.0,SRV,1
null,reference,Negative selection,0.232,100.0,SRV,1
null,test,Diversifying selection,4.75,0.0,SRV,1
null,test,Negative selection,0.132,0.0,SRV,1
null,test,Negative selection,0.232,100.0,SRV,1
alternative,reference,Diversifying selection,1.011,0.0,SRV,2
alternative,reference,Negative selection,0.191,0.0,SRV,2
alternative,reference,Negative selection,0.256,100.0,SRV,2
alternative,test,Diversifying selection,1.027,0.0,SRV,2
alternative,test,Diversifying selection,1.011,0.0,SRV,2
alternative,test,Negative selection,0.014,0.0,SRV,2
alternative,test,Negative selection,0.03,100.0,SRV,2
alternative,test,Negative selection,0.191,0.0,SRV,2
alternative,test,Negative selection,0.256,100.0,SRV,2
null,reference,Diversifying selection,1.07,0.0,SRV,2
null,reference,Negative selection,0.184,15.489,SRV,2
null,reference,Negative selection,0.241,84.511,SRV,2
null,test,Diversifying selection,1.07,0.0,SRV,2
null,test,Negative selection,0.184,15.489,SRV,2
null,test,Negative selection,0.241,84.511,SRV,2
alternative,reference,Diversifying selection,1.009,0.0,SRV,3
alternative,reference,Negative selection,0.19,0.0,SRV,3
alternative,reference,Negative selection,0.256,100.0,SRV,3
alternative,test,Diversifying selection,1.022,0.0,SRV,3
alternative,test,Diversifying selection,1.009,0.0,SRV,3
alternative,test,Negative selection,0.014,0.0,SRV,3
alternative,test,Negative selection,0.03,100.0,SRV,3
alternative,test,Negative selection,0.19,0.0,SRV,3
alternative,test,Negative selection,0.256,100.0,SRV,3
null,reference,Diversifying selection,1.07,0.0,SRV,3
null,reference,Negative selection,0.185,17.114,SRV,3
null,reference,Negative selection,0.242,82.886,SRV,3
null,test,Diversifying selection,1.07,0.0,SRV,3
null,test,Negative selection,0.185,17.114,SRV,3
null,test,Negative selection,0.242,82.886,SRV,3
alternative,reference,Diversifying selection,1.006,0.0,SRV,4
alternative,reference,Negative selection,0.179,0.0,SRV,4
alternative,reference,Negative selection,0.256,100.0,SRV,4
