run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,6.41,,0.0
SRV,1,alternative,reference,omega,Negative selection,0.014,,0.0
SRV,1,alternative,reference,omega,Negative selection,0.256,,100.0
SRV,1,alternative,test,omega,Diversifying selection,118.2,,0.0
SRV,1,alternative,test,omega,Diversifying selection,6.41,,0.0
SRV,1,alternative,test,omega,Negative selection,0.0,,0.0
SRV,1,alternative,test,omega,Negative selection,0.03,,100.0
SRV,1,alternative,test,omega,Negative selection,0.014,,0.0
SRV,1,alternative,test,omega,Negative selection,0.256,,100.0
SRV,1,null,reference,omega,Diversifying selection,4.75,,0.0
SRV,1,null,reference,omega,Negative selection,0.132,,0.0
SRV,1,null,reference,omega,Negative selection,0.232,,100.0
SRV,1,null,test,omega,Diversifying selection,4.75,,0.0
SRV,1,null,test,omega,Negative selection,0.132,,0.0
SRV,1,null,test,omega,Negative selection,0.232,,100.0
SRV,2,alternative,reference,omega,Diversifying selection,1.011,,0.0
SRV,2,alternative,reference,omega,Negative selection,0.191,,0.0
SRV,2,alternative,reference,omega,Negative selection,0.256,,100.0
SRV,2,alternative,test,omega,Diversifying selection,1.027,,0.0
SRV,2,alternative,test,omega,Diversifying selection,1.011,,0.0
SRV,2,alternative,test,omega,Negative selection,0.014,,0.0
SRV,2,alternative,test,omega,Negative selection,0.03,,100.0
SRV,2,alternative,test,omega,Negative selection,0.191,,0.0
SRV,2,alternative,test,omega,Negative selection,0.256,,100.0
SRV,2,null,reference,omega,Diversifying selection,1.07,,0.0
SRV,2,null,reference,omega,Negative selection,0.184,,15.489
SRV,2,null,reference,omega,Negative selection,0.241,,84.511
SRV,2,null,test,omega,Diversifying selection,1.07,,0.0
SRV,2,null,test,omega,Negative selection,0.184,,15.489
SRV,2,null,test,omega,Negative selection,0.241,,84.511
SRV,3,alternative,reference,omega,Diversifying selection,1.009,,0.0
SRV,3,alternative,reference,omega,Negative selection,0.19,,0.0
SRV,3,alternative,reference,omega,Negative selection,0.256,,100.0
SRV,3,alternative,test,omega,Diversifying selection,1.022,,0.0
SRV,3,alternative,test,omega,Diversifying selection,1.009,,0.0
SRV,3,alternative,test,omega,Negative selection,0.014,,0.0
SRV,3,alternative,test,omega,Negative selection,0.03,,100.0
SRV,3,alternative,test,omega,Negative selection,0.19,,0.0
SRV,3,alternative,test,omega,Negative selection,0.256,,100.0
SRV,3,null,reference,omega,Diversifying selection,1.07,,0.0
SRV,3,null,reference,omega,Negative selection,0.185,,17.114
SRV,3,null,reference,omega,Negative selection,0.242,,82.886
SRV,3,null,test,omega,Diversifying selection,1.07,,0.0
SRV,3,null,test,omega,Negative selection,0.185,,17.114
SRV,3,null,test,omega,Negative selection,0.242,,82.886
SRV,4,alternative,reference,omega,Diversifying selection,1.006,,0.0
SRV,4,alternative,reference,omega,Negative selection,0.179,,0.0
SRV,4,alternative,reference,omega,Negative selection,0.256,,100.0
SRV,4,alternative,test,omega,Diversifying selection,1.016,,0.0
SRV,4,alternative,test,omega,Diversifying selection,1.006,,0.0
SRV,4,alternative,test,omega,Negative selection,0.012,,0.0
SRV,4,alternative,test,omega,Negative selection,0.03,,100.0
SRV,4,alternative,test,omega,Negative selection,0.179,,0.0
SRV,4,alternative,test,omega,Negative selection,0.256,,100.0
SRV,4,null,reference,omega,Diversifying selection,1.061,,0.0
SRV,4,null,reference,omega,Negative selection,0.184,,8.969
SRV,4,null,reference,omega,Negative selection,0.237,,91.031
SRV,4,null,test,omega,Diversifying selection,1.061,,0.0
SRV,4,null,test,omega,Negative selection,0.184,,8.969
SRV,4,null,test,omega,Negative selection,0.237,,91.031
SRV,5,alternative,reference,omega,Diversifying selection,9.802,,0.0
SRV,5,alternative,reference,omega,Negative selection,0.0,,0.0
SRV,5,alternative,reference,omega,Negative selection,0.256,,100.0
SRV,5,alternative,test,omega,Diversifying selection,352.73,,0.0
SRV,5,alternative,test,omega,Diversifying selection,9.802,,0.0
SRV,5,alternative,test,omega,Negative selection,0.0,,0.0
SRV,5,alternative,test,omega,Negative selection,0.03,,100.0
SRV,5,alternative,test,omega,Negative selection,0.0,,0.0
SRV,5,alternative,test,omega,Negative selection,0.256,,100.0
SRV,5,null,reference,omega,Diversifying selection,6.402,,0.0
SRV,5,null,reference,omega,Negative selection,0.0,,0.0
SRV,5,null,reference,omega,Negative selection,0.232,,100.0
SRV,5,null,test,omega,Diversifying selection,6.402,,0.0
SRV,5,null,test,omega,Negative selection,0.0,,0.0
SRV,5,null,test,omega,Negative selection,0.232,,100.0
SRV,6,alternative,reference,omega,Diversifying selection,1.013,,0.0
SRV,6,alternative,reference,omega,Negative selection,0.117,,0.0
SRV,6,alternative,reference,omega,Negative selection,0.256,,100.0
SRV,6,alternative,test,omega,Diversifying selection,1.033,,0.0
SRV,6,alternative,test,omega,Diversifying selection,1.013,,0.0
SRV,6,alternative,test,omega,Negative selection,0.004,,0.0
SRV,6,alternative,test,omega,Negative selection,0.03,,100.0
SRV,6,alternative,test,omega,Negative selection,0.117,,0.0
SRV,6,alternative,test,omega,Negative selection,0.256,,100.0
SRV,6,null,reference,omega,Diversifying selection,1.07,,0.0
SRV,6,null,reference,omega,Negative selection,0.183,,0.0
SRV,6,null,reference,omega,Negative selection,0.232,,100.0
SRV,6,null,test,omega,Diversifying selection,1.07,,0.0
SRV,6,null,test,omega,Negative selection,0.183,,0.0
SRV,6,null,test,omega,Negative selection,0.232,,100.0
SRV,7,alternative,reference,omega,Diversifying selection,1.912,,13.966
SRV,7,alternative,reference,omega,Negative selection,0.0,,69.659
SRV,7,alternative,reference,omega,Negative selection,0.0,,16.375
SRV,7,alternative,test,omega,Diversifying selection,1.0,,13.966
SRV,7,alternative,test,omega,Diversifying selection,1.912,,13.966
SRV,7,alternative,test,omega,Negative selection,0.0,,69.659
SRV,7,alternative,test,omega,Negative selection,0.0,,16.375
SRV,7,alternative,test,omega,Negative selection,0.0,,69.659
SRV,7,alternative,test,omega,Negative selection,0.0,,16.375
SRV,7,null,reference,omega,Diversifying selection,1.075,,0.0
SRV,7,null,reference,omega,Negative selection,0.178,,0.0
SRV,7,null,reference,omega,Negative selection,0.232,,100.0
SRV,7,null,test,omega,Diversifying selection,1.075,,0.0
SRV,7,null,test,omega,Negative selection,0.178,,0.0
SRV,7,null,test,omega,Negative selection,0.232,,100.0
SRV,8,alternative,reference,omega,Diversifying selection,1.018,,0.0
SRV,8,alternative,reference,omega,Negative selection,0.187,,0.0
SRV,8,alternative,reference,omega,Negative selection,0.256,,100.0
SRV,8,alternative,test,omega,Diversifying selection,1.046,,0.0
SRV,8,alternative,test,omega,Diversifying selection,1.018,,0.0
SRV,8,alternative,test,omega,Negative selection,0.013,,0.0
SRV,8,alternative,test,omega,Negative selection,0.03,,100.0
SRV,8,alternative,test,omega,Negative selection,0.187,,0.0
SRV,8,alternative,test,omega,Negative selection,0.256,,100.0
SRV,8,null,reference,omega,Diversifying selection,1.073,,0.0
SRV,8,null,reference,omega,Negative selection,0.181,,9.842
SRV,8,null,reference,omega,Negative selection,0.238,,90.158
SRV,8,null,test,omega,Diversifying selection,1.073,,0.0
SRV,8,null,test,omega,Negative selection,0.181,,9.842
SRV,8,null,test,omega,Negative selection,0.238,,90.158
SRV,9,alternative,reference,omega,Diversifying selection,1.007,,0.0
SRV,9,alternative,reference,omega,Negative selection,0.202,,0.0
SRV,9,alternative,reference,omega,Negative selection,0.256,,100.0
SRV,9,alternative,test,omega,Diversifying selection,1.017,,0.0
SRV,9,alternative,test,omega,Diversifying selection,1.007,,0.0
SRV,9,alternative,test,omega,Negative selection,0.016,,0.0
SRV,9,alternative,test,omega,Negative selection,0.03,,100.0
SRV,9,alternative,test,omega,Negative selection,0.202,,0.0
SRV,9,alternative,test,omega,Negative selection,0.256,,100.0
SRV,9,null,reference,omega,Diversifying selection,1.066,,0.0
SRV,9,null,reference,omega,Negative selection,0.198,,23.223
SRV,9,null,reference,omega,Negative selection,0.242,,76.777
SRV,9,null,test,omega,Diversifying selection,1.066,,0.0
SRV,9,null,test,omega,Negative selection,0.198,,23.223
SRV,9,null,test,omega,Negative selection,0.242,,76.777
SRV,10,alternative,reference,omega,Diversifying selection,1.006,,0.0
SRV,10,alternative,reference,omega,Negative selection,0.203,,0.0
SRV,10,alternative,reference,omega,Negative selection,0.256,,100.0
SRV,10,alternative,test,omega,Diversifying selection,1.015,,0.0
SRV,10,alternative,test,omega,Diversifying selection,1.006,,0.0
SRV,10,alternative,test,omega,Negative selection,0.017,,0.0
SRV,10,alternative,test,omega,Negative selection,0.03,,100.0
SRV,10,alternative,test,omega,Negative selection,0.203,,0.0
SRV,10,alternative,test,omega,Negative selection,0.256,,100.0
SRV,10,null,reference,omega,Diversifying selection,1.065,,0.0
SRV,10,null,reference,omega,Negative selection,0.197,,21.406
SRV,10,null,reference,omega,Negative selection,0.242,,78.594
SRV,10,null,test,omega,Diversifying selection,1.065,,0.0
SRV,10,null,test,omega,Negative selection,0.197,,21.406
SRV,10,null,test,omega,Negative selection,0.242,,78.594
SRV+Double,1,alternative,reference,omega,Diversifying selection,1.007,,0.0
SRV+Double,1,alternative,reference,omega,Negative selection,0.212,,29.641
SRV+Double,1,alternative,reference,omega,Negative selection,0.275,,70.359
SRV+Double,1,alternative,test,omega,Diversifying selection,1.019,,0.0
SRV+Double,1,alternative,test,omega,Diversifying selection,1.007,,0.0
SRV+Double,1,alternative,test,omega,Negative selection,0.018,,29.641
SRV+Double,1,alternative,test,omega,Negative selection,0.035,,70.359
SRV+Double,1,alternative,test,omega,Negative selection,0.212,,29.641
SRV+Double,1,alternative,test,omega,Negative selection,0.275,,70.359
SRV+Double,1,null,reference,omega,Diversifying selection,1.067,,0.0
SRV+Double,1,null,reference,omega,Negative selection,0.22,,58.065
SRV+Double,1,null,reference,omega,Negative selection,0.248,,41.935
SRV+Double,1,null,test,omega,Diversifying selection,1.067,,0.0
SRV+Double,1,null,test,omega,Negative selection,0.22,,58.065
SRV+Double,1,null,test,omega,Negative selection,0.248,,41.935
SRV+Double,2,alternative,reference,omega,Diversifying selection,1.007,,0.0
SRV+Double,2,alternative,reference,omega,Negative selection,0.216,,33.216
SRV+Double,2,alternative,reference,omega,Negative selection,0.276,,66.784
SRV+Double,2,alternative,test,omega,Diversifying selection,1.019,,0.0
SRV+Double,2,alternative,test,omega,Diversifying selection,1.007,,0.0
SRV+Double,2,alternative,test,omega,Negative selection,0.019,,33.216
SRV+Double,2,alternative,test,omega,Negative selection,0.036,,66.784
SRV+Double,2,alternative,test,omega,Negative selection,0.216,,33.216
SRV+Double,2,alternative,test,omega,Negative selection,0.276,,66.784
SRV+Double,2,null,reference,omega,Diversifying selection,1.068,,0.0
SRV+Double,2,null,reference,omega,Negative selection,0.222,,59.608
SRV+Double,2,null,reference,omega,Negative selection,0.246,,40.392
SRV+Double,2,null,test,omega,Diversifying selection,1.068,,0.0
