model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,4.841,0.0,SRV,1
alternative,reference,Negative selection,0.145,0.0,SRV,1
alternative,reference,Negative selection,0.275,100.0,SRV,1
alternative,test,Diversifying selection,4.841,0.0,SRV,1
alternative,test,Negative selection,0.0,0.0,SRV,1
alternative,test,Negative selection,0.0,100.0,SRV,1
alternative,test,Negative selection,0.145,0.0,SRV,1
alternative,test,Negative selection,0.275,100.0,SRV,1
null,reference,Diversifying selection,1.364,0.0,SRV,1
null,reference,Negative selection,0.114,0.0,SRV,1
null,reference,Negative selection,0.268,100.0,SRV,1
null,test,Diversifying selection,1.364,0.0,SRV,1
null,test,Negative selection,0.114,0.0,SRV,1
null,test,Negative selection,0.268,100.0,SRV,1
alternative,reference,Diversifying selection,3.54,0.0,SRV,2
alternative,reference,Negative selection,0.001,0.0,SRV,2
alternative,reference,Negative selection,0.275,100.0,SRV,2
alternative,test,Diversifying selection,3.54,0.0,SRV,2
alternative,test,Negative selection,0.0,0.0,SRV,2
alternative,test,Negative selection,0.0,100.0,SRV,2
alternative,test,Negative selection,0.001,0.0,SRV,2
alternative,test,Negative selection,0.275,100.0,SRV,2
null,reference,Diversifying selection,1.288,0.0,SRV,2
null,reference,Negative selection,0.003,0.0,SRV,2
null,reference,Negative selection,0.268,100.0,SRV,2
null,test,Diversifying selection,1.288,0.0,SRV,2
null,test,Negative selection,0.003,0.0,SRV,2
null,test,Negative selection,0.268,100.0,SRV,2
alternative,reference,Diversifying selection,6.251,0.0,SRV,3
alternative,reference,Negative selection,0.001,0.0,SRV,3
alternative,reference,Negative selection,0.276,100.0,SRV,3
alternative,test,Diversifying selection,6.251,0.0,SRV,3
alternative,test,Negative selection,0.0,0.0,SRV,3
alternative,test,Negative selection,0.0,100.0,SRV,3
alternative,test,Negative selection,0.001,0.0,SRV,3
alternative,test,Negative selection,0.276,100.0,SRV,3
null,reference,Diversifying selection,1.301,0.0,SRV,3
null,reference,Negative selection,0.002,0.0,SRV,3
null,reference,Negative selection,0.268,100.0,SRV,3
null,test,Diversifying selection,1.301,0.0,SRV,3
null,test,Negative selection,0.002,0.0,SRV,3
null,test,Negative selection,0.268,100.0,SRV,3
alternative,reference,Diversifying selection,3.825,0.0,SRV,4
alternative,reference,Negative selection,0.001,0.0,SRV,4
alternative,reference,Negative selection,0.275,100.0,SRV,4
alternative,test,Diversifying selection,3.825,0.0,SRV,4
alternative,test,Negative selection,0.0,0.0,SRV,4
alternative,test,Negative selection,0.0,100.0,SRV,4
alternative,test,Negative selection,0.001,0.0,SRV,4
alternative,test,Negative selection,0.275,100.0,SRV,4
null,reference,Diversifying selection,1.257,0.0,SRV,4
null,reference,Negative selection,0.003,0.0,SRV,4
null,reference,Negative selection,0.269,100.0,SRV,4
null,test,Diversifying selection,1.257,0.0,SRV,4
null,test,Negative selection,0.003,0.0,SRV,4
null,test,Negative selection,0.269,100.0,SRV,4
alternative,reference,Diversifying selection,6.745,0.0,SRV,5
alternative,reference,Negative selection,0.003,0.0,SRV,5
alternative,reference,Negative selection,0.276,100.0,SRV,5
alternative,test,Diversifying selection,6.745,0.0,SRV,5
alternative,test,Negative selection,0.0,0.0,SRV,5
alternative,test,Negative selection,0.0,100.0,SRV,5
alternative,test,Negative selection,0.003,0.0,SRV,5
alternative,test,Negative selection,0.276,100.0,SRV,5
null,reference,Diversifying selection,1.37,0.0,SRV,5
null,reference,Negative selection,0.001,0.0,SRV,5
null,reference,Negative selection,0.268,100.0,SRV,5
null,test,Diversifying selection,1.37,0.0,SRV,5
null,test,Negative selection,0.001,0.0,SRV,5
null,test,Negative selection,0.268,100.0,SRV,5
alternative,reference,Diversifying selection,3.508,0.0,SRV,6
alternative,reference,Negative selection,0.001,0.0,SRV,6
alternative,reference,Negative selection,0.275,100.0,SRV,6
alternative,test,Diversifying selection,3.508,0.0,SRV,6
alternative,test,Negative selection,0.0,0.0,SRV,6
alternative,test,Negative selection,0.0,100.0,SRV,6
alternative,test,Negative selection,0.001,0.0,SRV,6
alternative,test,Negative selection,0.275,100.0,SRV,6
null,reference,Diversifying selection,1.279,0.0,SRV,6
null,reference,Negative selection,0.003,0.0,SRV,6
null,reference,Negative selection,0.269,100.0,SRV,6
null,test,Diversifying selection,1.279,0.0,SRV,6
null,test,Negative selection,0.003,0.0,SRV,6
null,test,Negative selection,0.269,100.0,SRV,6
alternative,reference,Diversifying selection,4.617,0.0,SRV,7
alternative,reference,Negative selection,0.275,100.0,SRV,7
alternative,reference,Negative selection,0.778,0.0,SRV,7
alternative,test,Diversifying selection,4.617,0.0,SRV,7
alternative,test,Negative selection,0.0,100.0,SRV,7
alternative,test,Negative selection,0.024,0.0,SRV,7
alternative,test,Negative selection,0.275,100.0,SRV,7
alternative,test,Negative selection,0.778,0.0,SRV,7
null,reference,Diversifying selection,1.321,0.0,SRV,7
null,reference,Negative selection,0.269,100.0,SRV,7
null,reference,Negative selection,0.642,0.0,SRV,7
null,test,Diversifying selection,1.321,0.0,SRV,7
null,test,Negative selection,0.269,100.0,SRV,7
null,test,Negative selection,0.642,0.0,SRV,7
alternative,reference,Diversifying selection,3.233,0.0,SRV,8
alternative,reference,Negative selection,0.001,0.0,SRV,8
alternative,reference,Negative selection,0.275,100.0,SRV,8
alternative,test,Diversifying selection,3.233,0.0,SRV,8
alternative,test,Negative selection,0.0,0.0,SRV,8
alternative,test,Negative selection,0.0,100.0,SRV,8
alternative,test,Negative selection,0.001,0.0,SRV,8
alternative,test,Negative selection,0.275,100.0,SRV,8
null,reference,Diversifying selection,1.157,0.0,SRV,8
null,reference,Negative selection,0.003,0.0,SRV,8
null,reference,Negative selection,0.268,100.0,SRV,8
null,test,Diversifying selection,1.157,0.0,SRV,8
null,test,Negative selection,0.003,0.0,SRV,8
null,test,Negative selection,0.268,100.0,SRV,8
alternative,reference,Diversifying selection,7.544,0.0,SRV,9
alternative,reference,Negative selection,0.001,0.0,SRV,9
alternative,reference,Negative selection,0.276,100.0,SRV,9
alternative,test,Diversifying selection,7.544,0.0,SRV,9
alternative,test,Negative selection,0.0,0.0,SRV,9
alternative,test,Negative selection,0.0,100.0,SRV,9
alternative,test,Negative selection,0.001,0.0,SRV,9
alternative,test,Negative selection,0.276,100.0,SRV,9
null,reference,Diversifying selection,1.794,0.0,SRV,9
null,reference,Negative selection,0.003,0.0,SRV,9
null,reference,Negative selection,0.269,100.0,SRV,9
null,test,Diversifying selection,1.794,0.0,SRV,9
null,test,Negative selection,0.003,0.0,SRV,9
null,test,Negative selection,0.269,100.0,SRV,9
alternative,reference,Diversifying selection,6.19,0.0,SRV,10
alternative,reference,Negative selection,0.003,0.0,SRV,10
alternative,reference,Negative selection,0.276,100.0,SRV,10
alternative,test,Diversifying selection,6.19,0.0,SRV,10
alternative,test,Negative selection,0.0,0.0,SRV,10
alternative,test,Negative selection,0.0,100.0,SRV,10
alternative,test,Negative selection,0.003,0.0,SRV,10
alternative,test,Negative selection,0.276,100.0,SRV,10
null,reference,Diversifying selection,1.289,0.0,SRV,10
null,reference,Negative selection,0.001,0.0,SRV,10
null,reference,Negative selection,0.268,100.0,SRV,10
null,test,Diversifying selection,1.289,0.0,SRV,10
null,test,Negative selection,0.001,0.0,SRV,10
null,test,Negative selection,0.268,100.0,SRV,10
