model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0891,SRV+Double,1
alternative,reference,2H,0.0,SRV+Double,1
alternative,test,2H,0.249,SRV+Double,1
null,reference,2H,0.0,SRV+Double,1
null,test,2H,0.472,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0899,SRV+Double,2
alternative,reference,2H,0.0,SRV+Double,2
alternative,test,2H,0.2502,SRV+Double,2
null,reference,2H,0.0,SRV+Double,2
null,test,2H,0.4727,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0893,SRV+Double,3
alternative,reference,2H,0.0,SRV+Double,3
alternative,test,2H,0.2496,SRV+Double,3
null,reference,2H,0.0,SRV+Double,3
null,test,2H,0.4726,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0902,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,4
alternative,test,2H,0.2503,SRV+Double,4
null,reference,2H,0.0,SRV+Double,4
null,test,2H,0.4473,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.0898,SRV+Double,5
alternative,reference,2H,0.0,SRV+Double,5
alternative,test,2H,0.25,SRV+Double,5
null,reference,2H,0.0,SRV+Double,5
null,test,2H,0.473,SRV+Double,5
null,test,2H,0.2398,SRV+Double,5
alternative,reference,2H,0.0892,SRV+Double,6
alternative,reference,2H,0.0,SRV+Double,6
alternative,test,2H,0.25,SRV+Double,6
null,reference,2H,0.0,SRV+Double,6
null,test,2H,0.475,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0889,SRV+Double,7
alternative,reference,2H,0.0,SRV+Double,7
alternative,test,2H,0.2504,SRV+Double,7
null,reference,2H,0.0,SRV+Double,7
null,test,2H,0.4734,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0906,SRV+Double,8
alternative,reference,2H,0.0312,SRV+Double,8
alternative,test,2H,0.2496,SRV+Double,8
null,reference,2H,0.0276,SRV+Double,8
null,reference,2H,0.0312,SRV+Double,8
null,test,2H,0.4902,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0886,SRV+Double,9
alternative,reference,2H,0.0,SRV+Double,9
alternative,test,2H,0.2502,SRV+Double,9
null,reference,2H,0.0,SRV+Double,9
null,test,2H,0.4721,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.089,SRV+Double,10
alternative,reference,2H,0.0,SRV+Double,10
alternative,test,2H,0.2502,SRV+Double,10
null,reference,2H,0.0,SRV+Double,10
null,test,2H,0.4727,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
alternative,reference,2H,0.0985,SRV+Double+Triple,1
alternative,reference,2H,0.0,SRV+Double+Triple,1
alternative,reference,3H,0.1072,SRV+Double+Triple,1
alternative,reference,3H,0.1063,SRV+Double+Triple,1
alternative,test,2H,0.2502,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.0,SRV+Double+Triple,1
null,reference,3H,0.0996,SRV+Double+Triple,1
null,reference,3H,0.1039,SRV+Double+Triple,1
null,test,2H,0.4806,SRV+Double+Triple,1
null,test,2H,0.0,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.101,SRV+Double+Triple,2
alternative,reference,2H,0.0236,SRV+Double+Triple,2
alternative,reference,3H,0.0855,SRV+Double+Triple,2
alternative,reference,3H,0.1261,SRV+Double+Triple,2
alternative,test,2H,0.2486,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.0,SRV+Double+Triple,2
null,reference,3H,0.0967,SRV+Double+Triple,2
null,reference,3H,0.1073,SRV+Double+Triple,2
null,test,2H,0.479,SRV+Double+Triple,2
null,test,2H,0.0,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.0997,SRV+Double+Triple,3
alternative,reference,2H,0.0,SRV+Double+Triple,3
alternative,reference,3H,0.1092,SRV+Double+Triple,3
alternative,test,2H,0.2504,SRV+Double+Triple,3
alternative,test,3H,0.0,SRV+Double+Triple,3
null,reference,2H,0.0,SRV+Double+Triple,3
null,reference,3H,0.0993,SRV+Double+Triple,3
null,reference,3H,0.104,SRV+Double+Triple,3
null,test,2H,0.4811,SRV+Double+Triple,3
null,test,2H,0.0,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.0985,SRV+Double+Triple,4
alternative,reference,2H,0.0,SRV+Double+Triple,4
alternative,reference,3H,0.107,SRV+Double+Triple,4
alternative,reference,3H,0.1061,SRV+Double+Triple,4
alternative,test,2H,0.2498,SRV+Double+Triple,4
alternative,test,3H,0.0,SRV+Double+Triple,4
null,reference,2H,0.0,SRV+Double+Triple,4
null,reference,3H,0.1001,SRV+Double+Triple,4
null,reference,3H,0.103,SRV+Double+Triple,4
null,test,2H,0.4798,SRV+Double+Triple,4
null,test,2H,0.0,SRV+Double+Triple,4
