run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,128.591,,0.058
SRV,1,alternative,reference,omega,Negative selection,0.0,,3.411
SRV,1,alternative,reference,omega,Negative selection,0.21,,96.53
SRV,1,alternative,test,omega,Diversifying selection,349.738,,0.058
SRV,1,alternative,test,omega,Diversifying selection,128.591,,0.058
SRV,1,alternative,test,omega,Negative selection,0.0,,3.411
SRV,1,alternative,test,omega,Negative selection,0.152,,96.53
SRV,1,alternative,test,omega,Negative selection,0.0,,3.411
SRV,1,alternative,test,omega,Negative selection,0.21,,96.53
SRV,1,null,reference,omega,Diversifying selection,124.395,,0.065
SRV,1,null,reference,omega,Negative selection,0.0,,22.799
SRV,1,null,reference,omega,Negative selection,0.263,,77.136
SRV,1,null,test,omega,Diversifying selection,124.395,,0.065
SRV,1,null,test,omega,Negative selection,0.0,,22.799
SRV,1,null,test,omega,Negative selection,0.263,,77.136
SRV,2,alternative,reference,omega,Diversifying selection,1.04,,7.952
SRV,2,alternative,reference,omega,Negative selection,0.0,,24.529
SRV,2,alternative,reference,omega,Negative selection,0.201,,67.519
SRV,2,alternative,test,omega,Diversifying selection,1.117,,7.952
SRV,2,alternative,test,omega,Diversifying selection,1.04,,7.952
SRV,2,alternative,test,omega,Negative selection,0.0,,24.529
SRV,2,alternative,test,omega,Negative selection,0.011,,67.519
SRV,2,alternative,test,omega,Negative selection,0.0,,24.529
SRV,2,alternative,test,omega,Negative selection,0.201,,67.519
SRV,2,null,reference,omega,Diversifying selection,1.004,,8.167
SRV,2,null,reference,omega,Negative selection,0.0,,25.762
SRV,2,null,reference,omega,Negative selection,0.202,,66.071
SRV,2,null,test,omega,Diversifying selection,1.004,,8.167
SRV,2,null,test,omega,Negative selection,0.0,,25.762
SRV,2,null,test,omega,Negative selection,0.202,,66.071
SRV,3,alternative,reference,omega,Diversifying selection,130.669,,0.057
SRV,3,alternative,reference,omega,Negative selection,0.0,,2.305
SRV,3,alternative,reference,omega,Negative selection,0.207,,97.637
SRV,3,alternative,test,omega,Diversifying selection,367.438,,0.057
SRV,3,alternative,test,omega,Diversifying selection,130.669,,0.057
SRV,3,alternative,test,omega,Negative selection,0.0,,2.305
SRV,3,alternative,test,omega,Negative selection,0.149,,97.637
SRV,3,alternative,test,omega,Negative selection,0.0,,2.305
SRV,3,alternative,test,omega,Negative selection,0.207,,97.637
SRV,3,null,reference,omega,Diversifying selection,132.013,,0.062
SRV,3,null,reference,omega,Negative selection,0.0,,2.559
SRV,3,null,reference,omega,Negative selection,0.207,,97.379
SRV,3,null,test,omega,Diversifying selection,132.013,,0.062
SRV,3,null,test,omega,Negative selection,0.0,,2.559
SRV,3,null,test,omega,Negative selection,0.207,,97.379
SRV,4,alternative,reference,omega,Negative selection,0.013,,14.748
SRV,4,alternative,reference,omega,Negative selection,0.16,,75.691
SRV,4,alternative,reference,omega,Neutral evolution,1.0,,9.561
SRV,4,alternative,test,omega,Negative selection,0.0,,14.748
SRV,4,alternative,test,omega,Negative selection,0.0,,75.691
SRV,4,alternative,test,omega,Negative selection,0.013,,14.748
SRV,4,alternative,test,omega,Negative selection,0.16,,75.691
SRV,4,alternative,test,omega,Neutral evolution,1.0,,9.561
SRV,4,alternative,test,omega,Neutral evolution,1.0,,9.561
SRV,4,null,reference,omega,Negative selection,0.006,,14.101
SRV,4,null,reference,omega,Negative selection,0.16,,76.585
SRV,4,null,reference,omega,Neutral evolution,1.0,,9.313
SRV,4,null,test,omega,Negative selection,0.006,,14.101
SRV,4,null,test,omega,Negative selection,0.16,,76.585
SRV,4,null,test,omega,Neutral evolution,1.0,,9.313
SRV,5,alternative,reference,omega,Diversifying selection,1.061,,7.541
SRV,5,alternative,reference,omega,Negative selection,0.0,,25.316
SRV,5,alternative,reference,omega,Negative selection,0.206,,67.143
SRV,5,alternative,test,omega,Diversifying selection,1.182,,7.541
SRV,5,alternative,test,omega,Diversifying selection,1.061,,7.541
SRV,5,alternative,test,omega,Negative selection,0.0,,25.316
SRV,5,alternative,test,omega,Negative selection,0.012,,67.143
SRV,5,alternative,test,omega,Negative selection,0.0,,25.316
SRV,5,alternative,test,omega,Negative selection,0.206,,67.143
SRV,5,null,reference,omega,Diversifying selection,1.036,,7.612
SRV,5,null,reference,omega,Negative selection,0.0,,25.889
SRV,5,null,reference,omega,Negative selection,0.206,,66.499
SRV,5,null,test,omega,Diversifying selection,1.036,,7.612
SRV,5,null,test,omega,Negative selection,0.0,,25.889
SRV,5,null,test,omega,Negative selection,0.206,,66.499
SRV,6,alternative,reference,omega,Diversifying selection,1.001,,9.218
SRV,6,alternative,reference,omega,Negative selection,0.025,,26.232
SRV,6,alternative,reference,omega,Negative selection,0.186,,64.55
SRV,6,alternative,test,omega,Diversifying selection,1.027,,9.218
SRV,6,alternative,test,omega,Diversifying selection,1.001,,9.218
SRV,6,alternative,test,omega,Negative selection,0.0,,26.232
SRV,6,alternative,test,omega,Negative selection,0.0,,64.55
SRV,6,alternative,test,omega,Negative selection,0.025,,26.232
SRV,6,alternative,test,omega,Negative selection,0.186,,64.55
SRV,6,null,reference,omega,Negative selection,0.016,,24.368
SRV,6,null,reference,omega,Negative selection,0.186,,66.847
SRV,6,null,reference,omega,Neutral evolution,1.0,,8.785
SRV,6,null,test,omega,Negative selection,0.016,,24.368
SRV,6,null,test,omega,Negative selection,0.186,,66.847
SRV,6,null,test,omega,Neutral evolution,1.0,,8.785
SRV,7,alternative,reference,omega,Diversifying selection,165.719,,0.045
SRV,7,alternative,reference,omega,Negative selection,0.0,,37.766
SRV,7,alternative,reference,omega,Negative selection,0.336,,62.189
SRV,7,alternative,test,omega,Diversifying selection,7210.548,,0.045
SRV,7,alternative,test,omega,Diversifying selection,165.719,,0.045
SRV,7,alternative,test,omega,Negative selection,0.0,,37.766
SRV,7,alternative,test,omega,Negative selection,0.15,,62.189
SRV,7,alternative,test,omega,Negative selection,0.0,,37.766
SRV,7,alternative,test,omega,Negative selection,0.336,,62.189
SRV,7,null,reference,omega,Diversifying selection,133.288,,0.055
SRV,7,null,reference,omega,Negative selection,0.0,,37.511
SRV,7,null,reference,omega,Negative selection,0.331,,62.434
SRV,7,null,test,omega,Diversifying selection,133.288,,0.055
SRV,7,null,test,omega,Negative selection,0.0,,37.511
SRV,7,null,test,omega,Negative selection,0.331,,62.434
SRV,8,alternative,reference,omega,Negative selection,0.114,,84.8
SRV,8,alternative,reference,omega,Negative selection,0.631,,8.385
SRV,8,alternative,reference,omega,Neutral evolution,1.0,,6.815
SRV,8,alternative,test,omega,Negative selection,0.003,,84.8
SRV,8,alternative,test,omega,Negative selection,0.296,,8.385
SRV,8,alternative,test,omega,Negative selection,0.114,,84.8
SRV,8,alternative,test,omega,Negative selection,0.631,,8.385
SRV,8,alternative,test,omega,Neutral evolution,1.0,,6.815
SRV,8,alternative,test,omega,Neutral evolution,1.0,,6.815
SRV,8,null,reference,omega,Negative selection,0.114,,84.795
SRV,8,null,reference,omega,Negative selection,0.62,,8.668
SRV,8,null,reference,omega,Neutral evolution,1.0,,6.537
SRV,8,null,test,omega,Negative selection,0.114,,84.795
SRV,8,null,test,omega,Negative selection,0.62,,8.668
SRV,8,null,test,omega,Neutral evolution,1.0,,6.537
SRV,9,alternative,reference,omega,Diversifying selection,1.002,,8.667
SRV,9,alternative,reference,omega,Negative selection,0.115,,84.096
SRV,9,alternative,reference,omega,Negative selection,0.485,,7.237
SRV,9,alternative,test,omega,Diversifying selection,1.099,,8.667
SRV,9,alternative,test,omega,Diversifying selection,1.002,,8.667
SRV,9,alternative,test,omega,Negative selection,0.0,,84.096
SRV,9,alternative,test,omega,Negative selection,0.0,,7.237
SRV,9,alternative,test,omega,Negative selection,0.115,,84.096
SRV,9,alternative,test,omega,Negative selection,0.485,,7.237
SRV,9,null,reference,omega,Negative selection,0.116,,84.242
SRV,9,null,reference,omega,Negative selection,0.48,,7.547
SRV,9,null,reference,omega,Neutral evolution,1.0,,8.212
SRV,9,null,test,omega,Negative selection,0.116,,84.242
SRV,9,null,test,omega,Negative selection,0.48,,7.547
SRV,9,null,test,omega,Neutral evolution,1.0,,8.212
