model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,1.377,4.085,SRV,1
alternative,reference,Negative selection,0.154,90.157,SRV,1
alternative,reference,Negative selection,0.173,5.758,SRV,1
alternative,test,Diversifying selection,32.762,4.085,SRV,1
alternative,test,Diversifying selection,1.377,4.085,SRV,1
alternative,test,Negative selection,0.0,90.157,SRV,1
alternative,test,Negative selection,0.0,5.758,SRV,1
alternative,test,Negative selection,0.154,90.157,SRV,1
alternative,test,Negative selection,0.173,5.758,SRV,1
null,reference,Diversifying selection,1.566,4.005,SRV,1
null,reference,Negative selection,0.074,7.696,SRV,1
null,reference,Negative selection,0.167,88.299,SRV,1
null,test,Diversifying selection,1.566,4.005,SRV,1
null,test,Negative selection,0.074,7.696,SRV,1
null,test,Negative selection,0.167,88.299,SRV,1
alternative,reference,Diversifying selection,1.367,4.145,SRV,2
alternative,reference,Negative selection,0.153,90.682,SRV,2
alternative,reference,Negative selection,0.18,5.173,SRV,2
alternative,test,Diversifying selection,32.337,4.145,SRV,2
alternative,test,Diversifying selection,1.367,4.145,SRV,2
alternative,test,Negative selection,0.0,90.682,SRV,2
alternative,test,Negative selection,0.0,5.173,SRV,2
alternative,test,Negative selection,0.153,90.682,SRV,2
alternative,test,Negative selection,0.18,5.173,SRV,2
null,reference,Diversifying selection,1.574,3.986,SRV,2
null,reference,Negative selection,0.108,6.73,SRV,2
null,reference,Negative selection,0.164,89.284,SRV,2
null,test,Diversifying selection,1.574,3.986,SRV,2
null,test,Negative selection,0.108,6.73,SRV,2
null,test,Negative selection,0.164,89.284,SRV,2
alternative,reference,Diversifying selection,409.022,0.011,SRV,3
alternative,reference,Negative selection,0.0,28.939,SRV,3
alternative,reference,Negative selection,0.275,71.05,SRV,3
alternative,test,Diversifying selection,1.0,0.011,SRV,3
alternative,test,Diversifying selection,409.022,0.011,SRV,3
alternative,test,Negative selection,0.0,28.939,SRV,3
alternative,test,Negative selection,1.0,71.05,SRV,3
alternative,test,Negative selection,0.0,28.939,SRV,3
alternative,test,Negative selection,0.275,71.05,SRV,3
null,reference,Diversifying selection,144.109,0.048,SRV,3
null,reference,Negative selection,0.0,36.008,SRV,3
null,reference,Negative selection,0.321,63.943,SRV,3
null,test,Diversifying selection,144.109,0.048,SRV,3
null,test,Negative selection,0.0,36.008,SRV,3
null,test,Negative selection,0.321,63.943,SRV,3
alternative,reference,Negative selection,0.107,68.117,SRV,4
alternative,reference,Negative selection,0.311,27.97,SRV,4
alternative,reference,Neutral evolution,1.0,3.913,SRV,4
alternative,test,Negative selection,0.107,68.117,SRV,4
alternative,test,Negative selection,0.311,27.97,SRV,4
alternative,test,Neutral evolution,1.0,27.97,SRV,4
alternative,test,Neutral evolution,1.0,68.117,SRV,4
alternative,test,Neutral evolution,1.0,3.913,SRV,4
alternative,test,Neutral evolution,1.0,3.913,SRV,4
null,reference,Diversifying selection,1.372,4.451,SRV,4
null,reference,Negative selection,0.111,69.651,SRV,4
null,reference,Negative selection,0.298,25.897,SRV,4
null,test,Diversifying selection,1.372,4.451,SRV,4
null,test,Negative selection,0.111,69.651,SRV,4
null,test,Negative selection,0.298,25.897,SRV,4
alternative,reference,Diversifying selection,415.005,0.009,SRV,5
alternative,reference,Negative selection,0.0,35.187,SRV,5
alternative,reference,Negative selection,0.303,64.804,SRV,5
alternative,test,Diversifying selection,415.005,0.009,SRV,5
alternative,test,Negative selection,0.0,35.187,SRV,5
alternative,test,Negative selection,0.303,64.804,SRV,5
alternative,test,Neutral evolution,1.0,64.804,SRV,5
alternative,test,Neutral evolution,1.0,35.187,SRV,5
alternative,test,Neutral evolution,1.0,0.009,SRV,5
null,reference,Diversifying selection,163.508,0.046,SRV,5
null,reference,Negative selection,0.0,35.259,SRV,5
null,reference,Negative selection,0.317,64.695,SRV,5
null,test,Diversifying selection,163.508,0.046,SRV,5
null,test,Negative selection,0.0,35.259,SRV,5
null,test,Negative selection,0.317,64.695,SRV,5
alternative,reference,Diversifying selection,409.773,0.01,SRV,6
alternative,reference,Negative selection,0.0,34.85,SRV,6
alternative,reference,Negative selection,0.302,65.14,SRV,6
alternative,test,Diversifying selection,409.773,0.01,SRV,6
alternative,test,Negative selection,0.0,34.85,SRV,6
alternative,test,Negative selection,0.302,65.14,SRV,6
alternative,test,Neutral evolution,1.0,65.14,SRV,6
alternative,test,Neutral evolution,1.0,34.85,SRV,6
alternative,test,Neutral evolution,1.0,0.01,SRV,6
null,reference,Diversifying selection,169.051,0.046,SRV,6
null,reference,Negative selection,0.0,35.126,SRV,6
null,reference,Negative selection,0.316,64.828,SRV,6
null,test,Diversifying selection,169.051,0.046,SRV,6
null,test,Negative selection,0.0,35.126,SRV,6
null,test,Negative selection,0.316,64.828,SRV,6
alternative,reference,Negative selection,0.006,7.037,SRV,7
alternative,reference,Negative selection,0.209,92.935,SRV,7
alternative,test,Diversifying selection,388.572,0.029,SRV,7
alternative,test,Negative selection,0.27,7.037,SRV,7
alternative,test,Negative selection,0.667,92.935,SRV,7
alternative,test,Negative selection,0.006,7.037,SRV,7
alternative,test,Negative selection,0.209,92.935,SRV,7
null,reference,Diversifying selection,121.89,0.067,SRV,7
null,reference,Negative selection,0.0,20.172,SRV,7
null,reference,Negative selection,0.254,79.761,SRV,7
null,test,Diversifying selection,121.89,0.067,SRV,7
null,test,Negative selection,0.0,20.172,SRV,7
null,test,Negative selection,0.254,79.761,SRV,7
alternative,reference,Diversifying selection,1.294,4.331,SRV,8
alternative,reference,Negative selection,0.099,8.505,SRV,8
alternative,reference,Negative selection,0.16,87.164,SRV,8
alternative,test,Diversifying selection,31.256,4.331,SRV,8
alternative,test,Diversifying selection,1.294,4.331,SRV,8
alternative,test,Negative selection,0.0,8.505,SRV,8
alternative,test,Negative selection,0.0,87.164,SRV,8
alternative,test,Negative selection,0.099,8.505,SRV,8
alternative,test,Negative selection,0.16,87.164,SRV,8
null,reference,Diversifying selection,1.382,4.724,SRV,8
null,reference,Negative selection,0.0,10.867,SRV,8
null,reference,Negative selection,0.179,84.409,SRV,8
null,test,Diversifying selection,1.382,4.724,SRV,8
null,test,Negative selection,0.0,10.867,SRV,8
null,test,Negative selection,0.179,84.409,SRV,8
alternative,reference,Negative selection,0.0,11.898,SRV,9
alternative,reference,Negative selection,0.184,83.523,SRV,9
alternative,reference,Neutral evolution,1.0,4.579,SRV,9
alternative,test,Negative selection,0.0,11.898,SRV,9
alternative,test,Negative selection,0.184,83.523,SRV,9
alternative,test,Neutral evolution,1.0,83.523,SRV,9
alternative,test,Neutral evolution,1.0,11.898,SRV,9
alternative,test,Neutral evolution,1.0,4.579,SRV,9
alternative,test,Neutral evolution,1.0,4.579,SRV,9
null,reference,Diversifying selection,1.094,7.185,SRV,9
null,reference,Negative selection,0.0,18.815,SRV,9
null,reference,Negative selection,0.185,74.001,SRV,9
null,test,Diversifying selection,1.094,7.185,SRV,9
null,test,Negative selection,0.0,18.815,SRV,9
null,test,Negative selection,0.185,74.001,SRV,9
alternative,reference,Diversifying selection,1.365,4.134,SRV,10
alternative,reference,Negative selection,0.155,90.986,SRV,10
alternative,reference,Negative selection,0.162,4.881,SRV,10
alternative,test,Diversifying selection,32.168,4.134,SRV,10
alternative,test,Diversifying selection,1.365,4.134,SRV,10
alternative,test,Negative selection,0.0,90.986,SRV,10
alternative,test,Negative selection,0.0,4.881,SRV,10
alternative,test,Negative selection,0.155,90.986,SRV,10
alternative,test,Negative selection,0.162,4.881,SRV,10
null,reference,Diversifying selection,1.418,4.614,SRV,10
null,reference,Negative selection,0.0,7.472,SRV,10
