model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.089,SRV+Double,1
alternative,reference,2H,0.0724,SRV+Double,1
alternative,test,2H,0.0,SRV+Double,1
null,reference,2H,0.0714,SRV+Double,1
null,reference,2H,0.072,SRV+Double,1
null,test,2H,0.0,SRV+Double,1
alternative,reference,2H,0.0905,SRV+Double,2
alternative,reference,2H,0.0353,SRV+Double,2
alternative,test,2H,0.0,SRV+Double,2
null,reference,2H,0.0369,SRV+Double,2
null,reference,2H,0.0346,SRV+Double,2
null,test,2H,0.0,SRV+Double,2
alternative,reference,2H,0.0894,SRV+Double,3
alternative,reference,2H,0.0366,SRV+Double,3
alternative,test,2H,0.0,SRV+Double,3
null,reference,2H,0.0375,SRV+Double,3
null,reference,2H,0.0353,SRV+Double,3
null,test,2H,0.0,SRV+Double,3
alternative,reference,2H,0.0895,SRV+Double,4
alternative,reference,2H,0.0,SRV+Double,4
alternative,test,2H,0.0,SRV+Double,4
null,reference,2H,0.0,SRV+Double,4
null,test,2H,0.0,SRV+Double,4
alternative,reference,2H,0.089,SRV+Double,5
alternative,reference,2H,0.0738,SRV+Double,5
alternative,test,2H,0.0,SRV+Double,5
null,reference,2H,0.0699,SRV+Double,5
null,reference,2H,0.0722,SRV+Double,5
null,test,2H,0.0,SRV+Double,5
alternative,reference,2H,0.0892,SRV+Double,6
alternative,reference,2H,0.0746,SRV+Double,6
alternative,test,2H,0.0,SRV+Double,6
null,reference,2H,0.0722,SRV+Double,6
null,reference,2H,0.0745,SRV+Double,6
null,test,2H,0.0,SRV+Double,6
alternative,reference,2H,0.0895,SRV+Double,7
alternative,reference,2H,0.0,SRV+Double,7
alternative,test,2H,0.0,SRV+Double,7
null,reference,2H,0.0,SRV+Double,7
null,test,2H,0.0,SRV+Double,7
alternative,reference,2H,0.0892,SRV+Double,8
alternative,reference,2H,0.0725,SRV+Double,8
alternative,test,2H,0.0,SRV+Double,8
null,reference,2H,0.0704,SRV+Double,8
null,reference,2H,0.0727,SRV+Double,8
null,test,2H,0.0,SRV+Double,8
alternative,reference,2H,0.0895,SRV+Double,9
alternative,reference,2H,0.0732,SRV+Double,9
alternative,test,2H,0.0,SRV+Double,9
null,reference,2H,0.0721,SRV+Double,9
null,reference,2H,0.0736,SRV+Double,9
null,test,2H,0.0,SRV+Double,9
alternative,reference,2H,0.0891,SRV+Double,10
alternative,reference,2H,0.0731,SRV+Double,10
alternative,test,2H,0.0,SRV+Double,10
null,reference,2H,0.071,SRV+Double,10
null,reference,2H,0.072,SRV+Double,10
null,test,2H,0.0,SRV+Double,10
alternative,reference,2H,0.0991,SRV+Double+Triple,1
alternative,reference,2H,0.0719,SRV+Double+Triple,1
alternative,reference,3H,0.1115,SRV+Double+Triple,1
alternative,reference,3H,0.0881,SRV+Double+Triple,1
alternative,test,2H,0.0,SRV+Double+Triple,1
alternative,test,3H,0.0,SRV+Double+Triple,1
null,reference,2H,0.071,SRV+Double+Triple,1
null,reference,2H,0.0714,SRV+Double+Triple,1
null,reference,3H,0.0878,SRV+Double+Triple,1
null,reference,3H,0.0879,SRV+Double+Triple,1
null,test,2H,0.0,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.0987,SRV+Double+Triple,2
alternative,reference,2H,0.0612,SRV+Double+Triple,2
alternative,reference,3H,0.1077,SRV+Double+Triple,2
alternative,reference,3H,0.0778,SRV+Double+Triple,2
alternative,test,2H,0.0,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.0609,SRV+Double+Triple,2
null,reference,2H,0.0623,SRV+Double+Triple,2
null,reference,3H,0.078,SRV+Double+Triple,2
null,reference,3H,0.0789,SRV+Double+Triple,2
null,test,2H,0.0,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.0978,SRV+Double+Triple,3
alternative,reference,2H,0.0604,SRV+Double+Triple,3
alternative,reference,3H,0.107,SRV+Double+Triple,3
